program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
LEPSL,Organic Search,/ambassador/daniel-moss/,1,0,1,0,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/careers/,1,-2,1,-1,0,0,0,0
MSITL,Organic Search,/climate-change-careers/,1,,2,,0,,0,
(default) (not set),Paid Search,/lp/apply-now/,1,,1,,0,,0,
CyberOps,Organic Search,/women-cyber-security-reasons-to-enter-field/,1,0,1,0,0,0,0,0
Data Science,Organic Search,/data-science-vs-computer-science/,1,0,1,0,0,0,0,0
MSHA,Direct,.translate.goog/humanitarian-intervention-success-stories/,1,,1,,0,,0,
CyberEng,Organic Search,.translate.goog/cyber-crime-investigator-career/,1,0,1,0,0,0,0,0
MED,Referral,/blog/education/,1,0,1,0,0,0,0,0
(default) (not set),Unknown - chatgpt.com / (not set),/best-mba-alternatives/,1,,1,,0,,0,
MTS,Unknown - chatgpt.com / (not set),/masters-theological-studies/,1,,1,,0,,0,
(default) (not set),Unknown - chatgpt.com / (not set),/student-support/office-of-financial-aid-services/,1,,1,,0,,0,
MED,Direct,/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,8,,0,,0,
MSHA,Direct,/bachelors-nursing/bachelors-nursing-lp-ppc/,1,,16,,0,,0,
MSLDT,Direct,/search/technology+in+classroom/,1,,1,,0,,0,
MED,Direct,/search/Inclusive+Special+Education+In+Universal+Design/,1,,0,,0,,0,
MSLDT,Direct,/ambassador/cameron-salehi/,1,,1,,0,,0,
CyberOps,Organic Search,/why-cyber-security-is-a-great-career-option-for-military-veterans/,1,-2,1,-2,0,0,0,0
MED,Direct,/search/homework/,1,0,1,0,0,0,0,0
MED,Direct,/faculty/adan-escobedo-sanchez/,1,,1,,0,,0,
EML,Organic Search,/resources/from-engineer-to-leader-ebook-thank-you-2/,1,,1,,1,,1,
CyberOps,Organic Search,.translate.goog/cyber-security-auditor-career-guide/,1,-3,1,-3,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-degree-path/,1,,2,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/request-info/,1,,1,,0,,0,
MSAAI,Organic Search,/classes/ethics-in-artificial-intelligence-maai-531/,1,-9,1,-9,0,0,0,0
MSLDT,Organic Search,/faculty/trudy-blackmon/,1,,1,,0,,0,
BSN,Referral,,1,,10,,10,,10,
CyberEng,Direct,/network-security-engineer/,1,0,1,0,0,0,0,0
MSITL,Direct,/masters-applied-data-science/apply/,1,,2,,0,,0,
CyberOps,Paid Search,/cyber-security-scholarships/,1,0,4,3,0,0,0,0
BSN,Direct,/admissions/how-to-apply/,1,,2,,0,,0,
MTS,Email,/gods-timing-and-the-franciscan-calling/,1,-1,1,-1,0,0,0,0
LEPSL,Email,/police-captain-promotion-guide/,1,,2,,0,,0,
MSITL,Direct,/masters-health-informatics/,1,-1,7,-13,0,0,0,0
MSLDT,Unknown - copilot.com / (not set),/resources/things-to-know-about-careers-in-instructional-design/,1,,1,,0,,0,
MSAAI,Direct,/admissions/,1,,3,,0,,0,
MSLDT,Unknown - copilot.com / (not set),/ai-instructional-design/,1,,1,,0,,0,
(default) (not set),Direct,/bachelors-nursing-rn-bsn/,1,,1,,0,,0,
"(default) computer-science,engineering,technology",Direct,/online-programs/,1,,1,,0,,0,
CyberOps,Direct,/chief-privacy-officer-career-guide/,1,-2,1,-2,0,0,0,0
(default) (not set),Direct,/is-homework-necessary/,1,0,1,0,0,0,0,0
Informatics,Direct,/faculty/dorothy-ohagan/,1,0,4,-2,0,0,0,0
(default) (not set),Direct,.translate.goog/transformational-leadership/,1,,2,,0,,0,
(default) (not set),Direct,/faculty/dr-ramesh-rajagopalan-phd/,1,0,1,0,0,0,0,0
CyberOps,Direct,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks/,1,0,1,0,0,0,0,0
EML,Organic Search,/resources/mseml-program-brochure/,1,,0,,0,,0,
MSHA,Organic Search,/masters-in-sustainability-degree-comparison/,1,,5,,0,,0,
MED,Organic Search,/faculty/viviana-alexandrowicz/,1,,1,,0,,0,
CyberOps,Organic Search,/faculty/sahar-mosleh/,1,-1,1,-1,0,0,0,0
MSITL,Email,/masters-information-technology-leadership/classes/,1,,1,,0,,0,
MED,Paid Search,/masters-education/specializations/special-ed/,1,-2,1,-2,0,0,0,0
MED,Paid Search,/tuition-financial-aid/,1,,4,,0,,0,
MSNP,Paid Search,/masters-engineering-management-leadership/lp/ppc/,1,,4,,0,,0,
MSAAI,Organic Search,/employer-partnership/axos/,1,,4,,0,,0,
CyberOps,Organic Search,.translate.goog/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,0,1,-1,0,0,0,0
MSLDT,Unknown - chatgpt.com / (not set),/kirkpatrick-training-evaluation-model/,1,,1,,0,,0,
MTS,Unknown - copilot.com / (not set),/philosophy-degree-jobs/,1,,1,,0,,0,
MSAAI,Email,/university-of-san-diego-launches-full-time-on-campus-masters-degree-programs-in-applied-artificial-intelligence-and-cyber-security-engineering/,1,0,5,3,0,0,0,0
CyberEng,Email,/masters-cyber-security-engineering/faculty/,1,0,1,0,0,0,0,0
MESH,Direct,/faculty/john-gulick/,1,,1,,0,,0,
CyberEng,Organic Search,/summer-camp-goes-cyber-rising-stars-security/,1,,1,,0,,0,
MED,Organic Search,/search/active+learning/page/3/,1,,0,,0,,0,
LEPSL,Organic Search,/ambassador/sig-neri/,1,0,1,0,0,0,0,0
Informatics,Paid Social,/what-is-health-informatics/,1,,1,,0,,0,
LEPSL,Organic Social,/what-style-police-leadership-most-effective/,1,,4,,0,,0,
MED,Unknown - perplexity / (not set),/teacher-resume-examples/,1,,1,,0,,0,
MSNP,Organic Search,.translate.goog/nonprofit-cfo-career/,1,,1,,0,,0,
"(default) computer-science,engineering,technology",Direct,/resources/getting-an-ms-cyber-security-8-considerations/,1,,1,,1,,1,
(default) (not set),Direct,/mental-health -issues-in-schools/,1,,1,,0,,0,
MSLDT,Direct,/masters-law-enforcement-leadership/lp/criminal-justice/,1,,2,,0,,0,
MSITL,Referral,ces/free-itl-program-brochure/,1,,4,,4,,4,
MSAAI,Referral,/masters-applied-data-science/,1,0,8,2,0,0,0,0
LEPSL,Organic Search,/usd-online-alumni/,1,,4,,1,,1,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/police/,1,,6,,0,,0,
Data Science,Organic Search,/resources/planning-your-future-a-career-in-data-science/,1,,1,,0,,0,
Data Science,Organic Search,/resources/data-science-self-assessment/,1,-2,1,-3,0,0,0,0
CyberOps,Organic Search,/faculty/todd-raines/,1,0,1,-1,0,0,0,0
MSITL,Organic Search,/faculty/carl-rebman/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/sports-analytics-careers/,1,0,1,0,0,0,0,0
MSAAI,Organic Search,.translate.goog/introduction-to-computer-vision/,1,,1,,0,,0,
CyberEng,Organic Search,.translate.goog/cyber-threat-intelligence-analyst/,1,,1,,0,,0,
(default) (not set),Email,/resources/msaai-artificial-intelligence-self-assessment/,1,,0,,0,,0,
MESH,Direct,ing-sustainability-health/ig/,1,,3,,0,,0,
Informatics,Direct,/offers/oed-leads/,1,-1,1,-1,0,0,0,0
MSITL,Direct,/faculty/raheleh-dilmaghani/,1,,1,,0,,0,
MTS,Direct,/faculty/rob-grace/,1,,4,,0,,0,
LEPSL,Direct,/faculty/greg-morgan/,1,0,1,0,0,0,0,0
LEPSL,Direct,/employer-partnership/axos/,1,,3,,0,,0,
MSNNL,Email,/resources/nursing-leadership-information-session/,1,,1,,0,,0,
(default) (not set),Organic Search,/faculty/jaime-gomez/,1,,1,,0,,0,
Informatics,Organic Search,/what-is-ecospirituality/https:/www.ecojesuit.com/an-indigenous-reflection-on-ecospirituality/,1,,1,,0,,0,
(default) (not set),Organic Search,/about/learning-outcomes/,1,,1,,0,,0,
(default) (not set),Organic Search,/resources/cybersecurity-job-market-webinar-thank-you/,1,-1,1,-6,0,0,0,0
(default) (not set),Direct,/blog/business-entrepreneurship/,1,-4,1,-4,0,0,0,0
(default) (not set),Direct,/classes/new-student-orientation-2/`,1,,1,,0,,0,
MSNNL,Direct,/education-inequity-and-homework/,1,,4,,0,,0,
CyberOps,Direct,/resources/top-paying-cybersecurity-jobs-thank-you/,1,0,1,0,0,-1,0,-1
MED,Direct,/resources/9-reasons-master-education-degree-ebook-thank-you/,1,,1,,0,,0,
(default) (not set),Direct,/blog/computer-science/page/4,1,,0,,0,,0,
MESH,Direct,/masters-applied-data-science/lp/study-data-science/,1,,4,,0,,0,
CyberOps,Unknown - perplexity / (not set),/top-cyber-security-blogs-websites/,1,,1,,0,,0,
MED,Unknown - chatgpt.com / (not set),/per-pupil-education-spending-by-state/,1,,1,,0,,0,
MSNNL,Display,/director-of-nursing-career-guide/,1,0,1,-3,0,0,0,0
MSAAI,Direct,/masters-cyber-security-operations/classes/,1,,13,,0,,0,
Informatics,Referral,/masters-applied-data-science/apply/,1,,13,,0,,0,
Informatics,Referral,/about/state-authorization-status/,1,,0,,0,,0,
MSITL,Organic Search,/masters-information-technology-leadership/classes/data-science-elective/,1,-1,2,-12,0,0,0,0
MSITL,Organic Search,/artificial-intelligence-scholarships/,1,,2,,0,,0,
(default) (not set),Organic Search,/resources/cybersecurity-engineer-guide-thank-you/,1,,1,,1,,1,
(default) (not set),Organic Search,/entry-level-cyber-security-jobs-guide/,1,,3,,0,,0,
LEPSL,Organic Search,/ambassador/laura-peck/,1,0,1,0,0,0,0,0
MSNP,Direct,/forms/msnp-application-evaluation/,1,0,5,4,1,0,1,0
CyberEng,Direct,/faculty/lynn-hijar-hoffman/,1,,1,,0,,0,
MSHA,Direct,/humanitarian-scholarships/,1,-2,1,-2,0,0,0,0
MSAAI,Direct,/faculty/msaai-faculty/,1,,5,,0,,0,
MSLDT,Direct,/search/loose+the+love+of+learning/,1,,1,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/resources/,1,,7,,0,,0,
MED,Paid Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,1,,7,,0,,0,
MSAAI,Paid Search,/masters-health-informatics/lp/study-health-informatics/,1,,5,,1,,1,
(default) (not set),Organic Search,/masters-applied-data-science/classes/,1,0,3,-2,0,0,0,0
(default) (not set),Organic Search,/admissions/international-studies-at-university-of-san-diego/,1,,1,,0,,0,
MTS,Organic Search,/how-to-become-a-curriculum-designer/,1,,2,,0,,0,
MSLDT,Organic Search,/mba-vs-emba-8-key-differences-comparison-table/,1,,12,,0,,0,
Informatics,Direct,/informatics-nursing-essential-career/,1,,2,,0,,0,
MSAAI,Organic Social,/artificial-intelligence-developer-career/,1,,6,,0,,0,
(default) (not set),Unknown - chatgpt.com / (not set),/,1,,1,,0,,0,
MTS,Unknown - optin monster / exit overlay,/tuition-financial-aid/tuition/,1,,2,,0,,0,
MTS,Email,/masters-law-enforcement-leadership/,1,,3,,0,,0,
MTS,Unknown - fashion-valley-mall / ooh,/programs/,1,,5,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/faculty/,1,,1,,0,,0,
MSHA,Paid Search,/masters-humanitarian-action/lp/thank-you/,1,0,1,0,0,-1,0,-1
MSNP,Paid Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,1,,3,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-operations/classes/,1,-2,3,0,0,0,0,0
MED,Referral,/employer-partnership/axos/,1,,5,,0,,0,
MED,Referral,/early-childhood-education-vs-elementary-education-masters/,1,,1,,0,,0,
MSAAI,Referral,/machine-learning-courses-and-certifications/,1,,3,,0,,0,
MSHA,Organic Search,/human-rights-vilation-defintion/,1,,2,,0,,0,
(default) (not set),Organic Search,/usd-cybersecurity-degree-program-ranked-9-in-fortune-education-list/,1,,7,,0,,0,
(default) (not set),Organic Search,,1,,1,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/faculty/,1,,1,,0,,0,
MSITL,Organic Search,/masters-applied-artificial-intelligence/,1,,6,,1,,1,
MED,Organic Search,/7-tips-pursuing-masters-degree-working-full-time-education/,1,-2,1,-2,0,0,0,0
(default) (not set),Direct,/classes/csolappliedcryptography/,1,,3,,0,,0,
MSNNL,Organic Search,/community-health-worker-certification/,1,,13,,3,,3,
MSNP,Direct,/criminal-justice/,1,,1,,0,,0,
(default) (not set),Unknown - Data Not Available / Data Not Available,/about/state-authorization-status/,1,,0,,0,,0,
Informatics,Unknown - chatgpt.com / (not set),/masters-health-informatics/apply/,1,,3,,0,,0,
MSLDT,Direct,.translate.goog/educational-technology-jobs/,1,,1,,0,,0,
MSNNL,Direct,/faculty/msn-nl-program-directors/,1,-1,1,-8,0,0,0,0
MSHA,Unknown - ihsa / efafeeby,/masters-humanitarian-action/,1,,1,,0,,0,
Data Science,Organic Search,/faculty/vicente-malave/,1,-1,1,-4,0,0,0,0
MSNNL,Paid Social,/nursing-informatics-vs-health-informatics/,1,,4,,0,,0,
Data Science,Referral,/quantitative-analyst-career/,1,-1,1,-1,0,0,0,0
CyberEng,Organic Search,/best-jobs-in-cyber-security/,1,,4,,0,,0,
(default) (not set),Organic Search,/student-support/jessica-boyle/,1,-3,1,-4,0,0,0,0
(default) (not set),Organic Search,/faculty/michele-mcconnell/,1,0,1,0,0,0,0,0
MSNP,Referral,/grant-writer-career/,1,,6,,0,,0,
EML,Direct,.translate.goog/lead-engineer-career/,1,,1,,0,,0,
MED,Organic Search,/faculty/denise-goulart/,1,-1,2,0,0,0,0,0
MSNP,Paid Search,/masters-nursing-leadership/lp/ppc/,1,,7,,0,,0,
Informatics,Paid Social,/resources/health-informatics-career-guide/,1,,0,,0,,0,
Informatics,Paid Search,/what-is-health-informatics/,1,,0,,0,,0,
MSNP,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,6,,3,,3,
Data Science,Organic Search,/etl-developer-career/,1,-7,1,-5,0,0,0,0
MED,Organic Search,/masters-education/app-waiver/,1,,1,,0,,0,
Data Science,Direct,/masters-applied-data-science/careers/,1,-2,1,-3,0,0,0,0
LEPSL,Unknown - chatgpt.com / (not set),/masters-law-enforcement-leadership/lp/criminal-justice/,1,,1,,0,,0,
Informatics,Direct,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,2,,0,,0,
MSITL,Paid Social,/masters-information-technology-leadership/,1,,1,,0,,0,
(default) (not set),Organic Social,/classes/cyber-security-operations/,1,,3,,0,,0,
EML,Referral,/engineering-manager-vs-tech-lead/,1,0,1,0,0,0,0,0
MESH,Referral,s-engineering-sustainability-health/lp/ppc/,1,,2,,2,,2,
MED,Referral,/teaching-digital-literacy-in-the-classroom/,1,,2,,0,,0,
Data Science,Organic Search,/masters-applied-data-science/faculty/,1,0,1,0,0,0,0,0
MED,Organic Search,/faculty-spotlight-chris-garcia/,1,0,3,2,0,0,0,0
MED,Unknown - chatgpt.com / organic,/education-inequity-and-homework/,1,,1,,0,,0,
(default) (not set),Organic Search,/ethical-hacker-career-salary-guide/,1,0,3,0,0,0,0,0
Data Science,Direct,/top-online-cloud-computing-courses/,1,0,1,0,0,0,0,0
MSITL,Direct,/network-computer-systems-administrator-career/,1,,1,,0,,0,
MSLDT,Direct,/admissions/,1,,3,,0,,0,
CyberOps,Direct,/faculty/melanie-thomas/,1,,1,,0,,0,
MSAAI,Direct,/programs/,1,0,4,-4,0,0,0,0
MED,Direct,/resources/inside-look-med-webinar/,1,0,1,0,0,0,0,0
LEPSL,Email,/faculty/bernie-colon/,1,,6,,0,,0,
Data Science,Unknown - chatgpt.com / (not set),/masters-applied-data-science/apply/,1,,1,,0,,0,
MSLDT,Email,/,1,,2,,0,,0,
MSNP,Referral,/masters-nonprofit-leadership-management/classes/,1,-7,1,-6,0,0,0,0
MSLDT,Paid Social,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,5,,2,,2,
CyberOps,Paid Search,/employer-partnership/eset/,1,,2,,0,,0,
(default) (not set),Referral,/online-programs/,1,-1,1,0,0,0,0,0
MTS,Referral,/franciscan-spirituality-in-todays-world/,1,-1,1,-1,0,0,0,0
MED,Referral,/education-specialist/,1,,1,,0,,0,
(default) (not set),Referral,/contact-us/,1,,1,,0,,0,
MESH,Referral,/environmental-compliance-officer-career/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/lp/osu/,1,0,1,0,0,0,0,0
LEPSL,Organic Search,/ambassador/bruce-mason/,1,,1,,0,,0,
(default) (not set),Organic Search,/forms/msaai-gar/,1,0,1,1,0,0,0,0
MSNP,Organic Search,/student-support/office-of-financial-aid-services/,1,,5,,0,,0,
Data Science,Organic Search,/faculty/naeim-bahrami/,1,,1,,0,,0,
(default) (not set),Direct,/pattern-library/landing-page-library/,1,,1,,0,,0,
(default) (not set),Direct,/education-inequity-and-homHomework helps reinforce classroom learning,1,,1,,0,,0,
MSITL,Direct,/artificial-intelligence-cyber-security/,1,,12,,0,,0,
CyberEng,Organic Search,.translate.goog/what-is-cyberwarfare/,1,-4,1,-4,0,0,0,0
(default) (not set),Organic Search,/bringing-gamification-to-cyber-security-training/,1,,6,,0,,0,
CyberOps,Organic Search,/cybersecurity-masters-degree-guide/,1,,1,,0,,0,
MSAAI,Display,/business-intelligence-certifications/,1,,2,,0,,0,
MSHA,Paid Search,/,1,0,14,12,0,0,0,0
(default) (not set),Paid Social,/tuition-financial-aid/,1,-1,1,-1,0,0,0,0
(default) (not set),Paid Social,/admissions/how-to-apply/,1,0,1,0,0,0,0,0
(default) (not set),Organic Social,/lp/apply-now/,1,,1,,0,,0,
MSAAI,Organic Search,/faculty/andrew-van-benschoten/,1,-5,1,-5,0,0,0,0
Informatics,Organic Search,/resources/health-informatics-careers-thank-you/,1,,1,,1,,1,
MSHA,Direct,/admissions/,1,,3,,0,,0,
(default) (not set),Direct,/equity-in-education-homework/,1,,1,,0,,0,
MED,Direct,/faculty/rebekka-jez/,1,,2,,0,,0,
CyberOps,Unknown - idg / native,/bringing-gamification-to-cyber-security-training/,1,,1,,0,,0,
MTS,Referral,/catholic-charism-comparison/,1,-3,2,-2,0,0,0,0
MSHA,Referral,/international-aid-worker-tips/,1,,1,,0,,0,
CyberOps,Referral,/usd-cybersecurity-degree-program-ranked-9-in-fortune-education-list/,1,,2,,0,,0,
MED,Organic Search,.translate.goog/bilingual-education/,1,,1,,0,,0,
MESH,Organic Search,/faculty/minoo-gupta/,1,0,1,0,0,0,0,0
Informatics,Organic Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,2,,0,,0,
(default) (not set),Organic Search,/education-inequity-and-homework/ what year was this published,1,,1,,0,,0,
LEPSL,Direct,/a-career-in-law-enforcement-3-federal-jobs/,1,,1,,0,,0,
MSLDT,Direct,/resources/things-to-know-about-careers-in-instructional-design-thank-you/,1,,1,,1,,1,
MTS,Direct,.translate.goog/masters-theological-studies/,1,,1,,0,,0,
MSHA,Direct,/changing-humanitarian-sector/,1,-1,1,-17,0,0,0,0
MSAAI,Unknown - perplexity / (not set),/ai-impact-on-job-market/,1,,1,,0,,0,
MSAAI,Email,/masters-applied-data-science/student-services/,1,,10,,0,,0,
(default) (not set),Unknown - Data Not Available / Data Not Available,/online-programs/,1,0,4,3,0,0,0,0
MSLDT,Email,/instructional-design-portfolio/,1,0,1,0,0,0,0,0
BSN,Unknown - flyer / offline,/bachelors-nursing/,1,,7,,0,,0,
(default) (not set),Paid Social,/admissions/military-veterans/,1,,1,,0,,0,
Informatics,Paid Search,/engineering/,1,,3,,0,,0,
MTS,Paid Search,/theology-careers/,1,-2,1,-2,0,0,0,0
MESH,Referral,/best-sustainability-podcasts/,1,,1,,0,,0,
(default) (not set),Referral,/search/register/,1,,0,,0,,0,
MSITL,Referral,/admissions/how-to-apply/,1,,3,,0,,0,
CyberOps,Organic Search,/faculty/ashton-mozano/,1,0,1,0,0,0,0,0
MSAAI,Organic Search,/masters-applied-artificial-intelligence/advisory-board/,1,0,0,0,0,0,0,0
MSLDT,Organic Search,/careers-masters-curriculum-instruction/,1,-1,2,-2,0,0,0,0
MSNNL,Organic Search,/classes/assessment-and-evaluation-strategies-for-nursing-education/,1,,1,,0,,0,
MSNP,Direct,/masters-education/specializations/school-leadership/,1,,15,,0,,0,
CyberOps,Paid Social,/masters-cyber-security-operations/classes/,1,,1,,0,,0,
MSHA,Direct,/advisory-board/commins/,1,,1,,0,,0,
MSHA,Direct,/faculty/stephen-commins/,1,,1,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/classes/,1,0,2,-1,0,-1,0,-1
MED,Direct,/forms/mesh-applicant/,1,,5,,1,,1,
MSAAI,Direct,/faculty/ebrahim-k-tarshizi/,1,,3,,0,,0,
MSNNL,Direct,/health-data-analyst/,1,,15,,0,,0,
MED,Direct,/forms/med-application-evaluation/,1,,3,,1,,1,
Data Science,Direct,/admissions/how-to-apply/,1,0,2,0,0,0,0,0
MESH,Direct,/resources/planets-most-urgent-challenges-thank-you/,1,,0,,0,,0,
Data Science,Direct,/advisory-board/jules-malin/,1,0,0,-1,0,0,0,0
MSNP,Direct,/search/msw/,1,,5,,0,,0,
MTS,Direct,/education/,1,,3,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/instructional-design-best-practices/,1,,1,,0,,0,
MSAAI,Referral,/what-is-educational-technology-definition-examples-impact/,1,,12,,0,,0,
MSITL,Organic Search,/faculty/kimberly-white-smith/,1,,11,,0,,0,
MTS,Organic Search,.translate.goog/jobs-for-catholics/,1,,1,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/lp/ppc/,1,,2,,0,,0,
MSLDT,Direct,/resources/free-med-program-brochure/,1,,2,,0,,0,
MSAAI,Direct,/AI-IMPACT-ON-JOB-MARKET/,1,,1,,0,,0,
MED,Unknown - optin monster / exit overlay,/search/Steam/,1,,1,,0,,0,
MSAAI,Unknown - comms / pressrelease,/nlp-engineer-career/,1,,1,,0,,0,
MED,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,2,,1,,1,
MTS,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,6,,0,,0,
Informatics,Organic Social,/is-health-informatics-degree-worth-it/,1,,1,,0,,0,
MESH,Organic Search,.translate.goog/environmental-consultant-career/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/ata-specialist-career/,1,,1,,0,,0,
Informatics,Organic Search,/faculty/christopher-lee/,1,-2,1,-2,0,0,0,0
MSHA,Organic Search,/online-programs/,1,,2,,0,,0,
MED,Organic Search,/search/can+homework+impact+familes/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/how-to-become-a-site-reliability-engineer/,1,0,1,0,0,0,0,0
MED,Organic Search,.translate.goog/teacher-centered-vs-student-centered-learning/,1,-4,1,-6,0,0,0,0
MSLDT,Organic Search,/masters-education/lp/online-med/,1,,6,,2,,2,
MED,Direct,/student-support/feliciana-stevenson/,1,,1,,0,,0,
MED,Direct,/teaching-digital-literacy-in-the-classroom/,1,0,1,0,0,0,0,0
Data Science,Direct,.translate.goog/database-engineer-career/,1,,1,,0,,0,
MSAAI,Direct,/classes/ethics-in-artificial-intelligence-maai-531/,1,-1,0,-2,0,0,0,0
Informatics,Organic Search,/faculty/lilian-chan/,1,-1,1,-1,0,0,0,0
(default) (not set),Direct,/faculty/usd-msha-faculty/,1,-5,1,-6,0,0,0,0
CyberOps,Direct,/cyber-security-risk-management/,1,0,1,0,0,0,0,0
MED,Direct,/is-blended-learning-the-next-big-thing-in-education/,1,0,1,0,0,0,0,0
(default) (not set),Direct,/artificial-intelligence-business/[sandiego],1,,2,,0,,0,
(default) (not set),Direct,/become-a-student/graduate-application-instructions/,1,,1,,0,,0,
"(default) computer-science,engineering,technology",Direct,/cyber-security-career-quiz/,1,,0,,0,,0,
(default) (not set),Paid Search,/admissions/military-veterans/,1,-2,1,-1,0,0,0,0
MTS,Paid Search,/jobs-for-catholics/,1,,1,,0,,0,
(default) (not set),Paid Search,/search/class+schedule/page/1/,1,,1,,0,,0,
MTS,Paid Search,/search/class+schedule/,1,,1,,0,,0,
CyberOps,Paid Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,18,,0,,0,
LEPSL,Organic Search,/faculty/ryan-sheehy/,1,,1,,0,,0,
CyberOps,Referral,/best-industries-cyber-security-job-seekers/,1,,1,,0,,0,
MSLDT,Organic Social,/masters-learning-design-technology/classes/,1,-1,1,-1,0,0,0,0
MSLDT,Organic Social,/masters-learning-design-technology/faculty/,1,,1,,0,,0,
MSAAI,Referral,/university-of-san-diego-launches-full-time-on-campus-masters-degree-programs-in-applied-artificial-intelligence-and-cyber-security-engineering/,1,-9,3,-10,0,0,0,0
MSITL,Referral,/how-to-become-a-devops-engineer/,1,,5,,0,,0,
MSAAI,Organic Social,/data-scientist-vs-artificial-intelligence-engineer/,1,,1,,0,,0,
MED,Organic Search,/faculty-spotlight-libby-butler/,1,-1,1,0,0,0,0,0
MED,Organic Search,/search/merch/,1,,2,,0,,0,
MSNNL,Organic Social,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,1,,3,,0,,0,
MSNNL,Direct,/search/Date/,1,,1,,0,,0,
MSLDT,Direct,trick-training-evaluation-model/,1,,1,,0,,0,
MSAAI,Direct,/best-teacher-blogs/,1,,7,,0,,0,
MSHA,Direct,/masters-cyber-security-operations/,1,,7,,0,,0,
MED,Unknown - perplexity / (not set),/complete-list-teaching-methods/,1,,1,,0,,0,
MSLDT,Referral,/educational-technology-jobs/,1,-1,1,-1,0,0,0,0
MSNP,Referral,/masters-engineering-management-leadership/lp/ppc/,1,,21,,0,,0,
MSITL,Paid Search,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,-1,2,-3,0,0,0,0
MSHA,Paid Search,/international-social-work/,1,,1,,0,,0,
MSLDT,Paid Search,/what-is-learning-design/,1,,1,,0,,0,
EML,Referral,/masters-engineering-management-leadership/lp/ppc/,1,0,1,0,0,0,0,0
(default) (not set),Paid Social,/about/state-authorization-status/,1,,1,,0,,0,
MSNP,Paid Search,/faculty/marcus-lam/,1,,2,,0,,0,
LEPSL,Referral,/ambassador/john-enriquez/,1,,1,,0,,0,
MSNNL,Organic Search,/advisory-board/kassity-krich/,1,0,1,0,0,0,0,0
CyberOps,Organic Search,/employer-partnership/guidepoint-security-llc/,1,,2,,0,,0,
LEPSL,Direct,/police-continuing-education/,1,,1,,0,,0,
MTS,Direct,/student-spotlight-chantell-robinson/,1,,4,,0,,0,
MSAAI,Direct,/resources/ms-engineering-management-leadership-info-session/,1,,3,,1,,1,
Informatics,Direct,/masters-health-informatics/board-of-advisors/,1,0,1,0,0,0,0,0
MESH,Direct,/degree-in-public-health/,1,0,0,-1,0,0,0,0
"(default) computer-science,engineering,technology",Direct,security-career-quiz/,1,,3,,1,,1,
MSAAI,Direct,/about/,1,0,2,0,0,0,0,0
(default) (not set),Direct,/tests-and-samples-repository/maria-test-page/,1,,5,,0,,0,
EML,Email,/masters-engineering-management-leadership/curriculum/,1,,1,,0,,0,
MTS,Organic Search,.translate.goog/religious-studies-degree-jobs/,1,,1,,0,,0,
MED,Referral,/masters-education/specializations/curriculum-and-instruction/,1,,5,,1,,1,
MTS,Organic Search,/search/quote/,1,,1,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/masters-cyber-operations-leadership-program-outcomes/,1,,1,,0,,0,
"(default) engineering,healthcare,sustainability",Organic Search,/resources/meeting-the-planets-most-urgent-challenges/,1,,0,,0,,0,
MSITL,Organic Search,/masters-engineering-management-leadership/,1,,5,,0,,0,
MTS,Organic Search,/education-inequity-and-homework/,1,,3,,0,,0,
CyberOps,Organic Search,/cyber-crime-investigator-career/,1,-1,4,-1,0,0,0,0
