program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
LEPSL,Direct,/faculty/matthew-odeane/,2,-3,2,-3,0,0,0,0
MESH,Direct,/faculty/kristen-goodrich/,2,-2,6,2,0,0,0,0
LEPSL,Referral,/resilience-in-law-enforcement/,2,,1,,0,,0,
MSAAI,Direct,/-artificial-intelligence-education/,2,,2,,0,,0,
Data Science,Direct,/data-science-vs-statistics-masters/,2,-3,2,-3,0,0,0,0
CyberOps,Direct,/faculty/donald-beidermann/,2,0,2,0,0,0,0,0
Data Science,Direct,/how-to-become-a-software-engineer/,2,,2,,0,,0,
Default - (not set),Direct,/ms-applied-artificial-intelligence/,2,,2,,0,,0,
Default - (not set),Direct,/tests-and-samples-repository/maria-test-page/,2,,2,,0,,0,
MSNNL,Organic Search,/advisory-board/soriano/,2,,2,,0,,0,
Default - (not set),Direct,/search/+/,2,1,2,1,0,0,0,0
CyberEng,Organic Search,/cyber-incident-response/,2,0,1,-1,0,0,0,0
Data Science,Direct,/resources/questions-to-ask-masters-data-science-checklist/,2,-3,5,-3,0,0,0,0
LEPSL,Organic Search,/ambassador/jeff-strossner/,2,-1,3,0,0,0,0,0
MESH,Organic Search,/faculty/christopher-marquis/,2,,3,,0,,0,
MTS,Direct,/faculty/mary-beth-ingham/,2,0,2,0,0,0,0,0
CyberEng,Direct,.translate.goog/cyber-threat-intelligence-analyst/,2,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/request-info/,2,-7,1,-17,0,0,0,0
EML,Organic Search,/effective-engineering-manager/,2,-14,2,-14,0,0,0,0
CyberOps,Direct,/chief-privacy-officer-career-guide/,2,-5,2,-5,0,0,0,0
Informatics,Direct,/forms/hci-applicant/,2,1,3,2,1,1,0.5,0.5
LEPSL,Direct,/masters-law-enforcement-leadership/lp/noble/,2,1,3,2,1,1,0.5,0.5
MED,Direct,/resources/free-med-program-brochure-thank-you/,2,1,1,0,1,1,0.5,0.5
MSLDT,Referral,/instructional-designer-job/,2,,1,,0,,0,
MTS,Referral,/masters-theological-studies/classes/,2,1,5,4,0,0,0,0
"Default - computer-science,engineering,technology",Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,2,,7,,0,,0,
MTS,Organic Search,.translate.goog/religious-vocational-discernment/,2,-3,2,-5,0,0,0,0
MED,Organic Search,/classes/social-justice-and-educational-equity/,2,-1,13,10,0,0,0,0
Default - (not set),Direct,/about/learning-outcomes/,2,-1,2,-1,0,0,0,0
MED,Email,/resources/inside-look-med-webinar/,2,0,3,-2,0,-1,0,-0.5
LEPSL,Unknown - fbileeda-insighter / offline,/masters-law-enforcement-leadership/lp/request-info/,2,,4,,1,,0.5,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/police/,2,0,3,1,1,1,0.5,0.5
MSNNL,Organic Search,/online-programs/,2,,6,,0,,0,
Informatics,Organic Search,/faculty/jonathan-mack/,2,-6,2,-8,0,0,0,0
Informatics,Organic Search,/faculty/kathleen-stacy/,2,0,3,1,0,0,0,0
MED,Organic Search,.translate.goog/brain-based-learning/,2,-30,2,-44,0,0,0,0
LEPSL,Organic Search,/faculty/pat-norris/,2,-3,3,-2,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/lp/lp-csol-response-solutions-display-ad/,2,,2,,0,,0,
MTS,Organic Search,/blog/theology/,2,0,2,1,0,0,0,0
MSAAI,Paid Social,/masters-health-informatics/lp/health-informatics-for-nurses/,2,-4,6,-23,1,1,0.5,0.5
Default - (not set),Paid Social,/masters-applied-data-science/lp/study-data-science/,2,,12,,0,,0,
MSHA,Direct,/new-online-masters-degree-program-in-humanitarian-action/,2,1,2,-2,0,-1,0,-1
MSAAI,Email,/admissions/,2,,7,,1,,0.5,
LEPSL,Direct,/search/Jobs+ai+can+take+up/page/2/,2,,2,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/scholarships/,2,,2,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/lp/dyna/,2,,2,,0,,0,
Data Science,Direct,/data-science-bootcamp-vs-masters-degree/,2,,1,,0,,0,
MTS,Paid Social,/masters-theological-studies/faculty/,2,,3,,0,,0,
MSITL,Direct,/masters-information-technology-leadership/classes/,2,-8,1,-12,0,0,0,0
MSNP,Organic Social,/masters-nonprofit-leadership-management/lp/ppc/,2,1,3,2,1,1,0.5,0.5
EML,Unknown - chatgpt.com / (not set),/future-engineering-trends/,2,,2,,0,,0,
MESH,Organic Search,.translate.goog/jobs-that-make-difference/,2,,2,,0,,0,
LEPSL,Unknown - policeone / directory,/masters-law-enforcement-leadership/scholarships-grants/,2,,2,,0,,0,
CyberOps,Organic Search,/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,2,-28,2,-28,0,0,0,0
MSAAI,Organic Search,/usd-launches-online-masters-degree-in-applied-artificial-intelligence-2/,2,0,3,2,0,0,0,0
EML,Paid Social,/masters-engineering-management-leadership/,2,0,2,0,0,0,0,0
EML,Paid Social,/masters-engineering-management-leadership/apply/,2,,2,,0,,0,
MTS,Organic Social,/franciscan-theology-reading-list/,2,,2,,0,,0,
Default - (not set),Direct,/employer-partnership/axos/,2,,7,,0,,0,
LEPSL,Paid Search,/search/entry+level+masters/,2,,2,,0,,0,
MED,Organic Search,/faculty-spotlight-chris-garcia/,2,0,2,-1,0,0,0,0
MSLDT,Unknown - chatgpt.com / (not set),/instructional-design-interview-questions/,2,,1,,0,,0,
MED,Email,/master-education-vs-master-arts-teaching/,2,,2,,0,,0,
CyberEng,Organic Search,/faculty/haydar-majeed/,2,0,3,1,0,0,0,0
Data Science,Organic Search,/data-analyst-vs-data-scientist/,2,1,1,0,0,0,0,0
Default - computer-science,Unknown - perplexity / (not set),/what-is-dbaas/,2,,2,,0,,0,
CyberOps,Organic Search,/blog/,2,-1,2,-1,0,0,0,0
MED,Direct,/masters-education/careers/,2,0,2,0,0,0,0,0
LEPSL,Direct,/faculty/jonni-redick/,2,0,2,0,0,0,0,0
Informatics,Direct,/faculty/josh-wymer/,2,-2,2,-2,0,0,0,0
MSAAI,Direct,/online-programs/,2,0,7,1,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/transfer-credit/command-college/,2,-6,1,-6,0,0,0,0
CyberOps,Organic Search,/classes/cyber-security-law-privacy/,2,0,2,0,0,0,0,0
MSHA,Referral,/humanitarian-careers/,2,-2,2,-1,0,0,0,0
Default - (not set),Direct,/masters-engineering-management-leadership/lp/ppc/,2,,2,,2,,1,
Informatics,Direct,/advisory-board/chan/,2,-1,1,-2,0,0,0,0
LEPSL,Email,/importance-education-law-enforcement/,2,,1,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/lp/smartbrief-ebook/,2,0,2,0,0,0,0,0
MSHA,Direct,/faculty/topher-mcdougal/,2,-1,3,-1,0,0,0,0
MSHA,Organic Search,/classes/disaster-management-and-prevention/,2,-2,6,-5,0,0,0,0
EML,Organic Search,/engineering-management-masters-worth-it/,2,-57,1,-62,0,0,0,0
Default - (not set),Organic Search,/etl-developer-career/,2,,9,,0,,0,
EML,Organic Search,.translate.goog/lead-engineer-career/,2,,2,,0,,0,
EML,Organic Search,.translate.goog/future-engineering-trends/,2,,2,,0,,0,
MSITL,Organic Search,/new-online-masters-degree-information-technology-leadership/,2,1,23,10,0,0,0,0
Data Science,Organic Search,/resources/questions-to-ask-masters-data-science-checklist/,2,-3,2,-1,0,0,0,0
MED,Direct,/when-teachers-become-learners/,2,1,3,2,0,0,0,0
Default - (not set),Organic Search,/what-is-data-analytics/,2,,3,,0,,0,
MSAAI,Organic Search,/education-inequity-and-homework/,2,-7,13,-41,0,0,0,0
MSNNL,Direct,/advisory-board/baclig/,2,,2,,0,,0,
MSHA,Unknown - ig / social,/social-advocacy-definition/,2,,2,,0,,0,
Default - (not set),Referral,/student-support/office-of-financial-aid-services/,2,,2,,0,,0,
MTS,Direct,/masters-education/specializations/master-of-education-insteam/,2,,2,,0,,0,
MTS,Direct,sms-privacy-policy/,2,,35,,0,,0,
Data Science,Paid Social,/how-to-become-data-analytics-manager/,2,-36,2,-39,0,0,0,0
MED,Direct,/resources/10-traits-of-successful-school-leaders-thank-you/,2,,1,,0,,0,
Data Science,Referral,/masters-applied-data-science/classes/,2,0,2,-3,0,0,0,0
MTS,Organic Search,/faculty/joe-chinnici/,2,0,2,0,0,0,0,0
MSHA,Organic Social,/masters-humanitarian-action/faculty/,2,,1,,0,,0,
EML,Direct,/,2,-8,5,-31,0,0,0,0
MED,Direct,/professional-development-options-for-teachers-at-usd/,2,-2,2,-4,0,0,0,0
LEPSL,Direct,/police-continuing-education/,2,,7,,0,,0,
Informatics,Email,/masters-health-informatics/health-informatics-track/,2,-1,1,-2,0,0,0,0
Informatics,Direct,/health-informatics-shaping-future-health-information-management/,2,-3,2,-3,0,0,0,0
MED,Direct,/resources/career-in-ai-webinar-thank-you/,2,1,2,0,2,2,1,1
LEPSL,Organic Search,/ambassador/christopher-skidmore/,2,-4,2,-5,0,0,0,0
Data Science,Organic Search,/resources/data-science-self-assessment/,2,-22,2,1,0,0,0,0
Default - (not set),Direct,/masters-degree-innovation/,2,,2,,0,,0,
MSITL,Direct,/masters-cyber-security-operations/,2,-3,20,-4,0,-2,0,-0.4
LEPSL,Direct,/masters-law-enforcement-leadership/students-agencies/,2,0,2,0,0,0,0,0
CyberOps,Organic Search,.translate.goog/cyber-security-specialist-career-guide/,2,0,2,0,0,0,0,0
Data Science,Direct,/data-architect-career/,2,-2,2,-2,0,0,0,0
MSAAI,Direct,/programs/,2,-3,6,-13,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-operations/apply/,2,-11,2,-14,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/transfer-credit/command-college/,2,,2,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/classes/,2,0,2,0,0,0,0,0
MSHA,Referral,/international-affairs-careers/,2,0,2,0,0,0,0,0
MSLDT,Email,/masters-learning-design-technology/,2,-7,6,-6,0,0,0,0
LEPSL,Unknown - chatgpt.com / (not set),/best-degrees-federal-law-enforcement-jobs/,2,,2,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-grant-databases/,2,,2,,0,,0,
EML,Direct,/how-to-become-an-engineering-manager/,2,-2,2,-2,0,0,0,0
CyberOps,Organic Search,/cybersecurity-masters-degree-comparison/,2,-2,9,-2,0,0,0,0
MSNP,Email,/masters-nonprofit-leadership-management/lp/dyna/,2,-405,3,-410,0,-3,0,-0.007371007371007371
MSAAI,Direct,.translate.goog/resources/8-questions-artificial-intelligence-masters-ebook/,2,1,4,3,0,0,0,0
Default - (not set),Direct,/management-masters-vs-mba/,2,-1,2,-1,0,0,0,0
MSLDT,Unknown - chatgpt.com / (not set),/addie-model-instructional-design/,2,,2,,0,,0,
MSITL,Organic Search,.translate.goog/it-job-titles/,2,,2,,0,,0,
MSLDT,Direct,/elearning-designer-career/,2,,2,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-certifications/,2,,2,,0,,0,
MED,Organic Search,/faculty/adan-escobedo-sanchez/,2,-5,2,-6,0,0,0,0
MED,Organic Search,.translate.goog/education-specialist/,2,,2,,0,,0,
MTS,Organic Search,/masters-theological-studies/careers/,2,,4,,0,,0,
MED,Organic Search,/teaching-digital-literacy-to-21st-century-students/,2,-9,1,-9,0,0,0,0
MED,Direct,/mba-vs-emba-8-key-differences-comparison-table/,2,-3,2,-3,0,0,0,0
MED,Paid Social,/resources/free-med-program-brochure/,2,1,2,-3,0,-1,0,-1
LEPSL,Organic Search,/masters-law-enforcement-leadership/endorsements-testimonials/,2,-1,2,-2,0,0,0,0
CyberOps,Direct,/bringing-gamification-to-cyber-security-training/,2,-5,2,-4,0,0,0,0
CyberOps,Direct,/systems-administrator/,2,0,2,-2,0,0,0,0
MSITL,Referral,/it-management-leadership-certifications/,2,-8,3,-10,0,0,0,0
MED,Organic Search,/search/Why+students+should+not+have+homework+/,2,,2,,0,,0,
MSLDT,Direct,/instructional-designer-job/,2,-7,2,-7,0,0,0,0
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-business/,2,,2,,0,,0,
LEPSL,Direct,/the-importance-of-building-trust-inside-your-community/,2,1,2,1,0,0,0,0
Default - (not set),Email,/campus-programs/,1,,1,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/lp/thank-you/,1,,1,,0,,0,
Data Science,Direct,/faculty/matthew-c-vanderbilt/,1,-1,1,-1,0,0,0,0
Data Science,Organic Search,/resources/msads-request-program-brochure/,1,0,1,0,0,0,0,0
MED,Organic Search,/search/Jobs/,1,,1,,0,,0,
CyberOps,Unknown - chatgpt.com / (not set),/masters-cyber-security-operations/,1,,1,,0,,0,
MED,Referral,/master-education-vs-master-arts-teaching/,1,,1,,0,,0,
MSNP,Direct,/offers/oed-leads/,1,,1,,0,,0,
MSITL,Paid Search,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,-3,2,-44,0,-3,0,-0.75
Default - (not set),Organic Search,/manage-all-phones-in-class-tip/,1,,3,,0,,0,
MSLDT,Paid Search,/masters-engineering-sustainability-health/lp/ppc/,1,-1,2,-8,0,0,0,0
Default - (not set),Unknown - chatgpt.com / (not set),/leadership-management/,1,,1,,0,,0,
LEPSL,Display,/masters-law-enforcement-leadership/ambassadors/,1,,2,,0,,0,
MSNP,Unknown - perplexity / (not set),/nonprofit-leadership/,1,,2,,0,,0,
MSAAI,Direct,/the-ai-bill-a-critical-analysis-of-regulatory-frameworks/,1,,1,,0,,0,
MSAAI,Organic Search,/admissions/international-students/,1,,6,,0,,0,
MSAAI,Organic Search,/advisory-board/vitor-carvalho/,1,,1,,0,,0,
MSNNL,Paid Social,/masters-nursing-leadership/nursing-informatics-track/,1,,1,,0,,0,
MESH,Organic Search,/masters-education/,1,,3,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/educational-technology-jobs/,1,,1,,0,,0,
CyberEng,Direct,/jobs-in-cybersecurity/,1,-2,1,-2,0,0,0,0
MSAAI,Direct,,1,,2,,0,,0,
Informatics,Referral,/masters-health-informatics/healthcare-leadership-track/,1,,1,,0,,0,
Default - (not set),Organic Social,/usd-online-alumni/,1,-3,1,-3,0,0,0,0
MSITL,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,2,,0,,0,
Default - (not set),Direct,/topic/press-release/,1,,1,,0,,0,
MED,Direct,/continuing-education-units-teachers-guide/,1,-14,1,-16,0,0,0,0
LEPSL,Direct,/faculty/dave-nisleit/,1,-3,1,-3,0,0,0,0
MSAAI,Direct,/masters-education/apply/,1,,8,,1,,1,
MSITL,Direct,/masters-health-informatics/,1,0,2,0,0,0,0,0
LEPSL,Organic Search,.translate.goog/police-promotion/,1,,1,,0,,0,
MESH,Organic Search,/faculty/rita-armstrong/,1,,1,,0,,0,
Default - (not set),Direct,/masters-cyber-security-engineering/apply/,1,,5,,3,,3,
Data Science,Organic Search,/storytelling-with-data-part-2/,1,-22,1,-27,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,1,,1,,1,
MSHA,Referral,/how-to-become-diplomat/,1,-2,1,-7,0,-1,0,-0.3333333333333333
EML,Organic Search,/masters-engineering-management-leadership/let-us-pay-for-your-eml-program-application-fee/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/melissa-klawuhn/,1,-4,1,-4,0,0,0,0
MED,Organic Search,/11-learning-and-teaching-resources/,1,-2,1,-3,0,0,0,0
MSNP,Referral,/volunteer-management/,1,0,1,-1,0,0,0,0
Default - (not set),Direct,/employer-partnership/artemis-consulting/,1,,1,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Paid Social,/masters-applied-data-science/lp/study-data-science/,1,,4,,1,,1,
Default - (not set),Email,/top-cyber-security-blogs-websites/,1,,2,,1,,1,
MESH,Direct,/environmental-compliance-officer-career/,1,,1,,0,,0,
MESH,Paid Search,/sustainability-consultant-career/,1,,1,,0,,0,
EML,Direct,/faculty/john-reese/,1,,1,,0,,0,
Default - (not set),Paid Social,/getting-masters-degree-online/,1,,1,,0,,0,
MSAAI,Direct,/masters-education/,1,,3,,0,,0,
Data Science,Direct,/resources/look-inside-data-science-masters/,1,-6,1,-7,0,0,0,0
MED,Organic Search,/search/homework+is+bad+for+kids+yes+or+no/,1,,1,,0,,0,
LEPSL,Direct,/faculty/denton-carlson/,1,-1,1,-1,0,0,0,0
MED,Organic Search,/why-schools-need-to-teach-life-skills/,1,,2,,0,,0,
MED,Organic Search,/tuition-financial-aid/tuition/,1,-2,6,-5,0,0,0,0
CyberOps,Referral,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/fop/,1,0,1,-3,0,0,0,0
MSHA,Display,/masters-humanitarian-action/,1,,1,,0,,0,
Informatics,Organic Search,/faculty/thidarat-tinnakornsrisuphap/,1,,1,,0,,0,
Default - (not set),Direct,/education-inequity-and-homework/  When was this published,1,,1,,0,,0,
Default - (not set),Direct,/forms/msha-application-evaluation/,1,,2,,0,,0,
Data Science,Direct,/storytelling-with-data-part-2/,1,-4,1,-4,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/how-to-start-career-artificial-intelligence/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/student-services/,1,-4,1,-5,0,0,0,0
MED,Direct,/search/how+can+homework+be+harmful+to+kids/,1,,1,,0,,0,
MED,Direct,/technology-in-classroom/,1,-19,1,-20,0,0,0,0
Data Science,Direct,/top-online-cloud-computing-courses/,1,,1,,0,,0,
MSITL,Organic Search,/,1,-9,4,-51,0,0,0,0
CyberOps,Referral,/data-protection-officer-career-guide/,1,-29,2,-28,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/differentiated-instruction/,1,,1,,0,,0,
MSHA,Direct,/masters-law-enforcement-leadership/,1,-1,5,-1,0,0,0,0
MED,Direct,/masters-educational-technology-worth-it/,1,-9,1,-10,0,0,0,0
CyberOps,Direct,/cyber-security-vs-software-engineering/,1,,2,,0,,0,
CyberEng,Direct,/become-a-computer-forensics-analyst/,1,-18,1,-19,0,0,0,0
MSAAI,Organic Search,.translate.goog/natural-language-processing-overview/,1,-12,1,-14,0,0,0,0
Informatics,Organic Search,/advisory-board/israni/,1,,1,,0,,0,
MSAAI,Paid Search,/business-entrepreneurship/,1,,3,,0,,0,
Data Science,Organic Search,/faculty/rob-wang/,1,,1,,0,,0,
LEPSL,Direct,/ai-in-law-enforcement/,1,,1,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/classes/,1,,1,,0,,0,
MED,Unknown - perplexity / (not set),/education-inequity-and-homework/,1,,1,,0,,0,
MED,Unknown - chatgpt.com / (not set),/masters-education/specializations/curriculum-and-instruction/,1,,1,,0,,0,
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/what-is-data-science/,1,,4,,0,,0,
MSHA,Email,/masters-humanitarian-action/classes/,1,0,3,2,0,0,0,0
MED,Organic Social,/effective-educational-leadership/,1,-6,2,-9,0,0,0,0
Default - (not set),Organic Social,/cybersecurity-statistics/,1,,1,,0,,0,
EML,Paid Search,/principal-engineer-vs-senior-engineer/,1,,0,,0,,0,
MSNNL,Display,/nurse-leader-career-paths-opportunities-thank-you/,1,,1,,1,,1,
Default - (not set),Referral,/masters-cyber-security-operations/,1,,3,,0,,0,
LEPSL,Organic Search,/faculty/matthew-odeane/,1,-6,1,-8,0,0,0,0
MTS,Direct,/student-support/jessica-guerrero/,1,-2,1,-2,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/podcast/,1,,1,,0,,0,
Informatics,Unknown - {{site_source_name}} / {{placement}},/masters-health-informatics/lp/study-health-informatics/,1,-1,1,-1,0,0,0,0
MTS,Unknown - ig / social,/masters-theological-studies/,1,,1,,0,,0,
MSNNL,Direct,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,2,,0,,0,
MED,Referral,/teaching-students-with-autism/,1,,1,,0,,0,
MED,Email,/faculty/joseph-lathan/,1,,0,,0,,0,
MSAAI,Email,/masters-applied-artificial-intelligence/student-services/,1,,0,,0,,0,
MED,Unknown - chatgpt.com / (not set),/best-podcasts-for-teachers/,1,,1,,0,,0,
MSNP,Organic Search,/faculty/rene-molenkamp/,1,0,1,0,0,0,0,0
MSITL,Direct,/masters-degree-in-information-technology-worth-it/,1,,1,,0,,0,
LEPSL,Direct,/law-enforcement-technology/,1,-1,1,-1,0,0,0,0
MED,Direct,/cyber-security/,1,0,3,0,0,0,0,0
Informatics,Direct,/engineering/,1,,3,,0,,0,
Data Science,Direct,/student-support/eva-pereira/,1,,1,,0,,0,
MSAAI,Direct,/faculty/kahila-mokhtari/,1,-1,1,-1,0,0,0,0
LEPSL,Direct,.translate.goog/police-communication-important-today/,1,-34,1,-35,0,0,0,0
Default - (not set),Direct,/resources/the-complete-list-of-teaching-methods-thank-you/,1,,1,,0,,0,
MSLDT,Referral,/instructional-design-interview-questions/,1,,2,,0,,0,
Default - (not set),Referral,/student-support/one-stop-student-center/,1,,1,,0,,0,
CyberEng,Direct,.translate.goog/should-you-become-a-cyber-security-engineer/,1,0,1,0,0,0,0,0
MSNP,Direct,/masters-engineering-sustainability-health/apply/,1,,3,,0,,0,
MSAAI,Organic Search,/blog/computer-science/,1,,29,,0,,0,
LEPSL,Organic Search,/ambassador/robert-ewing/,1,-1,1,-1,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/lp/uci/,1,0,2,1,0,0,0,0
MSITL,Unknown - Data Not Available / Data Not Available,/masters-information-technology-leadership/apply/,1,,1,,0,,0,
Default - (not set),Direct,/forms/msaai-applicant/,1,-1,1,-3,0,0,0,0
Informatics,Direct,/advisory-board/wymer/,1,-1,1,-1,0,0,0,0
MSNNL,Direct,/area-of-study/cyber-security/page/4/,1,,1,,0,,0,
CyberOps,Unknown - perplexity / (not set),/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,1,,0,,0,
MSLDT,Direct,/masters-applied-artificial-intelligence/apply/,1,,44,,1,,1,
MSAAI,Direct,/masters-education/specializations/curriculum-and-instruction/,1,,2,,0,,0,
MSNNL,Direct,/search/application+deadlines/,1,,1,,0,,0,
MSHA,Organic Social,/humanitarian-careers/,1,,1,,0,,0,
Default - (not set),Paid Search,/resources/data-science-masters-degree-application-free-guide/,1,,6,,0,,0,
Data Science,Referral,/resources/data-science-self-assessment/,1,,1,,0,,0,
MED,Organic Search,/faculty/denise-goulart/,1,-1,2,0,0,0,0,0
LEPSL,Organic Search,/faculty/brian-goldberg/,1,-1,1,-1,0,0,0,0
MED,Direct,/search/Can+homework+affect+a+child’s+life/,1,,1,,0,,0,
