program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MSLDT,Organic Search,/masters-learning-design-technology/,49,-48,97,-91,0,-3,0,-0.030927835051546393
MESH,Unknown - smartbrief / impression,/masters-engineering-sustainability-health/lp/dyna/,49,,48,,0,,0,
MTS,Organic Search,/what-is-ecospirituality/,49,-136,47,-170,0,0,0,0
MSLDT,Organic Search,/educational-technology-jobs/,49,46,50,43,0,0,0,0
MSNNL,Display,/resources/nursing-leadership-information-session/,48,,53,,2,,0.041666666666666664,
CyberEng,Direct,/masters-cyber-security-engineering/classes/,48,0,50,-1,0,-1,0,-0.020833333333333332
MSLDT,Direct,/job-aid-examples-template/,48,8,42,5,0,0,0,0
MSITL,Organic Search,/technology-degrees/,48,,52,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/,48,-32,89,-31,2,0,0.041666666666666664,0.016666666666666663
MESH,Direct,/masters-engineering-sustainability-health/apply/,48,-36,70,-70,0,0,0,0
MED,Direct,/inclusive-education-strategies/,47,-222,50,-240,0,0,0,0
MTS,Direct,/catholic-charism-comparison/,47,10,51,16,0,0,0,0
MESH,Organic Search,/climate-change-analyst-career/,47,-65,52,-69,0,0,0,0
MED,Direct,/bilingual-education/,47,4,56,8,0,0,0,0
MSNP,Organic Search,/nonprofit-operations-career/,47,,45,,0,,0,
MSAAI,Organic Search,/machine-learning-engineer-career/,47,-127,54,-130,0,0,0,0
MSNNL,Unknown - social / social,/resources/nursing-leadership-information-session/,46,,47,,0,,0,
LEPSL,Organic Search,/risk-management-in-law-enforcement/,46,-43,53,-39,0,0,0,0
MSAAI,Direct,/resources/msaai-artificial-intelligence-self-assessment/,46,-12,54,-19,0,-1,0,-0.017241379310344827
MSHA,Direct,/logical-framework-approach/,46,45,41,40,0,0,0,0
LEPSL,Direct,/police-communication-important-today/,46,-53,42,-67,0,0,0,0
MESH,Direct,/climate-change-analyst-career/,46,34,51,39,0,0,0,0
CyberEng,Direct,/cyber-security-vs-software-engineering/,46,,44,,0,,0,
MTS,Organic Search,/nature-spirituality/,45,-235,51,-251,0,-2,0,-0.007142857142857143
MSHA,Direct,/theory-of-change/,45,,40,,0,,0,
MSITL,Direct,/masters-information-technology-leadership/,45,-1,59,-34,1,-3,0.022222222222222223,-0.0647342995169082
MSAAI,Direct,/entry-level-ai-careers/,45,-13,48,-18,0,0,0,0
Default - (not set),Organic Search,/programs/,45,,59,,0,,0,
MTS,Organic Search,/minimalist-catholic/,44,-42,48,-51,0,0,0,0
Informatics,Organic Search,/do-you-need-health-informatics-certification/,44,-61,49,-66,2,2,0.045454545454545456,0.045454545454545456
CyberOps,Organic Search,/ceh-certification/,44,-293,43,-296,0,0,0,0
MTS,Organic Search,/how-to-get-more-involved-in-church/,44,-319,50,-346,0,-2,0,-0.005509641873278237
Informatics,Direct,/masters-health-informatics/health-informatics-track/,43,10,60,12,0,0,0,0
Default - (not set),Direct,/online-programs/,43,,45,,0,,0,
MTS,Referral,/masters-theological-studies/,43,-38,53,-234,0,-9,0,-0.1111111111111111
LEPSL,Email,/resources/law-enforcement-careers-ebook/,42,-14,72,-18,18,-2,0.42857142857142855,0.0714285714285714
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,42,,39,,0,,0,
Default - (not set),Organic Search,/admissions/,42,,40,,1,,0.023809523809523808,
CyberOps,Referral,/top-cyber-security-threats/,42,-86,58,-88,0,0,0,0
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,42,7,51,19,0,0,0,0
MESH,Organic Search,/top-degrees-for-social-justice-careers/,41,-92,51,-83,0,0,0,0
Data Science,Organic Search,/business-intelligence-certifications/,41,-170,47,-184,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,41,-187,50,-185,0,0,0,0
MED,Organic Search,/best-teacher-blogs/,41,-361,48,-402,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,41,12,47,13,0,0,0,0
MED,Organic Search,/summer-jobs-teachers/,41,-128,39,-139,0,0,0,0
Default - (not set),Direct,/admissions/,41,,64,,0,,0,
MSAAI,Direct,/,40,-34,115,-337,0,-5,0,-0.06756756756756757
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,40,-111,43,-115,2,2,0.05,0.05
MED,Organic Search,/education-specialist/,40,-196,44,-193,1,1,0.025,0.025
Default - (not set),Direct,/admissions/how-to-apply/,40,,41,,0,,0,
MSLDT,Direct,/addie-model-instructional-design/,40,,43,,0,,0,
MESH,Organic Search,/environmental-science-vs-engineering-degree/,40,-128,43,-130,0,0,0,0
MSAAI,Direct,/ai-ethicist-career/,39,-75,47,-88,0,-2,0,-0.017543859649122806
CyberOps,Direct,/ethical-hacker-career-salary-guide/,39,-81,39,-109,0,-1,0,-0.008333333333333333
LEPSL,Organic Search,/police-conflict-management-strategies/,39,-126,42,-142,0,0,0,0
EML,Organic Search,/masters-engineering-management-leadership/,39,-39,89,-43,0,0,0,0
MESH,Organic Search,/social-justice-careers/,39,-106,45,-108,0,0,0,0
MESH,Display,/masters-engineering-sustainability-health/lp/dyna/,38,,41,,2,,0.05263157894736842,
MSNP,Organic Search,/nonprofit-executive-director/,38,37,36,34,0,0,0,0
MSLDT,Direct,/what-is-instructional-design-examples/,38,-40,37,-58,0,0,0,0
MSLDT,Organic Search,/how-to-become-a-curriculum-designer/,38,-186,46,-208,0,-1,0,-0.004464285714285714
MSAAI,Referral,/ai-impact-on-job-market/,38,-73,39,-56,0,0,0,0
Data Science,Organic Search,/sports-analytics-careers/,37,-124,38,-121,0,0,0,0
MSITL,Organic Search,/systems-engineer-career/,37,-103,36,-102,0,0,0,0
CyberOps,Organic Search,/cyber-security-information-security-network-security/,37,-360,37,-378,0,-3,0,-0.007556675062972292
LEPSL,Organic Search,/why-military-vets-should-consider-career-in-criminal-justice/,37,18,39,18,0,0,0,0
MESH,Direct,/climate-change-careers/,37,-31,35,-38,0,0,0,0
MED,Organic Search,/teach-in-private-or-public-school/,37,,36,,0,,0,
Default - (not set),Direct,/tuition-financial-aid/,37,,41,,0,,0,
Data Science,Organic Search,/what-is-data-analytics/,36,-14,35,-10,0,0,0,0
Data Science,Paid Search,/masters-applied-data-science/apply/,36,27,39,34,0,0,0,0
MSAAI,Organic Search,/ai-research-scientist-career/,36,-291,43,-358,0,-2,0,-0.0061162079510703364
CyberOps,Direct,/cyber-security-information-security-network-security/,35,-50,27,-79,0,0,0,0
Default - (not set),Organic Search,/online-programs/,35,,35,,0,,0,
MSHA,Direct,/examples-of-social-change/,35,,35,,0,,0,
MED,Referral,/life-skills-education-in-schools/,35,,36,,0,,0,
MSLDT,Organic Search,/top-instructional-design-skills/,35,33,34,27,0,0,0,0
CyberEng,Organic Search,/cyber-security-salary-california/,35,,36,,0,,0,
Data Science,Organic Search,/data-scientist-salary-guide/,35,-24,36,-24,0,0,0,0
Data Science,Organic Search,/best-degrees-data-science/,34,-286,36,-305,0,0,0,0
LEPSL,Display,/masters-law-enforcement-leadership/lp/request-info/,34,-160,35,-168,0,-3,0,-0.015463917525773196
MSHA,Organic Search,/emergency-management-coordinator-career/,34,-55,40,-67,0,0,0,0
MSAAI,Organic Search,/ai-governance/,34,-21,41,-23,2,2,0.058823529411764705,0.058823529411764705
MED,Referral,/complete-list-teaching-methods/,34,-103,46,-108,0,-3,0,-0.021897810218978103
EML,Referral,/masters-engineering-management-leadership/,34,16,45,25,1,1,0.029411764705882353,0.029411764705882353
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,34,-7,39,-3,0,0,0,0
Default - (not set),Direct,/admitted-students/,34,,55,,0,,0,
MED,Direct,/educational-resources-for-teachers/,33,-65,34,-82,0,-1,0,-0.01020408163265306
MESH,Organic Search,/blog-msph-vs-mph-degree-comparison/,33,-105,32,-110,0,0,0,0
MTS,Paid Search,/masters-theological-studies/apply/,33,-52,38,-108,1,-2,0.030303030303030304,-0.004991087344028519
Default - (not set),Organic Search,/student-support/office-of-financial-aid-services/,33,28,35,27,0,0,0,0
MSAAI,Organic Search,/,33,9,171,73,2,-2,0.06060606060606061,-0.10606060606060605
MSITL,Paid Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,33,,49,,0,,0,
Informatics,Paid Search,/,33,-78,103,-266,2,-2,0.06060606060606061,0.024570024570024572
MTS,Organic Search,/moral-theology/,32,-207,35,-231,0,0,0,0
MSHA,Organic Search,/refugee-aid-careers/,32,-38,31,-50,0,-1,0,-0.014285714285714285
MED,Referral,/co-teaching-models/,31,19,33,24,0,0,0,0
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,31,-62,34,-78,0,0,0,0
MED,Organic Search,/,31,-139,105,-578,0,-1,0,-0.0058823529411764705
MTS,Organic Search,.translate.goog/what-is-liturgy/,31,-14,33,-15,0,0,0,0
MESH,Organic Search,/best-sustainability-podcasts/,31,-69,32,-62,0,0,0,0
MESH,Organic Search,/best-sustainability-certifications/,31,-176,29,-192,0,-2,0,-0.00966183574879227
MSAAI,Organic Search,/open-source-ai-tools/,31,-14,36,-9,1,1,0.03225806451612903,0.03225806451612903
MESH,Paid Search,/masters-engineering-sustainability-health/classes/,31,16,30,12,1,1,0.03225806451612903,0.03225806451612903
CyberOps,Referral,/cyber-security-information-security-network-security/,31,-55,29,-65,0,0,0,0
LEPSL,Direct,/what-style-police-leadership-most-effective/,31,-85,29,-90,0,0,0,0
MSAAI,Organic Search,/artificial-intelligence-developer-career/,30,-171,36,-184,0,-1,0,-0.004975124378109453
MED,Organic Search,/bilingual-education/,30,-117,36,-130,0,0,0,0
MSNNL,Display,/masters-nursing-leadership/lp/nurse-cp/,30,,46,,1,,0.03333333333333333,
MTS,Direct,/liturgy-of-the-hours/,30,,34,,0,,0,
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,30,,36,,0,,0,
MSAAI,Organic Search,/how-to-start-career-artificial-intelligence/,29,-561,32,-588,0,-2,0,-0.003389830508474576
MESH,Organic Search,/sustainability-engineer-career/,29,-37,29,-43,0,0,0,0
Informatics,Organic Search,/health-informatics-impact-covid-19/,29,-23,28,-32,0,0,0,0
Informatics,Organic Search,/masters-health-informatics/apply/,29,7,31,-1,0,0,0,0
Data Science,Direct,/companies-hiring-data-scientists/,29,,26,,0,,0,
MED,Direct,/manage-cell-phones-in-class-tips/,29,,35,,0,,0,
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,29,,27,,0,,0,
Informatics,Paid Social,/what-skills-do-you-need-to-work-in-health-care-informatics/,29,-261,30,-290,0,-1,0,-0.0034482758620689655
MED,Direct,/instructional-leadership/,29,-22,29,-40,0,0,0,0
MSNNL,Unknown - social / social,/resources/nurse-leader-career-paths-opportunities/,29,,29,,0,,0,
Default - (not set),Direct,/tuition-financial-aid/tuition/,29,,24,,0,,0,
Data Science,Direct,/masters-applied-data-science/apply/,29,1,30,-3,0,0,0,0
MTS,Paid Social,/masters-theological-studies/lp/ppc/,29,-540,33,-590,1,0,0.034482758620689655,0.03272528937640143
MSHA,Organic Search,/international-affairs-careers/,29,-233,31,-236,0,0,0,0
Data Science,Direct,/masters-applied-data-science/classes/,29,6,39,15,0,0,0,0
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,29,-94,30,-99,0,0,0,0
Informatics,Organic Search,/health-information-technology-jobs-salary/,29,-1080,29,-1171,0,-2,0,-0.0018034265103697023
Default - (not set),Direct,/admissions/international-students/,29,,27,,0,,0,
CyberOps,Referral,/top-cyber-security-blogs-websites/,28,-52,31,-55,0,0,0,0
MED,Organic Search,/technology-in-the-classroom/,28,-29,33,-26,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/lp/ppc/,28,20,64,46,2,2,0.07142857142857142,0.07142857142857142
MTS,Organic Search,.translate.goog/serving-god/,28,-168,30,-186,0,0,0,0
EML,Organic Search,/engineering-masters-degrees/,28,,37,,0,,0,
Default - (not set),Organic Search,/bringing-a-product-to-market/,28,,24,,0,,0,
CyberEng,Organic Search,/should-you-become-a-cyber-security-engineer/,28,-268,27,-277,0,-4,0,-0.013513513513513514
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,28,1,36,-3,1,1,0.03571428571428571,0.03571428571428571
Informatics,Direct,/masters-health-informatics/apply/,28,-32,30,-44,2,-1,0.07142857142857142,0.021428571428571422
EML,Organic Search,/lead-engineer-career/,28,26,29,27,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,28,-38,26,-37,0,0,0,0
LEPSL,Referral,/masters-law-enforcement-leadership/,28,-31,66,-77,1,-3,0.03571428571428571,-0.03208232445520581
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,28,-28,32,-40,0,0,0,0
MSNP,Organic Search,/public-administration-careers/,28,,30,,0,,0,
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,27,-135,28,-141,0,-1,0,-0.006172839506172839
MED,Direct,/,27,-108,89,-449,0,-3,0,-0.022222222222222223
Default - (not set),Direct,/offers/oed-leads/,27,-114,28,-280,0,-1,0,-0.0070921985815602835
MSNP,Organic Search,/donor-management-software/,27,,27,,0,,0,
CyberEng,Referral,/masters-cyber-security-engineering/,27,5,33,-1,1,1,0.037037037037037035,0.037037037037037035
EML,Direct,/masters-engineering-management-leadership/curriculum/,27,12,26,13,0,0,0,0
MED,Direct,/masters-education/specializations/curriculum-and-instruction/,27,-16,33,-32,1,1,0.037037037037037035,0.037037037037037035
MSAAI,Unknown - chatgpt.com / (not set),/ai-blogs/,27,,33,,0,,0,
MSAAI,Organic Search,/nlp-engineer-career/,27,-249,32,-277,0,-2,0,-0.007246376811594203
Data Science,Organic Search,/coding-salary/,27,-51,28,-50,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/classes/,27,0,26,-6,0,0,0,0
Informatics,Organic Search,/5-exciting-health-care-informatics-projects/,27,-88,28,-97,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,27,-64,36,-160,2,-1,0.07407407407407407,0.0411070411070411
Informatics,Organic Search,/what-is-health-care-analytics/,27,-226,35,-221,0,-1,0,-0.003952569169960474
MED,Direct,/adaptive-curriculum-for-special-education/,27,,25,,0,,0,
MSNP,Organic Search,/how-to-write-grant-proposals/,26,,23,,0,,0,
MESH,Organic Search,/environmental-scientist-career/,26,-39,26,-37,0,0,0,0
LEPSL,Organic Search,/police-promotion/,26,-52,22,-67,0,0,0,0
MED,Email,/masters-education/,26,-642,34,-974,2,-4,0.07692307692307693,0.06794104099493321
Data Science,Direct,/quantitative-analyst-career/,26,-34,25,-33,0,0,0,0
MSAAI,Paid Social,/masters-applied-artificial-intelligence/classes/,26,17,25,15,1,1,0.038461538461538464,0.038461538461538464
MSLDT,Referral,/instructional-design-models/,26,11,26,10,0,0,0,0
Data Science,Referral,/masters-applied-data-science/,26,-88,42,-217,1,0,0.038461538461538464,0.02968960863697706
MESH,Organic Search,/community-health-worker-certification/,26,,31,,0,,0,
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,26,-23,25,-29,0,0,0,0
LEPSL,Direct,/women-in-law-enforcement/,26,-30,27,-40,0,0,0,0
Default - (not set),Direct,/forms/,25,-9,70,-67,1,-3,0.04,-0.0776470588235294
MSITL,Direct,/information-technology-trends/,25,-59,27,-75,0,0,0,0
MESH,Organic Search,/environmental-policy-analyst-career/,25,-48,27,-50,0,0,0,0
MTS,Organic Search,/religious-studies-degree-jobs/,25,-154,25,-176,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/classes/,25,11,32,17,1,1,0.04,0.04
MSAAI,Organic Search,/ai-prompt-engineer/,25,-81,20,-98,0,-1,0,-0.009433962264150943
LEPSL,Organic Search,/masters-law-enforcement-leadership/classes/,25,-27,29,-35,0,0,0,0
MSAAI,Direct,/best-artificial-intelligence-degrees/,25,-84,26,-110,0,0,0,0
MTS,Organic Search,/masters-theological-studies/,25,-84,41,-219,0,-4,0,-0.03669724770642202
Informatics,Referral,/8-technologies-changing-healthcare/,25,-2,27,-1,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/classes/,25,17,29,22,0,0,0,0
MSLDT,Organic Search,/learning-experience-design/,25,20,32,15,1,0,0.04,-0.16
LEPSL,Referral,/10-innovative-police-technologies/,25,-113,32,-108,0,0,0,0
MED,Referral,/effective-educational-leadership/,25,12,28,3,0,0,0,0
MSNP,Organic Search,/nonprofit-cfo-career/,25,,35,,0,,0,
MESH,Direct,/sustainability-scholarships/,25,-28,24,-28,0,0,0,0
Default - (not set),Referral,/,25,,27,,0,,0,
LEPSL,Organic Search,/police-officer-wellness-programs/,24,14,23,14,0,0,0,0
MSAAI,Referral,/artificial-intelligence-courses-and-certifications/,24,22,21,19,0,0,0,0
MESH,Direct,/career-changes-for-engineers/,24,2,25,-5,0,0,0,0
Informatics,Organic Search,/ai-healthcare/,24,-239,27,-271,0,0,0,0
MED,Direct,/careers-masters-curriculum-instruction/,24,,20,,0,,0,
Default - (not set),Direct,/events/,24,9,25,12,0,0,0,0
Data Science,Referral,/business-intelligence-certifications/,24,23,26,25,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,24,-16,25,-35,0,0,0,0
MED,Organic Search,/master-education-vs-master-arts-teaching/,24,-273,25,-277,0,-3,0,-0.010101010101010102
MSAAI,Organic Social,/,24,23,24,17,0,0,0,0
MSNP,Direct,/ngo-vs-nonprofit/,24,,24,,0,,0,
Default - (not set),Email,/,23,,26,,0,,0,
Data Science,Organic Search,/masters-applied-data-science/,23,-76,29,-168,0,-1,0,-0.010101010101010102
MTS,Organic Search,/philosophy-degree-jobs/,23,-627,22,-636,0,-2,0,-0.003076923076923077
MSHA,Organic Social,/theory-of-change/,23,,22,,0,,0,
MED,Organic Search,/what-grade-should-you-teach/,23,,23,,0,,0,
"Default - computer-science,engineering,technology",Organic Search,/cyber-security/,23,,42,,1,,0.043478260869565216,
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,23,-48,30,-58,1,1,0.043478260869565216,0.043478260869565216
MED,Direct,/per-pupil-education-spending-by-state/,23,17,24,18,0,0,0,0
Default - (not set),Direct,,23,-5,29,-10,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/education-inequity-and-homework/,22,,35,,0,,0,
MSHA,Direct,/types-of-advocacy/,22,,19,,0,,0,
MSNNL,Organic Search,/nursing-leadership-roles/,22,,26,,0,,0,
MED,Referral,/teaching-to-every-students-unique-learning-style/,22,-38,26,-58,0,0,0,0
MED,Organic Search,/blog/education/,22,17,20,18,0,0,0,0
MTS,Direct,/what-is-ecospirituality/,22,1,25,5,0,0,0,0
MED,Unknown - chatgpt.com / organic,/life-skills-education-in-schools/,22,,26,,0,,0,
MSAAI,Referral,/masters-applied-artificial-intelligence/apply/,22,-2,14,-13,0,0,0,0
MSAAI,Direct,/careers-using-python/,22,-117,22,-131,0,0,0,0
MSLDT,Direct,/masters-learning-design-technology/apply/,22,4,42,16,1,0,0.045454545454545456,-0.010101010101010097
MESH,Direct,/masters-engineering-sustainability-health/classes/,22,-35,38,-24,0,0,0,0
MSNNL,Paid Search,/masters-nursing-leadership/apply/,22,,29,,0,,0,
CyberOps,Direct,/best-jobs-in-cyber-security/,22,-204,24,-223,0,0,0,0
CyberOps,Organic Search,/entry-level-cyber-security-jobs-guide/,22,-479,29,-551,0,-2,0,-0.003992015968063872
MSAAI,Organic Search,/ethics-in-ai/,22,,28,,0,,0,
CyberEng,Direct,/network-forensics-tools/,22,-17,18,-20,0,0,0,0
MSAAI,Direct,/ai-trainer/,21,-67,23,-82,0,-1,0,-0.011363636363636364
MESH,Organic Search,/environmental-planner-career/,21,,22,,0,,0,
CyberOps,Organic Search,/risk-manager-career-guide/,21,-273,25,-326,0,0,0,0
MED,Organic Search,/edutainment/,21,-28,21,-36,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/classes/,21,-38,19,-48,2,0,0.09523809523809523,0.06133979015334947
Informatics,Direct,/masters-health-informatics/health-analytics-track/,21,-3,28,-2,0,-1,0,-0.041666666666666664
