program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
CyberOps,Organic Search,/faculty/melanie-thomas/,1,-1,1,-1,0,0,0,0
MED,Unknown - facebook / social,/future-of-common-core/,1,,1,,0,,0,
Data Science,Referral,/companies-hiring-data-scientists/,1,,0,,0,,0,
Default - (not set),Organic Search,/education-inequity-and-homework/ what year was this published,1,,1,,0,,0,
MSAAI,Referral,/resources/8-questions-artificial-intelligence-masters-ebook/,1,-1,1,-4,0,-3,0,-1.5
MSAAI,Organic Social,/masters-health-informatics/,1,,2,,0,,0,
MSHA,Unknown - ihsa / social,/masters-humanitarian-action/lp/dyna/,1,,1,,0,,0,
Default - (not set),Unknown - fashion-valley-mall / ooh,/admissions/international-students/,1,,1,,0,,0,
MSHA,Referral,/international-aid-worker-tips/,1,-4,1,-3,0,0,0,0
MTS,Referral,/catholic-charism-comparison/,1,-3,2,-2,0,0,0,0
MSNP,Referral,/nonprofit-grant-databases/,1,-78,15,-138,0,0,0,0
MSHA,Paid Search,/international-social-work/,1,,1,,0,,0,
Informatics,Organic Search,/faculty/brenda-boone/,1,,1,,0,,0,
Default - (not set),Organic Search,/resources/cybersecurity-engineer-guide-thank-you/,1,,1,,1,,1,
MSNP,Paid Search,/faculty/marcus-lam/,1,,2,,0,,0,
MTS,Organic Search,/classes/catholic-school-leadership-optional/,1,0,2,-5,0,0,0,0
CyberEng,Organic Search,/search/Information+security+analyst/page/3/,1,,1,,0,,0,
Default - (not set),Email,/about/,1,,1,,0,,0,
MED,Unknown - Data Not Available / Data Not Available,/resources/free-med-program-brochure/,1,,0,,0,,0,
MSAAI,Direct,.translate.goog/ai-ethicist-career/,1,,1,,0,,0,
EML,Direct,/engineering-management-vs-technical-track/,1,-5,1,-4,0,0,0,0
MTS,Direct,/blog/business-entrepreneurship/,1,,1,,0,,0,
CyberEng,Direct,/become-a-computer-forensics-analyst/,1,-7,1,-6,0,0,0,0
MSHA,Direct,/resources/free-ms-aai-program-brochure-thank-you/,1,,10,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/student-services/,1,,1,,0,,0,
MED,Direct,.translate.goog/3-ways-to-create-inclusive-learning/,1,,1,,0,,0,
MTS,Referral,/tuition-financial-aid/tuition/,1,,7,,0,,0,
LEPSL,Direct,/financial-analyst-career/,1,,3,,0,,0,
MSNNL,Email,/resources/nursing-leadership-information-session/,1,,1,,0,,0,
Data Science,Direct,/advisory-board/eric-colson/,1,-2,1,-2,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/cyber-security-degrees/,1,-3,2,-3,0,-1,0,-0.25
MSAAI,Direct,/masters-applied-data-science/classes/,1,-1,6,-1,1,1,1,1
MSNP,Direct,/international-affairs-careers/,1,0,2,-7,0,0,0,0
MSITL,Organic Search,.translate.goog/information-technology-management/,1,0,1,0,0,0,0,0
MSITL,Direct,/resources/ms-itl-thank-you-here-is-your-free-webinar/,1,,8,,1,,1,
MSHA,Direct,/what-makes-a-good-humanitarian-important-skills/,1,-10,1,-12,0,0,0,0
MSNNL,Direct,/education-inequity-and-homework/,1,,4,,0,,0,
Default - (not set),Direct,/blog/computer-science/page/4,1,,0,,0,,0,
MSLDT,Paid Search,/masters-learning-design-technology/lp/osu/,1,,1,,0,,0,
Default - (not set),Organic Search,/education-lnequity-andhomework/,1,,3,,0,,0,
Default - (not set),Organic Social,/classes/cyber-security-operations/,1,,3,,0,,0,
MSNP,Organic Social,/public-administration-careers/,1,,1,,0,,0,
LEPSL,Paid Search,/faculty/dave-nisleit/,1,,1,,0,,0,
MSNNL,Organic Search,/wp-content/ uploads/2026/02/SU26-CSOL-Registration-Textbook-Info.p,1,,7,,0,,0,
MSLDT,Organic Search,/educational-resources-for-teachers/,1,0,2,1,0,0,0,0
LEPSL,Paid Search,/community-policing-through-leadership/,1,,0,,0,,0,
MSLDT,Organic Search,.translate.goog/top-instructional-design-software/,1,-2,1,-2,0,0,0,0
MED,Organic Search,/classes/creativity-and-innovation-in-steam/,1,,10,,0,,0,
Default - (not set),Organic Search,/applications-of-data-science-in-healthcare/,1,,3,,0,,0,
MSHA,Organic Search,/human-rights-vilation-defintion/,1,,2,,0,,0,
MED,Unknown - chatgpt.com / organic,/education-inequity-and-homework/,1,,1,,0,,0,
CyberOps,Direct,/faculty/melanie-thomas/,1,,1,,0,,0,
MED,Referral,/early-childhood-education-vs-elementary-education-masters/,1,,1,,0,,0,
MESH,Direct,/faculty/andrea-haverkamp/,1,,1,,0,,0,
MSLDT,Organic Social,/instructional-technology-tools/,1,,1,,0,,0,
Default - computer-science,Paid Social,/masters-applied-data-science/lp/study-data-science/,1,,3,,1,,1,
MED,Direct,/resources/inside-look-med-webinar/,1,0,1,0,0,0,0,0
MSLDT,Unknown - Data Not Available / Data Not Available,/masters-learning-design-technology/,1,,4,,0,,0,
LEPSL,Paid Social,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,1,,1,,0,,0,
MSNP,Paid Search,/masters-nonprofit-leadership-management/apply/,1,-4,1,-5,0,0,0,0
MSAAI,Paid Social,/masters-applied-artificial-intelligence/apply/,1,,1,,0,,0,
MED,Paid Search,/masters-education/apply/,1,-2,4,2,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/transfer-credit/,1,0,3,2,0,0,0,0
MSNP,Direct,/masters-engineering-sustainability-health/classes/,1,,8,,0,,0,
MSAAI,Direct,/artificial-intelligence-developer-career/,1,-33,1,-31,0,0,0,0
MESH,Organic Search,/advisory-board/paul-kadetz/,1,0,1,0,0,0,0,0
MTS,Organic Search,/faculty/michael-w-blastic/,1,-1,1,-1,0,0,0,0
MED,Organic Search,/masters-education/app-waiver/,1,,1,,0,,0,
LEPSL,Direct,/law-enforcement-training-tips-to-tackle-multitasking-risks/,1,-11,1,-9,0,0,0,0
MSNP,Direct,/faculty/marcus-lam/,1,,1,,0,,0,
LEPSL,Direct,/search/Cite/,1,,1,,0,,0,
MSAAI,Referral,/ethics-in-ai/,1,-9,1,-7,0,0,0,0
MSAAI,Referral,,1,,7,,0,,0,
Default - (not set),Organic Search,/student-support/jessica-boyle/,1,-8,1,-10,0,0,0,0
MSITL,Direct,.translate.goog/information-technology-trends/,1,,1,,0,,0,
CyberEng,Organic Search,/search/statistics/,1,,1,,0,,0,
LEPSL,Direct,/police-management-training/,1,-5,1,-4,0,0,0,0
MSLDT,Direct,trick-training-evaluation-model/,1,,1,,0,,0,
MSHA,Paid Search,/humanitarian-aid-certificate-courses/,1,0,1,0,0,0,0,0
CyberOps,Direct,/faculty/paul-keener/,1,,1,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/top-instructional-design-skills/,1,,1,,0,,0,
Informatics,Paid Social,/resources/health-informatics-careers-thank-you/,1,,1,,1,,1,
MSITL,Organic Search,/programs/,1,0,15,11,0,0,0,0
MSLDT,Paid Social,/instructional-design-interview-questions/,1,,1,,0,,0,
MTS,Email,/masters-law-enforcement-leadership/,1,,3,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/faculty/,1,0,1,1,0,0,0,0
MSHA,Unknown - ihsa / efafeeby,/masters-humanitarian-action/,1,,1,,0,,0,
MSHA,Paid Search,/masters-humanitarian-action/lp/thank-you/,1,-2,1,-1,0,0,0,0
Default - (not set),Direct,ions/how-to-apply/,1,,1,,0,,0,
MSNP,Paid Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,1,,3,,0,,0,
MSITL,Direct,ces/free-itl-program-brochure/,1,,1,,0,,0,
Default - (not set),Direct,n-financial-aid/financial-aid/,1,,1,,0,,0,
EML,Direct,y/daryl-lynn-roberts-2/,1,,1,,0,,0,
MSITL,Direct,ces/ms-itl-info-session-webinar-registration/,1,,1,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-operations/classes/,1,-28,3,-23,0,0,0,0
MESH,Direct,/advisory-board/paul-kadetz/,1,-1,1,-6,0,0,0,0
LEPSL,Direct,al-justice/,1,,1,,0,,0,
MED,Referral,/employer-partnership/axos/,1,,5,,0,,0,
MSNNL,Direct,/faculty/msn-nl-program-directors/,1,,1,,0,,0,
CyberOps,Direct,/threat-or-opportunity-big-data-and-cyber-security/,1,-6,1,-6,0,0,0,0
MESH,Referral,/environmental-planner-career/,1,,1,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Organic Search,/,1,,9,,2,,2,
MED,Organic Search,/classes/catholic-school-leadership-optional/,1,0,1,0,0,0,0,0
Default - (not set),Organic Search,,1,-11,1,-43,0,0,0,0
LEPSL,Organic Search,/masters-cyber-security-engineering/apply/,1,,3,,0,,0,
MSNNL,Direct,/advisory-board/kassity-krich/,1,,1,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/masters-law-enforcement-leadership/lp/criminal-justice/,1,,1,,0,,0,
MSITL,Organic Search,/masters-applied-artificial-intelligence/,1,-8,6,-73,1,0,1,0.8888888888888888
MSAAI,Organic Search,/usd-gradright-partnership/,1,,3,,0,,0,
MSITL,Direct,/is-devops-a-good-career/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-artificial-intelligence/advisory-board/,1,-6,1,-7,0,0,0,0
MSAAI,Direct,/student-support/diana-hannasch-haag/,1,-1,1,-3,0,0,0,0
MED,Direct,/search/should+students+get+less+homework/,1,,1,,0,,0,
MSHA,Organic Search,/faculty/jim-difrancesca/,1,,1,,0,,0,
MSAAI,Direct,/artificial-intelligence/,1,-12,1,-23,0,0,0,0
MED,Direct,/the-secrets-to-successful-school-leadership/,1,-1,2,0,0,0,0,0
MSNP,Direct,/masters-applied-data-science/,1,,6,,0,,0,
Default - (not set),Unknown - Data Not Available / Data Not Available,/about/state-authorization-status/,1,,0,,0,,0,
MSHA,Organic Search,/high-paying-environmental-jobs/,1,,2,,0,,0,
MESH,Direct,/admissions/,1,-3,2,-21,0,0,0,0
Default - (not set),Direct,/search/CTEL+/,1,,1,,0,,0,
LEPSL,Email,/faculty/erik-fritsvold/,1,0,0,-1,0,0,0,0
MED,Organic Search,/search/gentle/,1,,1,,0,,0,
Data Science,Organic Search,/etl-developer-career/,1,-1,1,-1,0,0,0,0
Informatics,Email,/healthcare-informatics-jobs-salary/,1,-1,1,-2,0,0,0,0
MSAAI,Display,/bachelors-nursing/,1,,2,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Paid Search,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,1,,1,,1,
MSHA,Organic Social,/examples-of-social-change/,1,-3,1,-3,0,0,0,0
MSNNL,Organic Social,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,1,,3,,0,,0,
Informatics,Referral,/masters-health-informatics/testimonials/,1,,1,,0,,0,
MSHA,Paid Social,/,1,,14,,0,,0,
MED,Email,/masters-law-enforcement-leadership/lp/law-enforcement/,1,,14,,0,,0,
LEPSL,Organic Search,/police-education-study/,1,-4,1,-3,0,0,0,0
LEPSL,Organic Search,/faculty/ryan-sheehy/,1,0,1,0,0,0,0,0
LEPSL,Organic Search,/community-policing-through-leadership/,1,-16,1,-15,0,0,0,0
MED,Organic Search,/best-engineering-software/,1,,5,,0,,0,
EML,Direct,.translate.goog/lead-engineer-career/,1,,1,,0,,0,
MSNNL,Organic Search,/forms/msn-application-evaluation/,1,,5,,3,,3,
MTS,Unknown - chatgpt.com / (not set),/masters-theological-studies/,1,,1,,0,,0,
LEPSL,Email,/faculty/james-r-davis/,1,,1,,0,,0,
MSAAI,Organic Search,/online-programs/,1,-13,6,-50,0,0,0,0
MESH,Organic Search,/faculty/minoo-gupta/,1,,1,,0,,0,
MED,Organic Search,/resources/free-med-program-brochure-thank-you/,1,,2,,1,,1,
MSITL,Organic Search,.translate.goog/how-to-become-a-site-reliability-engineer/,1,-4,1,-3,0,0,0,0
LEPSL,Direct,/a-career-in-law-enforcement-3-federal-jobs/,1,,1,,0,,0,
MSLDT,Direct,/search/technology+in+classroom/,1,,1,,0,,0,
MSAAI,Direct,/AI-IMPACT-ON-JOB-MARKET/,1,,1,,0,,0,
LEPSL,Direct,/admissions/how-to-apply/,1,,5,,0,,0,
MSNNL,Direct,/health-data-analyst/,1,,15,,0,,0,
MESH,Direct,,1,,2,,0,,0,
MTS,Direct,.translate.goog/masters-theological-studies/,1,,1,,0,,0,
MED,Email,/masters-education/apply/,1,-2,0,-3,0,0,0,0
MSLDT,Unknown - copilot.com / (not set),/instructional-design-models/,1,,1,,0,,0,
MSNNL,Unknown - mts_youtube / video,/masters-of-theological-studies/lp/dyna/,1,,1,,0,,0,
Default - (not set),Direct,/blog/technology/,1,,1,,0,,0,
MTS,Paid Search,/theology-careers/,1,0,1,0,0,0,0,0
Default - (not set),Referral,/search/register/,1,,0,,0,,0,
MESH,Direct,/masters-law-enforcement-leadership/classes/,1,,4,,0,,0,
MSHA,Direct,/environmental-policy-analyst-career/,1,,6,,0,,0,
MSAAI,Direct,/programs/,1,-4,4,-12,0,0,0,0
MSLDT,Direct,/admissions/,1,-2,3,-8,0,0,0,0
MSAAI,Organic Search,/sports-analytics-careers/,1,,2,,0,,0,
CyberOps,Organic Search,/faculty/ashton-mozano/,1,-6,1,-5,0,0,0,0
MSNP,Direct,/masters-education/specializations/school-leadership/,1,0,15,15,0,0,0,0
CyberEng,Organic Search,/classes/capstone-2/,1,,1,,0,,0,
MSNP,Direct,/faculty/tom-abruzzo/,1,,1,,0,,0,
Data Science,Direct,/top-online-cloud-computing-courses/,1,,1,,0,,0,
MSHA,Direct,/masters-education/,1,,3,,0,,0,
MSNP,Direct,/resources/6-nonprofit-careers-ebook/,1,0,1,0,0,-1,0,-1
MED,Direct,/forms/med-application-evaluation/,1,,3,,1,,1,
MSITL,Organic Search,/masters-cyber-security-operations/,1,-1,3,-35,0,0,0,0
MSAAI,Organic Search,/imagining-healthcare-in-the-era-of-machine-learning-and-artificial-intelligence/,1,-4,1,-2,0,0,0,0
CyberOps,Direct,/faculty/thomas-plunkett/,1,,1,,0,,0,
Default - (not set),Organic Search,/education-inequity-and-homework/  is it crap,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/database-engineer-career/,1,-5,1,-5,0,0,0,0
MSNP,Organic Search,/how-to-write-grant-proposals/,1,,1,,0,,0,
MSNNL,Organic Search,/faculty/nicole-martinez/,1,,2,,0,,0,
CyberOps,Organic Search,.translate.goog/cyber-security-auditor-career-guide/,1,-2,1,-2,0,0,0,0
MTS,Direct,/faculty/rob-grace/,1,,4,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-degree-path/,1,0,2,1,0,0,0,0
MSHA,Direct,/international-social-work/,1,-9,1,-10,0,0,0,0
CyberEng,Unknown - Data Not Available / Data Not Available,/masters-cyber-security-engineering/classes/,1,,1,,0,,0,
EML,Organic Search,/,1,-6,4,-23,0,-1,0,-0.14285714285714285
MSAAI,Direct,.translate.goog/resources/career-in-ai-webinar/,1,,1,,0,,0,
Default - (not set),Organic Search,/cyber-threat-intelligence-analyst/,1,,3,,0,,0,
MSAAI,Unknown - copilot.com / (not set),/ai-prompt-engineer/,1,,1,,0,,0,
Data Science,Display,/data-scientist-salary-guide/,1,,1,,0,,0,
CyberOps,Organic Search,/cybersecurity-masters-degree-guide/,1,-6,1,-6,0,0,0,0
MESH,Referral,s-engineering-sustainability-health/lp/ppc/,1,,2,,2,,2,
MSHA,Referral,/humanitarian-scholarships/,1,0,1,-2,0,0,0,0
MED,Organic Social,/per-pupil-education-spending-by-state/,1,,1,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/masters-cyber-operations-leadership-program-outcomes/,1,-2,1,-1,0,0,0,0
Default - (not set),Direct,/equity-in-education-homework/,1,,1,,0,,0,
MSAAI,Referral,/appliedartificial,1,,15,,0,,0,
MSAAI,Organic Search,/classes/ethics-in-artificial-intelligence-maai-531/,1,-20,1,-38,0,0,0,0
Default - (not set),Direct,/author/michelle-moore/,1,,3,,0,,0,
MSAAI,Organic Social,/data-scientist-vs-artificial-intelligence-engineer/,1,-29,1,-31,0,0,0,0
MSLDT,Email,/,1,,2,,0,,0,
MSLDT,Paid Search,/articulate-vs-captivate/,1,,4,,0,,0,
LEPSL,Email,/become-a-criminal-justice-instructor/,1,0,1,0,0,0,0,0
MSITL,Referral,/how-to-become-a-devops-engineer/,1,,5,,0,,0,
Data Science,Referral,/classes/applied-predictive-modeling/,1,,1,,0,,0,
Default - (not set),Email,/tuition-financial-aid/tuition/,1,,1,,0,,0,
Informatics,Paid Search,/health-information-management-vs-health-informatics/,1,-2,1,-2,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/per-pupil-education-spending-by-state/,1,,1,,0,,0,
MSHA,Organic Social,/faculty/ernest-ogbozor/,1,,1,,0,,0,
MED,Referral,/education-specialist/,1,-5,1,-5,0,0,0,0
CyberOps,Referral,/masters-cyber-security-operations/,1,-23,1,-60,0,0,0,0
Default - (not set),Paid Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,18,,0,,0,
MSLDT,Paid Search,/right-masters-in-instructional-design-and-technology/,1,,3,,0,,0,
MESH,Referral,/environmental-policy-analyst-career/,1,,3,,0,,0,
MTS,Paid Search,/jobs-for-catholics/,1,,1,,0,,0,
MED,Direct,/employer-partnership/,1,0,3,-5,0,0,0,0
MSITL,Direct,/resources/an-inside-look-at-the-artificial-intelligence-masters-degree-webinar/thank-you/,1,,7,,0,,0,
LEPSL,Email,/police-captain-promotion-guide/,1,-373,2,-420,0,-2,0,-0.0053475935828877
Default - (not set),Referral,/blog/leadership-management/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/erin-cooke/,1,,4,,0,,0,
MED,Direct,/student-spotlight-chantell-robinson/,1,,7,,0,,0,
CyberOps,Organic Search,/faculty/william-hess/,1,0,1,0,0,0,0,0
MSITL,Direct,/masters-health-informatics/,1,,7,,0,,0,
MSAAI,Organic Search,/masters-applied-artificial-intelligence/student-services/,1,,5,,0,,0,
MED,Organic Search,/faculty/eleonor-castillo/,1,-2,1,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/bruce-mason/,1,0,1,-1,0,0,0,0
MSHA,Organic Search,.translate.goog/humanitarian-crises-around-the-world/,1,-1,1,0,0,0,0,0
Default - (not set),Direct,/classes/new-student-orientation-2/`,1,,1,,0,,0,
MTS,Direct,/masters-health-informatics/,1,-4,9,-9,0,0,0,0
CyberOps,Direct,/how-to-pick-best-online-cyber-security-program/,1,0,1,-1,0,0,0,0
MED,Direct,/best-podcasts-for-teachers/,1,-1,1,-1,0,0,0,0
LEPSL,Organic Search,/programs/,1,,3,,0,,0,
Default - (not set),Organic Search,/forms/msaai-gar/,1,,1,,0,,0,
Data Science,Organic Search,/faculty/naeim-bahrami/,1,-3,1,-3,0,0,0,0
LEPSL,Organic Search,/ambassador/jamison-maehler/,1,-4,1,-3,0,0,0,0
Informatics,Direct,/search/Medical/,1,,1,,0,,0,
CyberEng,Direct,/faculty/steven-j-templeton-ph-d/,1,,0,,0,,0,
LEPSL,Direct,/faculty/taurino-valdovinos/,1,,1,,0,,0,
MSHA,Organic Search,/masters-humanitarian-action/advisory-board/,1,,3,,0,,0,
MSNNL,Direct,/forms/,1,-2,3,-13,1,1,1,1
MSNNL,Organic Search,/faculty/nadine-kassity-krich/,1,0,1,-1,0,0,0,0
MED,Direct,/ai-for-teachers/,1,,2,,0,,0,
MSLDT,Direct,/masters-engineering-sustainability-health/apply/,1,0,2,-2,0,0,0,0
MESH,Direct,/search/Non+seeking+degree/page/2/,1,,1,,0,,0,
MESH,Direct,/community-health-worker-certification/,1,-3,1,-2,0,0,0,0
MED,Direct,/top-22-med/,1,-1,2,0,0,0,0,0
MSAAI,Organic Search,/new-masters-degree-targets-rising-tech-execs-and-startup-entrepreneurs/,1,,19,,0,,0,
MSITL,Unknown - chatgpt.com / (not set),/information-technology-trends/,1,,3,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/tuition-financial-aid/,1,,1,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/ai-in-law-enforcement/,1,,1,,0,,0,
Data Science,Unknown - optin monster / exit overlay,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,1,,0,,0,
MED,Organic Search,/jennifer-gagner/,1,0,1,0,0,0,0,0
MSNP,Paid Search,/masters-engineering-management-leadership/lp/ppc/,1,-5,4,-47,0,0,0,0
LEPSL,Referral,/ambassador/john-enriquez/,1,,1,,0,,0,
MED,Paid Search,/tuition-financial-aid/,1,,4,,0,,0,
MSITL,Referral,/how-to-start-it-career/,1,,1,,0,,0,
Default - (not set),Referral,/technology/,1,,1,,0,,0,
MED,Organic Search,/fastest-way-to-teaching-degree/,1,-32,1,-38,0,0,0,0
Default - (not set),Paid Search,/lp/apply-now/,1,,1,,0,,0,
MESH,Organic Search,.translate.goog/environmental-consultant-career/,1,0,1,0,0,0,0,0
Default - (not set),Referral,/top-cyber-security-blogs-websites/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/ata-specialist-career/,1,0,1,-2,0,0,0,0
Informatics,Organic Search,/faculty/christopher-lee/,1,0,1,0,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/lp/ppc/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/holly-martinez/,1,,1,,0,,0,
MSLDT,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,5,,0,,0,
MTS,Organic Search,.translate.goog/nature-spirituality/,1,-20,1,-20,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/lp/thank-you/,1,,0,,0,,0,
LEPSL,Referral,/about/state-authorization-status/,1,,2,,0,,0,
MED,Direct,/education-inequity-and-homework/https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/,1,,2,,0,,0,
MED,Direct,/search/4+reasons+schools+should+ban+homework/,1,,1,,0,,0,
MED,Direct,/forms/med-gar/,1,,1,,0,,0,
Default - (not set),Direct,/online-leadership-courses/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/laura-peck/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/employer-partnership/san-diego-regional-edc/,1,,1,,0,,0,
CyberOps,Organic Search,/search/Information+security+analyst/page/2/,1,,1,,0,,0,
CyberOps,Direct,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks/,1,0,1,0,0,0,0,0
MSAAI,Direct,/classes/ethics-in-artificial-intelligence-maai-531/,1,-7,0,-14,0,0,0,0
LEPSL,Direct,/gordon-graham-risk-management-reading-list/,1,-104,1,-107,0,0,0,0
MSNNL,Organic Search,/programs/,1,0,2,-8,0,0,0,0
MSHA,Organic Search,/classes/logistics-for-humanitarian-relief/,1,-2,3,-5,0,0,0,0
"Default - engineering,healthcare,sustainability",Direct,/,1,,1,,0,,0,
Informatics,Direct,/bachelors-nursing/,1,,1,,0,,0,
MSAAI,Direct,/masters-artificial-intelligence-vs-data-science/,1,-4,1,-4,0,0,0,0
Informatics,Direct,/classes/database-design-knowledge-management/,1,,1,,0,,0,
Informatics,Referral,/about/state-authorization-status/,1,,0,,0,,0,
EML,Direct,/head-of-product-career/,1,,1,,0,,0,
"Default - computer-science,engineering,technology",Direct,/online-programs/,1,,1,,0,,0,
MED,Direct,/how-to-get-a-teaching-certificate/,1,-10,1,-13,0,0,0,0
EML,Direct,/employer-partnership/,1,0,5,1,0,0,0,0
MSLDT,Unknown - copilot.com / (not set),/resources/things-to-know-about-careers-in-instructional-design/,1,,1,,0,,0,
MED,Direct,/bachelors-nursing/,1,,2,,0,,0,
MED,Unknown - perplexity / (not set),/teacher-resume-examples/,1,,1,,0,,0,
Informatics,Direct,/himss-approved-informatics-degree/,1,,6,,0,,0,
"Default - leadership-management,police-leadership",Direct,ent-ryan-opeka/,1,,4,,0,,0,
Informatics,Paid Social,/what-is-health-informatics/,1,,1,,0,,0,
MED,Direct,/search/why+should+homework+be+banned/,1,,1,,0,,0,
"Default - computer-science,engineering,technology",Direct,/tuition-financial-aid/,1,,3,,0,,0,
MED,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,1,-2,3,-25,0,-2,0,-0.6666666666666666
Default - (not set),Direct,learning-outcomes/,1,,1,,0,,0,
"Default - leadership-management,police-leadership",Direct,,1,,3,,0,,0,
LEPSL,Direct,/classes/organizational-theory-change/,1,,1,,0,,0,
MSNNL,Direct,/bachelors-nursing/bachelors-nursing-lp-ppc/,1,,9,,0,,0,
MSHA,Paid Search,/programs/,1,-1,22,-2,0,0,0,0
CyberOps,Paid Search,/top-100-cybersecurity-companies/,1,,3,,0,,0,
CyberOps,Email,/best-jobs-in-cyber-security/,1,,1,,0,,0,
LEPSL,Direct,/search/James+Smith/,1,,1,,0,,0,
MSITL,Paid Search,/bachelors-nursing/bachelors-nursing-lp-ppc/,1,,14,,0,,0,
MSITL,Referral,/it-careers-after-help-desk/,1,,1,,0,,0,
MSAAI,Organic Social,/artificial-intelligence-finance/,1,-6,1,-12,0,0,0,0
MSAAI,Organic Social,/ai-prompt-engineer/,1,,1,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/lp/ppc/,1,,2,,0,,0,
MSAAI,Referral,/masters-applied-artificial-intelligence/classes/,1,-15,0,-19,0,-2,0,-0.125
MSNNL,Organic Search,/classes/advanced-nurse-clinician-practicum/,1,,7,,2,,2,
LEPSL,Organic Search,/classes/digital-forensics-incident-response/,1,0,12,-1,0,0,0,0
MED,Organic Search,/student-profile-joshua-truax/,1,,1,,0,,0,
MED,Organic Search,/police-promotion/,1,,2,,0,,0,
MED,Organic Search,/faculty/bobbi-hansen/,1,0,1,-2,0,0,0,0
MSLDT,Organic Search,/instructional-design-courses/,1,-18,1,-31,0,0,0,0
MED,Organic Search,/search/active+learning/page/3/,1,,0,,0,,0,
MED,Organic Search,/masters-education/faculty/,1,-1,1,-2,0,0,0,0
CyberEng,Organic Search,/summer-camp-goes-cyber-rising-stars-security/,1,,1,,0,,0,
MSNNL,Organic Search,/masters-nursing-leadership/apply/,1,-1,1,0,0,0,0,0
MED,Organic Search,/about/,1,-1,4,-1,0,0,0,0
MSLDT,Organic Search,.translate.goog/how-to-become-a-curriculum-designer/,1,-1,1,-1,0,0,0,0
MESH,Direct,/faculty/john-gulick/,1,-1,1,0,0,0,0,0
MTS,Organic Search,/search/quote/,1,,1,,0,,0,
Default - (not set),Direct,/student-support/upma-saini/,1,,1,,0,,0,
MSHA,Direct,/search/Mention+two+function+of+human+rights+campaign+/,1,,1,,0,,0,
MSAAI,Paid Social,/masters-health-informatics/lp/health-informatics-for-nurses/,1,-2,1,-5,0,0,0,0
MSLDT,Direct,/masters-law-enforcement-leadership/,1,,1,,0,,0,
MTS,Direct,/masters-theological-studies/resources/,1,,1,,0,,0,
MTS,Paid Social,/masters-theological-studies/resources/,1,,2,,0,,0,
MED,Direct,/masters-education/careers/,1,-2,8,5,0,0,0,0
MSLDT,Organic Search,.translate.goog/educational-technology-jobs/,1,,1,,0,,0,
CyberOps,Direct,/network-forensics-tools/,1,,2,,0,,0,
MSHA,Referral,/masters-humanitarian-action/classes/,1,,0,,0,,0,
MED,Referral,/masters-education/specializations/curriculum-and-instruction/,1,-1,5,4,1,1,1,1
CyberOps,Referral,/vulnerability-and-penetration-testing/,1,-6,1,-8,0,0,0,0
MTS,Referral,,1,,5,,0,,0,
Data Science,Organic Search,.translate.goog/data-communication/,1,-9,1,-11,0,0,0,0
MTS,Unknown - copilot.com / (not set),/philosophy-degree-jobs/,1,,1,,0,,0,
"Default - engineering,healthcare,sustainability",Organic Search,/resources/meeting-the-planets-most-urgent-challenges/,1,0,0,-11,0,0,0,0
MTS,Direct,/masters-applied-data-science/classes/,1,,4,,0,,0,
