program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
CyberOps,Referral,/entry-level-cyber-security-jobs-guide/,1,-1,3,0,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/smartbrief-display/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/copley-library/,1,,1,,0,,0,
MED,Direct,/search/Kids+shouldn’t+have+homework+and+here+are+the+reasons+why/,1,,1,,0,,0,
Default - (not set),Direct,/the-university-of-san-diego-partners-with-avenu-learning-to-offer-online-degrees-in-india/,1,,1,,0,,0,
MTS,Referral,/masters-cyber-security-engineering/classes/,1,,12,,0,,0,
CyberOps,Direct,/search/Kids+shouldn’t+have+homework+and+here+are+the+reasons+why/page/2/,1,,1,,0,,0,
MED,Direct,/student-support/kirsten-anderson/,1,,1,,0,,0,
MTS,Direct,/resources/7-applications-of-theology-degree-ebook-thank-you/,1,-2,1,-2,1,0,1,0.6666666666666667
LEPSL,Unknown - Data Not Available / Data Not Available,/masters-law-enforcement-leadership/lp/criminal-justice/,1,-1,2,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/sig-neri/,1,0,1,-1,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-courses-and-certifications/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/carlos-diaz/,1,,1,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,-1,0,-13,0,-3,0,-1.5
Default - (not set),Direct,/data-science-ai-request-info/,1,,1,,0,,0,
MSLDT,Direct,/artificial-intelligence-education/](https:/onlinedegrees.sandiego.edu/artificial-intelligence-education/,1,,2,,0,,0,
Default - (not set),Direct,/author/joseph-lathan/,1,-1,1,-1,0,0,0,0
Informatics,Organic Search,/advisory-board/birnbaum/,1,,1,,0,,0,
EML,Direct,/engineering-masters-scholarships/,1,-1,1,-1,0,0,0,0
MTS,Email,/moral-theology/,1,,1,,0,,0,
Data Science,Referral,/women-in-data-science-where-we-are-where-were-going-and-why-it-matters/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/quantitative-analyst-career/,1,0,1,0,0,0,0,0
LEPSL,Direct,/faculty/matthew-odeane/,1,0,1,0,0,0,0,0
MED,Direct,/how-to-become-teacher-in-california/,1,-4,1,-5,0,0,0,0
MSLDT,Email,/masters-engineering-management-leadership/,1,0,9,0,2,2,2,2
Data Science,Referral,/when-inference-meets-prediction-navigating-the-line-between-statistical-models-and-machine-learning/,1,,1,,0,,0,
Data Science,Unknown - blog / inlinecta,/resources/questions-to-ask-masters-data-science-checklist/,1,-2,1,-2,0,0,0,0
Default - (not set),Direct,.translate.goog/how-to-become-an-entrepreneur/,1,,1,,0,,0,
MSNNL,Direct,/masters-nursing-leadership/lp/thank-you/,1,-4,1,-3,1,-3,1,0.19999999999999996
MSHA,Unknown - perplexity / (not set),/examples-of-social-change/,1,,3,,0,,0,
MTS,Direct,.translate.goog/what-is-lay-ministry/,1,0,1,0,0,0,0,0
MTS,Direct,.translate.goog/why-study-theology/,1,,1,,0,,0,
MTS,Direct,/why-theological-studies/,1,-2,1,-2,0,0,0,0
MSLDT,Organic Search,/faculty/holly-shiflett/,1,,1,,0,,0,
MSHA,Referral,/masters-humanitarian-action/classes/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/how-to-become-a-security-consultant-career-guide/,1,0,1,0,0,0,0,0
MSHA,Direct,/faculty/azadeh-hassani/,1,0,1,0,0,0,0,0
LEPSL,Direct,/ambassador/john-hillenbrand/,1,,1,,0,,0,
CyberOps,Direct,/chief-risk-officer/,1,,2,,0,,0,
LEPSL,Direct,/ambassador/melissa-klawuhn/,1,,1,,0,,0,
LEPSL,Direct,/blog/page/28,1,,1,,0,,0,
MTS,Paid Social,/masters-theological-studies/lp/ppc/thank-you/,1,,0,,0,,0,
LEPSL,Direct,/ambassador/scott-collins/,1,,1,,0,,0,
Informatics,Direct,/advisory-board/kohrumel/,1,,1,,0,,0,
CyberEng,Direct,/how-to-become-a-cyber-threat-hunter/,1,-1,1,-1,0,0,0,0
MTS,Direct,/masters-law-enforcement-leadership/apply/,1,,2,,0,,0,
MSAAI,Paid Social,/lp/apply-now/,1,,6,,0,,0,
Default - (not set),Paid Social,/tuition-financial-aid/,1,0,1,0,0,0,0,0
EML,Direct,/faculty/jay-kunin-phd/,1,,1,,0,,0,
Default - (not set),Organic Search,/4-cyber-security-threats-2016/,1,,1,,0,,0,
MSHA,Direct,/advisory-board/enenkel/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/brian-bubar/,1,,1,,0,,0,
LEPSL,Direct,/search/Detectives/,1,,3,,0,,0,
MTS,Referral,/theology-degree-salary/,1,,1,,0,,0,
MSNP,Display,/masters-nonprofit-leadership-management/,1,0,1,-1,0,0,0,0
MSLDT,Paid Search,/instructional-design-models/,1,,1,,0,,0,
MTS,Organic Search,.translate.goog/philosophy-degree-jobs/,1,,1,,0,,0,
MSHA,Direct,/advisory-board/cormier/,1,,1,,0,,0,
MED,Organic Social,/per-pupil-education-spending-by-state/,1,,1,,0,,0,
Default - (not set),Organic Search,/education-inequity-and-homework/sitemap_index.xml,1,,1,,0,,0,
MSNNL,Organic Search,/advisory-board/soriano/,1,-3,1,-4,0,0,0,0
LEPSL,Organic Search,/ambassador/brad-welch/,1,-3,1,-3,0,0,0,0
MTS,Direct,.translate.goog/how-to-regain-your-faith/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/lp/thank-you/,1,0,1,0,0,-1,0,-1
LEPSL,Direct,/ambassador/brad-welch/,1,,9,,1,,1,
Default - (not set),Organic Search,/employer-partnership/apsi/,1,,5,,0,,0,
MED,Direct,/faculty/veronica-garcia-garza/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/ryan-rodriguez/,1,,2,,0,,0,
MED,Direct,/faculty/nathan-swett/,1,,1,,0,,0,
Informatics,Organic Search,/classes/health-care-leadership-values-social-justice/,1,,4,,0,,0,
MED,Organic Social,/top-ranked-master-of-education-degree/,1,0,1,0,0,0,0,0
CyberOps,Organic Search,/faculty/danny-barnes/,1,0,1,0,0,0,0,0
Default - computer-science,Direct,/masters-applied-data-science/lp/study-data-science/,1,0,2,-1,1,0,1,0
Default - (not set),Organic Social,/how-to-become-an-entrepreneur/,1,,1,,0,,0,
Data Science,Organic Social,/quantitative-analyst-career/,1,,1,,0,,0,
MSLDT,Direct,/masters-law-enforcement-leadership/ambassadors/,1,,2,,0,,0,
LEPSL,Organic Search,/faculty/tarrick-mcguire/,1,-1,1,-1,0,0,0,0
MSHA,Organic Search,/faculty/azadeh-hassani/,1,-2,1,-5,0,0,0,0
MED,Direct,-pursuing-masters-degree-working-full-time-education/,1,,1,,0,,0,
MED,Referral,/per-pupil-education-spending-by-state/,1,,1,,0,,0,
Informatics,Direct,tion-health-expert-barbara-berkovich/,1,,1,,0,,0,
MESH,Paid Search,/6-best-urban-planning-careers-degree-salary-guide/,1,,1,,0,,0,
MSHA,Organic Search,/classes/foundations-peace-justice-and-social-change/,1,,1,,0,,0,
MTS,Paid Search,/faith-formation/,1,,3,,0,,0,
MTS,Direct,/masters-nursing-leadership/,1,,4,,0,,0,
MED,Organic Search,/admitted-students/,1,,4,,0,,0,
MSHA,Direct,/addie-model-instructional-design/](https:/onlinedegrees.sandiego.edu/addie-model-instructional-design/,1,,1,,0,,0,
Default - (not set),Organic Social,/admissions/international-students/,1,,1,,0,,0,
MSAAI,Organic Search,/top-cyber-security-threats/,1,0,2,-6,0,0,0,0
MSNP,Organic Social,/masters-nonprofit-leadership-management/lp/thank-you/,1,,1,,0,,0,
CyberEng,Organic Search,/faculty/alec-henning-ms/,1,0,1,0,0,0,0,0
Informatics,Direct,/masters-health-informatics/lp/learn-more-now/,1,,1,,0,,0,
MSAAI,Paid Social,/application-of-ai-in-robotics/,1,,1,,0,,0,
Informatics,Organic Search,/faculty/charisse-lyn-tabotabo/,1,0,1,0,0,0,0,0
MSAAI,Paid Search,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,0,5,-10,0,0,0,0
MTS,Organic Search,/faculty/william-short/,1,,2,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/classes/budget-finance-for-law-enforcement-leaders/,1,,1,,0,,0,
MED,Direct,/masters-law-enforcement-leadership/apply/,1,,0,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/entry-level-ai-careers/,1,,1,,0,,0,
MSHA,Organic Search,/forms/msha-application-evaluation/,1,,2,,1,,1,
MSHA,Paid Search,/masters-humanitarian-action/app-waiver/,1,-2,1,-2,0,0,0,0
Default - (not set),Organic Search,/masters-cyber-security-operations/testimonials/,1,,2,,0,,0,
MSAAI,Direct,.translate.goog/data-scientist-vs-artificial-intelligence-engineer/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/masters-nonprofit-leadership-management/lp/thank-you/,1,,3,,1,,1,
EML,Direct,/advisory-board/nandor-szots/,1,,1,,0,,0,
LEPSL,Organic Search,/online-programs/,1,0,6,0,0,0,0,0
MTS,Paid Search,/what-is-lay-ministry/,1,,3,,0,,0,
CyberOps,Direct,/cyber-security-salary-california/,1,,3,,0,,0,
Default - (not set),Referral,/top-100-cybersecurity-companies/,1,,2,,0,,0,
MED,Referral,/masters-education/scholarships-and-grants/,1,,1,,0,,0,
MED,Direct,/classes/instructional-leadership/,1,,1,,0,,0,
Default - (not set),Direct,/blog/sustainability-and-engineering/,1,,1,,0,,0,
MSLDT,Paid Search,/masters-learning-design-technology/lp/osu/,1,-2,1,-1,0,0,0,0
MSLDT,Unknown - chatgpt.com / (not set),/top-instructional-design-skills/,1,,1,,0,,0,
MED,Direct,/teaching-stem/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/antonio-cortina/,1,,1,,0,,0,
Default - (not set),Referral,/online-programs/,1,-3,1,-2,0,0,0,0
MED,Referral,/teaching-license-reciprocity-guide/,1,,0,,0,,0,
MESH,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,0,2,-7,0,0,0,0
CyberEng,Paid Search,/masters-cyber-security-engineering/scholarships-and-grants/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/gage-johnston/,1,,1,,0,,0,
MED,Referral,/instructional-leadership/,1,-2,1,-2,0,0,0,0
MTS,Direct,/campus-minister/,1,-1,1,-1,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Paid Search,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,0,1,0,1,0,1,0
MSLDT,Paid Social,/masters-engineering-management-leadership/lp/ppc/,1,,2,,0,,0,
CyberOps,Direct,/classes/cyber-incident-response-and-computer-network-forensics/,1,0,1,0,0,0,0,0
MTS,Direct,/classes/moral-theology-conscience-and-the-common-good/,1,0,1,0,0,0,0,0
Informatics,Direct,/classes/statistics-for-health-informatics/,1,,1,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/classes/,1,,1,,0,,0,
MSAAI,Direct,/study-artificial-intelligence-degree/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/education-inequity-and-homework/. Accessed 12 November,1,,1,,0,,0,
MSNP,Paid Search,/masters-learning-design-technology/lp/study-learning-design-technology/,1,0,5,3,0,0,0,0
Default - (not set),Direct,/how-to-start-career-in-cyber-security/,1,,3,,3,,3,
MSAAI,Direct,/contact-us-thank-you/,1,,4,,0,,0,
MESH,Direct,/classes/sustainable-energy/,1,,1,,0,,0,
CyberOps,Direct,/faculty/matthew-d-hollandsworth-ph-d/,1,,1,,0,,0,
MSLDT,Organic Search,.translate.goog/masters-learning-design-technology/,1,,1,,0,,0,
"Default - computer-science,engineering,technology",Direct,/cyber-masters/,1,,1,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-engineering/faculty/,1,,2,,0,,0,
CyberOps,Referral,/masters-cyber-security-operations/testimonials/,1,,1,,0,,0,
CyberEng,Direct,/cybersecurity-critical-infrastructure/,1,-1,1,-1,0,0,0,0
MSAAI,Organic Search,/faculty/dallin-munger/,1,,1,,0,,0,
CyberOps,Direct,/cyber-security-professionals-from-across-the-nation-earn-masters-degrees-from-university-of-san-diego/,1,,1,,0,,0,
MED,Direct,/education-inuquality-and-homework/,1,,2,,0,,0,
MSAAI,Organic Search,/cyber-threat-intelligence-analyst/,1,,2,,0,,0,
MED,Organic Search,/faculty/tess-nunn-eves/,1,0,2,0,0,0,0,0
MSLDT,Organic Social,/addie-model-instructional-design/,1,0,1,0,0,0,0,0
MSNP,Direct,/employer-partnership/,1,0,9,5,0,0,0,0
MED,Referral,/resources/free-med-program-brochure/,1,0,1,0,0,0,0,0
MSITL,Paid Search,/usd-cybersecurity-degree-program-ranked-9-in-fortune-education-list/,1,,7,,1,,1,
MED,Direct,/admitted-students/,1,,2,,0,,0,
MSHA,Direct,/faculty/donna-duvin/,1,,1,,0,,0,
MSNNL,Paid Social,/nursing-leadership-roles/,1,,1,,0,,0,
MSLDT,Direct,/about/state-authorization-status/,1,0,7,2,0,0,0,0
CyberOps,Direct,/faculty/sahar-mosleh/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/what-is-cyberwarfare/,1,,2,,0,,0,
MSNP,Direct,/forms/msnp-application-evaluation/,1,,1,,1,,1,
LEPSL,Paid Search,/masters-law-enforcement-leadership/transfer-credit/fbi-leeda/,1,,3,,0,,0,
MSAAI,Direct,/faculty/michelle-moore/,1,,5,,1,,1,
MSNP,Referral,/masters-learning-design-technology/lp/osu/,1,,5,,1,,1,
MSAAI,Direct,/classes/applications-of-artificial-intelligence-and-big-data-maai-540/,1,,1,,0,,0,
Default - (not set),Paid Social,/about/state-authorization-status/,1,0,1,0,0,0,0,0
Data Science,Direct,/give/msads/,1,,1,,0,,0,
MSLDT,Direct,/masters-applied-artificial-intelligence/,1,,2,,0,,0,
MSNNL,Referral,/masters-engineering-management-leadership/,1,,3,,0,,0,
EML,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,7,,0,,0,
MED,Direct,/masters-engineering-management-leadership/,1,,8,,0,,0,
EML,Unknown - Data Not Available / Data Not Available,/masters-engineering-management-leadership/,1,,1,,0,,0,
LEPSL,Direct,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,2,,0,,0,
Informatics,Direct,/masters-health-informatics/faculty/,1,0,1,0,0,0,0,0
CyberEng,Direct,/masters-cyber-security-engineering/lp/tech-news,1,,1,,0,,0,
MED,Direct,/masters-law-enforcement-leadership/,1,0,12,11,0,0,0,0
EML,Referral,/engineering-masters-degrees/,1,,1,,0,,0,
CyberEng,Display,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,1,,0,,0,
LEPSL,Email,/,1,0,2,0,0,0,0,0
LEPSL,Referral,/police-education-study/,1,,1,,0,,0,
MTS,Email,/admitted-students/,1,,9,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/lasdu/,1,0,1,0,0,0,0,0
MSAAI,Email,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,1,,0,,0,
MED,Organic Search,.translate.goog/differentiated-instruction/,1,,2,,0,,0,
CyberEng,Unknown - chatgpt.com / (not set),/network-forensics-tools/,1,,1,,0,,0,
MSLDT,Organic Search,/ai-impact-on-job-market/,1,,16,,0,,0,
MSHA,Direct,/faculty/john-patterson/,1,,1,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/resources/,1,,0,,0,,0,
MED,Organic Search,/education-inequity-and-homework/ when was this written,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/shailja-somani/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/taurino-valdovinos/,1,,1,,0,,0,
Informatics,Referral,/masters-health-informatics/health-analytics-track/,1,-1,1,-1,0,0,0,0
MTS,Organic Search,/masters-theological-studies/careers/,1,,1,,0,,0,
MTS,Organic Search,/nonprofit-certificate-programs/,1,,16,,0,,0,
MTS,Organic Search,/best-degrees-data-science/,1,,9,,1,,1,
MED,Direct,al/d/jkb6thjfmqgdlu9na4xtro0tm48t0h6w/DrhP0AH0.htm,1,,1,,0,,0,
EML,Direct,/masters-applied-data-science/,1,,3,,0,,0,
MSAAI,Unknown - perplexity / (not set),/masters-applied-artificial-intelligence/,1,,3,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/machine-learning-bootcamps/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/bruce-mason/,1,,2,,0,,0,
Default - (not set),Direct,/search/Why+homework+should+be+optional/,1,,1,,0,,0,
Data Science,Organic Social,/coding-salary/,1,,1,,0,,0,
MED,Direct,/education-inequity-and-homwwork/,1,,5,,0,,0,
MSLDT,Direct,/elearning-developer/,1,-7,1,-13,0,0,0,0
MED,Direct,/search/independent/,1,,2,,0,,0,
MSITL,Referral,/it-careers-after-help-desk/,1,,1,,0,,0,
CyberOps,Direct,/should-you-become-a-cyber-security-engineer/,1,,2,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/,1,,1,,0,,0,
MTS,Direct,/search/non+degree+seeking/,1,,1,,0,,0,
Informatics,Referral,/masters-health-informatics/health-informatics-track/,1,,2,,0,,0,
Default - (not set),Direct,/women-imagine-future-fund-pr/,1,,1,,0,,0,
MSNNL,Direct,/faculty/jannise-baclig/,1,-2,5,2,0,0,0,0
MSLDT,Organic Search,/brain-based-learning/,1,-1,2,-3,0,0,0,0
MSAAI,Direct,/employer-partnership/,1,,3,,0,,0,
MESH,Paid Search,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,3,,0,,0,
MED,Organic Search,/classes/social-justice-and-educational-equity/,1,,1,,0,,0,
Informatics,Organic Search,/data-scientist-salary-guide/,1,,4,,0,,0,
MSHA,Referral,/organizational-capacity/,1,,1,,0,,0,
"Default - computer-science,engineering,technology",Referral,/free-cse-program-brochure-thank-you/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/craig-schwartz/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/michael-rodriguez/,1,-1,1,-1,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/faculty/joseph-lathan/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/business-intelligence-engineer-career/,1,0,1,0,0,0,0,0
MSAAI,Direct,/search/governments+underfund+research/,1,,1,,0,,0,
MSAAI,Organic Search,/big-data-developer/,1,0,1,0,0,0,0,0
CyberOps,Unknown - chatgpt.com / (not set),/masters-cyber-security-operations/,1,,1,,0,,0,
Data Science,Paid Social,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,3,,0,,0,
CyberOps,Organic Search,/masters-cyber-security-operations/testimonials/,1,,1,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/criminology/,1,-2,1,-4,0,0,0,0
MSAAI,Referral,/entry-level-ai-careers/,1,,1,,0,,0,
MSLDT,Paid Social,/master-of-science-in-engineering-for-sustainability-and-health/lp/ppc/thank-you/,1,-5,3,-3,0,-5,0,-0.833333333
MED,Organic Search,/faculty/paul-eichen/,1,0,1,-1,0,0,0,0
Default - (not set),Paid Social,/masters-applied-data-science/lp/study-data-science/,1,,2,,0,,0,
Default - (not set),Referral,/about/learning-outcomes/,1,,1,,0,,0,
MESH,Paid Search,/about/state-authorization-status/,1,,8,,0,,0,
MED,Organic Search,/about/,1,0,6,4,0,0,0,0
Informatics,Organic Search,/masters-cyber-security-engineering/,1,,9,,0,,0,
MSITL,Organic Search,/resources/msads-request-program-brochure/,1,,6,,0,,0,
Data Science,Organic Search,/data-analyst-vs-data-scientist/,1,-1,1,-1,0,0,0,0
Informatics,Organic Search,/advisory-board/chan/,1,,1,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/donor-management-software/,1,,1,,0,,0,
MSLDT,Organic Search,/artificial-intelligence-education/,1,,3,,0,,0,
MED,Unknown - chatgpt.com / (not set),/masters-education/specializations/school-leadership/,1,,1,,0,,0,
Informatics,Organic Search,/faculty/tony-rosales/,1,0,1,0,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/masters-education/scholarships-and-grants/,1,,7,,1,,1,
Default - (not set),Organic Search,/student-support/imari-washington/,1,,1,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/masters-law-enforcement-leadership/scholarships-grants/,1,,1,,0,,0,
CyberEng,Organic Search,/faculty/christian-vaca/,1,0,1,0,0,0,0,0
CyberOps,Direct,/cyber-security-auditor-career-guide,1,,1,,0,,0,
Default - (not set),Email,/contact-us/,1,-5,1,-6,0,-1,0,-0.166666667
MSITL,Organic Search,/faculty/raheleh-dilmaghani/,1,,1,,0,,0,
Default - (not set),Direct,/mite-career-path-quiz,1,,1,,0,,0,
MTS,Direct,/classes/spirituality-spirituality-for-the-digital-age/,1,,1,,0,,0,
MSLDT,Referral,/educational-technology-jobs/,1,,1,,0,,0,
MSHA,Referral,/advisory-board/puechguirbal/,1,,1,,0,,0,
CyberOps,Unknown - perplexity / (not set),/master-of-science-in-cyber-security-or-mba/,1,,1,,0,,0,
MED,Unknown - perplexity / (not set),/inclusive-education-strategies/,1,,1,,0,,0,
Default - (not set),Paid Social,/about/student-complaints/,1,,1,,0,,0,
MSLDT,Organic Search,/best-masters-degrees-for-teachers/,1,0,4,0,0,0,0,0
MSAAI,Referral,.translate.goog/artificial-intelligence-education/,1,,1,,0,,0,
MSITL,Unknown - facebook / social,/it-management-leadership-certifications/,1,,1,,0,,0,
MSAAI,Unknown - chatgpt.com / (not set),/open-source-ai-tools/,1,0,1,0,0,0,0,0
MSITL,Referral,/masters-engineering-management-leadership/,1,,12,,0,,0,
MSAAI,Paid Search,/search/mathematics+masters/,1,,2,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/grant-writing-for-nonprofits/,1,,1,,0,,0,
MSLDT,Direct,/masters-education/,1,0,4,4,0,0,0,0
MTS,Unknown - youtube / video,/masters-theological-studies/,1,,1,,0,,0,
MSLDT,Direct,/education-inequity-and-homework/ https:/www.nshss.org/resources/blog/blog-posts/how-homework-affects-students-the-pros-and-cons/,1,,3,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/transfer-credit/,1,0,1,0,0,0,0,0
CyberEng,Direct,/classes/trusted-systems-design-development-analysis/,1,,1,,0,,0,
MED,Direct,.translate.goog/mental-health-issues-in-schools/,1,,1,,0,,0,
MSNNL,Direct,/healthcare-informatics-jobs-salary/,1,,4,,0,,0,
Default - (not set),Direct,/search/RT/,1,,1,,0,,0,
MSLDT,Direct,/masters-engineering-management-leadership/,1,,2,,0,,0,
MSAAI,Organic Social,/employer-partnership/wild-genomics/,1,,3,,0,,0,
CyberEng,Organic Search,.translate.goog/cyber-security-statistics/,1,-1,1,-1,0,0,0,0
Data Science,Direct,/masters-data-analytics-worth-it/,1,,1,,0,,0,
LEPSL,Organic Search,/masters-in-law-enforcement-leadership-hits-1000-graduate-milestone/,1,,1,,0,,0,
Default - (not set),Unknown - Endorsal Review Page / Referral,/,1,,1,,0,,0,
MSHA,Referral,/logical-framework-approach/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/mike-moulton/,1,,1,,0,,0,
CyberOps,Direct,/network-forensics-tools/,1,,3,,0,,0,
MSAAI,Direct,/faculty/edwin-addison-ai/,1,,1,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/masters/,1,,1,,0,,0,
CyberOps,Organic Search,/resources/which-cybersecurity-program-is-right-for-you/,1,,1,,0,,0,
Informatics,Organic Search,/coding-salary/,1,,3,,0,,0,
MESH,Direct,/resources/planets-most-urgent-challenges-thank-you/,1,-2,1,-1,1,-1,1,0.33333333333333337
MSAAI,Referral,/employer-partnership/xsite/,1,,5,,1,,1,
MTS,Organic Search,/finding-my-franciscan-voice-spotlight-on-denise-clare/,1,0,1,-1,0,0,0,0
CyberEng,Referral,/faculty/nicole-fredrich-sec-cmmc-rp-lfcs-ccp/,1,,0,,0,,0,
MTS,Organic Search,.translate.goog/jobs-for-catholics/,1,0,1,0,0,0,0,0
CyberEng,Referral,/masters-cyber-security-engineering/apply/,1,-3,1,-3,0,0,0,0
MED,Direct,/faculty/warren-whitaker/,1,,1,,0,,0,
MSNP,Direct,/programs/,1,0,2,-2,0,0,0,0
CyberOps,Unknown - chatgpt.com / (not set),/how-to-become-a-security-consultant-career-guide/,1,,1,,0,,0,
LEPSL,Unknown - policeone / directory,/masters-law-enforcement-leadership/,1,,2,,0,,0,
MESH,Organic Search,/degree-in-public-health/,1,-1,1,-8,0,0,0,0
Data Science,Organic Search,/resources/msads-request-program-brochure/,1,,0,,0,,0,
MSAAI,Direct,/classes/natural-language-processing-maai-520/,1,,1,,0,,0,
Informatics,Direct,/classes/strategic-digital-health-care-marketing/,1,,1,,0,,0,
MED,Organic Search,.translate.goog/rethinking-education-assessment-types/,1,,1,,0,,0,
MED,Direct,/dr-joseph-lathan-lifelong-advocate-for-educators-named-director-of-online-m-ed-at-university-of-san-diego/,1,0,1,0,0,0,0,0
MESH,Paid Search,/high-paying-environmental-jobs/,1,,1,,0,,0,
MED,Direct,/faculty/denise-goulart/,1,0,1,0,0,0,0,0
Informatics,Paid Search,/ms-msc-health-informatics-usa/,1,,1,,0,,0,
MSNNL,Paid Social,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,11,,0,,0,
MSHA,Organic Search,/advisory-board/vivero/,1,,1,,0,,0,
Informatics,Direct,/top-health-care-it-trends-for-2018-data-security-collaboration-patient-focus/,1,,1,,0,,0,
MSLDT,Direct,/masters-law-enforcement-leadership/apply/,1,,5,,0,,0,
MSLDT,Unknown - perplexity / (not set),/instructional-design-careers/,1,,1,,0,,0,
MSHA,Direct,/search/Angelica+Ocampo/,1,,1,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/lp/dyna/,1,-3,1,-4,0,0,0,0
EML,Direct,/search/engineering+surveing/,1,,1,,0,,0,
Default - (not set),Direct,/student-support/jessica-boyle/,1,,1,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-               education/,1,,2,,0,,0,
Data Science,Organic Search,.translate.goog/13-essential-data-science-textbooks/,1,-2,1,-2,0,0,0,0
MSLDT,Organic Search,/masters-educational-technology-worth-it/,1,,2,,0,,0,
MESH,Organic Search,/masters-education/,1,,2,,0,,0,
MED,Organic Search,/faculty/kimberly-white-smith/,1,,2,,0,,0,
MSITL,Organic Search,.translate.goog/network-computer-systems-administrator-career/,1,,1,,0,,0,
Data Science,Organic Search,/advisory-board/michael-cavaretta-ms-phd/,1,,2,,0,,0,
CyberEng,Direct,/course/applied-cryptography/,1,,1,,0,,0,
MED,Direct,/faculty/eleonor-castillo/,1,0,1,-2,0,0,0,0
Default - (not set),Direct,/artificial-intelligence-education/[lecturescribe],1,,2,,0,,0,
CyberEng,Email,/network-security-solutions/,1,,0,,0,,0,
MESH,Referral,/online-programs/,1,0,7,5,0,0,0,0
Informatics,Organic Search,/blog/computer-science/,1,,3,,0,,0,
MESH,Organic Search,.translate.goog/climate-change-careers/,1,,1,,0,,0,
MSHA,Organic Search,/classes/humanitarian-safety-and-security/,1,,1,,0,,0,
Default - (not set),Unknown - chatgpt.com / (not set),/admissions/military-veterans/,1,,1,,0,,0,
Default - (not set),Direct,/climate-change-careers/null,1,,1,,0,,0,
MSNP,Organic Search,/classes/nonprofit-financial-leadership/,1,,1,,0,,0,
MSITL,Organic Search,/should-you-become-a-cyber-security-engineer/,1,,16,,0,,0,
LEPSL,Referral,/top-5-trends-in-law-enforcement/,1,,1,,0,,0,
MTS,Paid Search,/minimalist-catholic/,1,,1,,0,,0,
MTS,Organic Search,/faculty/keith-warner/,1,-2,1,-2,0,0,0,0
LEPSL,Organic Search,/forms/,1,0,2,0,0,0,0,0
