program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
MSAAI,Direct,/masters-cyber-security-operations/,1,-3,2,-26,0,-5,0,-1.25
MSHA,Organic Search,.translate.goog/international-aid-worker-tips/,1,-1,1,-2,0,0,0,0
LEPSL,Organic Search,/ambassador/brad-welch/,1,0,1,0,0,0,0,0
MSITL,Organic Search,/best-degrees-data-science/,1,,57,,0,,0,
LEPSL,Unknown - chatgpt.com / (not set),/masters-law-enforcement-leadership/lp/rv-edu/,1,,3,,1,,1,
MSLDT,Referral,/entry-level-ai-careers/,1,,1,,0,,0,
CyberEng,Referral,/cyber-security-internships/,1,,1,,0,,0,
CyberOps,Direct,/network-forensics/,1,-3,1,-2,0,0,0,0
MESH,Organic Search,/faculty/abd-el-wahed/,1,-2,1,-1,0,0,0,0
LEPSL,Organic Search,/faculty/john-cregan/,1,,3,,0,,0,
MSNNL,Referral,/masters-nursing-leadership/nursing-educator-track/,1,-1,0,-3,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,1,,3,,0,,0,
Default - (not set),Direct,/artificial-intelligence-education/https:/onlinedegrees.sandiego.edu/artificial-intelligence-education/https:/onlinedegrees.sandiego.edu/artificial-intelligence-education/https:/onlinedegrees.sandiego.edu/artificial-intelligence-education/https:/onlinedegrees.sandiego.edu/artificial-intelligence-education/https:/onlinedegrees.sandiego.edu/artificial-intelligence-education/,1,,2,,0,,0,
Default - (not set),Direct,/management-masters-vs-mba/,1,-1,1,-1,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/lp/instructional-design-for-teachers/,1,-2,3,-1,0,0,0,0
MSNP,Paid Search,/masters-engineering-sustainability-health/lp/ppc/,1,,3,,0,,0,
Data Science,Referral,/supervised-machine-learning-with-gradient-boosting/,1,,1,,0,,0,
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,1,0,1,0,0,0,0,0
LEPSL,Direct,/ambassador/brandon-barclay/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/education-inequity-and-homework/ when was this article publisehd,1,,1,,0,,0,
CyberOps,Organic Social,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,1,,0,,0,
MTS,Paid Search,/faculty/angela-zautcke/,1,,1,,0,,0,
MESH,Paid Social,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,2,,0,,0,
Informatics,Referral,/big-tech-invest-health-care-innovations-informatics/,1,,1,,0,,0,
MSLDT,Paid Search,/masters-learning-design-technology/apply/,1,-2,1,-6,0,0,0,0
Default - (not set),Direct,/education-inequity-and-homework/https:https:/onlinedegrees.sandiego.edu/education-inequity-and-homework/,1,,1,,0,,0,
EML,Email,/engineering-masters-degrees/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/python-for-data-science/,1,,2,,0,,0,
MSAAI,Organic Social,/application-of-ai-in-robotics/,1,-5,1,-5,0,0,0,0
MSNNL,Unknown - chatgpt.com / (not set),/masters-nursing-leadership/nursing-informatics-track/,1,,1,,0,,0,
MESH,Unknown - copilot.com / (not set),/sustainability-scholarships/,1,,1,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/lp/rvedu/,1,,1,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/lp/mesh-webinar-thank-you-page/,1,,1,,1,,1,
CyberEng,Direct,.translate.goog/network-security-solutions/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/organizational-change-strategies/,1,-2,1,-2,0,0,0,0
Default - (not set),Direct,/blog/innovation-technology-and-entrepreneurship/\,1,,1,,0,,0,
MSAAI,Direct,/classes/probability-and-statistics-for-artificial-intelligence-maai-500/,1,-2,1,-1,0,0,0,0
MSLDT,Direct,-learning-design-technology/faculty/,1,,1,,0,,0,
MTS,Direct,/masters-nursing-leadership/,1,,12,,1,,1,
EML,Direct,/engineering/,1,,4,,0,,0,
MSHA,Direct,/masters-education/specializations/school-leadership/,1,,3,,0,,0,
CyberOps,Direct,/network-administrator-vs-systems-administrator/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/lean-startup-methodology-explained/,1,0,1,0,0,0,0,0
MSHA,Organic Search,/faculty/hector-vivero/,1,,2,,0,,0,
MSNP,Unknown - chatgpt.com / (not set),/nonprofit-executive-director/,1,,1,,0,,0,
Informatics,Direct,/online-programs/,1,,3,,0,,0,
Informatics,Organic Search,/masters-health-informatics/lp/study-healthcare-analytics/,1,,1,,0,,0,
Default - (not set),Organic Search,/black-vs-gray-vs-white-hat-hackers/,1,-4,5,-15,0,0,0,0
LEPSL,Direct,/search/Sleep+deprivation/,1,,1,,0,,0,
Default - (not set),Email,/tuition-financial-aid/,1,-1,3,0,0,0,0,0
LEPSL,Organic Search,/ambassador/jay-alvarado/,1,-2,1,-2,0,0,0,0
Default - (not set),Organic Search,.translate.goog/masters-degree-innovation/,1,,1,,0,,0,
MED,Organic Search,/is-blended-learning-the-next-big-thing-in-education/,1,,3,,0,,0,
CyberEng,Display,/masters-cyber-security-engineering/,1,,1,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-operations/masters-cyber-operations-leadership-program-outcomes/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty-spotlight-carlton-oneal/,1,,1,,0,,0,
CyberOps,Organic Search,/classes/ms-cyber-security-operations-and-leadership-capstone/,1,-1,1,-1,0,0,0,0
CyberOps,Organic Search,/cyber-security-vs-software-engineering/,1,,4,,0,,0,
Default - (not set),Organic Search,/resources/why-every-aspiring-startup-entrepreneur-tech-exec-needs-to-know-about-connectivity/,1,0,1,1,0,0,0,0
MSNP,Organic Search,/search/calendar/,1,,1,,0,,0,
MSLDT,Organic Social,/create-employee-training-program/,1,0,1,0,0,0,0,0
Default - (not set),Organic Search,/wp-content/uploads/2026/02/MSNP-Course-Description-Flyer.dri,1,,1,,0,,0,
Informatics,Organic Social,/masters-health-informatics/lp/request-info/,1,,2,,1,,1,
MSITL,Organic Search,.translate.goog/how-to-become-a-devops-engineer/,1,0,1,0,0,0,0,0
MSNP,Referral,/nonprofit-leadership/,1,0,1,0,0,-1,0,-1
Default - (not set),Referral,/about/student-complaints/,1,,1,,0,,0,
Informatics,Paid Search,/masters-applied-data-science/classes/,1,,3,,0,,0,
MSHA,Referral,/tuition-financial-aid/tuition/,1,,0,,0,,0,
MSNP,Paid Search,/masters-information-technology-leadership/lp/ppc/,1,,17,,0,,0,
MSAAI,Paid Search,/nlp-engineer-career/,1,,1,,0,,0,
MED,Organic Search,/education/inequity/and/homework/,1,,5,,0,,0,
CyberOps,Organic Search,/faculty/al-ajrawi-phd/,1,,1,,0,,0,
LEPSL,Organic Search,/law-enforcement-faculty-jonni-redick/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/how-to-become-a-site-reliability-engineer/,1,0,1,0,0,0,0,0
CyberOps,Unknown - chatgpt.com / (not set),/cybersecurity-jobs-report/,1,,1,,0,,0,
MTS,Organic Search,/masters-theological-studies/let-us-pay-for-your-mts-program-application-fee/,1,0,1,1,0,0,0,0
MED,Direct,/the-secrets-to-successful-school-leadership/,1,,1,,0,,0,
CyberOps,Direct,.translate.goog/ceh-certification/,1,,1,,0,,0,
MSLDT,Paid Search,/tuition-financial-aid/,1,,14,,2,,2,
MSAAI,Direct,/masters-law-enforcement-leadership/transfer-credit/fbina/,1,,9,,0,,0,
MED,Direct,/about/learning-outcomes/,1,,1,,0,,0,
MED,Organic Search,/student-support/office-of-financial-aid-services/,1,,3,,0,,0,
EML,Direct,/employer-partnership/apsi/,1,,3,,0,,0,
CyberEng,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-degrees/,1,,2,,0,,0,
EML,Organic Search,/search/homework+doesn't+lead+to+lead+good+grades+/,1,,1,,0,,0,
MSAAI,Paid Search,/masters-applied-artificial-intelligence/faculty/,1,,6,,0,,0,
Default - (not set),Organic Search,/search/Should%2Bhomework%2Bbe%2Boptional%2B/page/1/,1,,1,,0,,0,
Default - (not set),Organic Search,/author/michelle-moore/,1,,1,,0,,0,
MSAAI,Email,/health-data-analyst/,1,,2,,0,,0,
LEPSL,Organic Search,/faculty/tarrick-mcguire/,1,0,1,-3,0,0,0,0
MSNP,Paid Search,/programs/,1,0,5,-3,0,0,0,0
LEPSL,Direct,/ambassador/benjamin-moszkowicz/,1,,1,,0,,0,
MSNP,Organic Search,/how-to-become-an-engineering-manager/,1,,15,,0,,0,
MSAAI,Organic Search,/search/NLP+pros+and+cons/,1,,1,,0,,0,
MSHA,Direct,.translate.goog/international-affairs-careers/,1,,1,,0,,0,
MSNP,Organic Search,/resources/6-nonprofit-careers-ebook/,1,0,0,-1,0,0,0,0
MTS,Referral,/biblical-studies-theology/,1,,1,,0,,0,
MED,Direct,/classes/engineering-design-process-in-math-and-science-education/,1,,1,,0,,0,
MSLDT,Referral,/search/elearning+design/,1,,1,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/lp/law-enforcement/,1,-1,2,-2,0,0,0,0
Default - (not set),Direct,/search/how+to+huck/,1,,1,,0,,0,
Default - (not set),Direct,/forms/msnp-application-evaluation/,1,,1,,0,,0,
MSITL,Organic Search,/faculty/david-smith/,1,,1,,0,,0,
Informatics,Direct,y/brenda-boone/,1,,1,,0,,0,
MSAAI,Direct,.translate.goog/ethics-in-artificial-intelligence/,1,,1,,0,,0,
Informatics,Direct,/data-science-health-care/,1,-4,1,-4,0,0,0,0
Data Science,Direct,/faculty/bilgenur-baloglu/,1,,1,,0,,0,
MSHA,Direct,/advisory-board/ocampo/,1,,1,,0,,0,
MED,Organic Search,/future-of-common-core/,1,,1,,0,,0,
MED,Referral,/about/state-authorization-status/,1,,4,,0,,0,
MTS,Paid Search,/liturgy-of-the-hours/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/brandon-sanchez/,1,,1,,0,,0,
LEPSL,Email,/police-promotion/,1,,9,,0,,0,
MTS,Organic Search,.translate.goog/nature-spirituality/,1,-1,1,-1,0,0,0,0
MSAAI,Direct,/faculty/erin-cooke/,1,,1,,0,,0,
MSHA,Direct,/classes/data-visualization-and-analytics/,1,,1,,0,,0,
CyberOps,Organic Search,/8-questions-cyber-security-graduate-degree/,1,,1,,0,,0,
MTS,Direct,/masters-humanitarian-action/app-waiver/,1,,6,,0,,0,
CyberOps,Organic Search,/cyber-security-degrees/,1,,1,,0,,0,
MSLDT,Referral,/elearning-designer-career/,1,,1,,0,,0,
Default - (not set),Organic Search,/artifical-intelligence-education/,1,,2,,0,,0,
MSNNL,Unknown - Data Not Available / Data Not Available,/masters-nursing-leadership/nursing-educator-track/,1,,2,,0,,0,
MESH,Organic Search,.translate.goog/environmental-consultant-career/,1,,1,,0,,0,
Informatics,Organic Search,/advisory-board/kohrumel/,1,0,1,0,0,0,0,0
EML,Direct,/search/project+manager/,1,,1,,0,,0,
MSHA,Organic Search,/advisory-board/cormier/,1,,1,,0,,0,
CyberOps,Organic Search,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks/,1,0,2,1,0,0,0,0
MED,Organic Search,.translate.goog/masters-education/specializations/steam/,1,0,3,2,0,0,0,0
MTS,Paid Search,/how-to-pay-for-theology-degree/,1,,3,,0,,0,
Informatics,Organic Search,/masters-applied-data-science/,1,,6,,0,,0,
LEPSL,Email,/improving-police-promotional-process/,1,,1,,0,,0,
CyberEng,Organic Search,/masters-cyber-security-engineering/program-outcomes/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/faculty/kenneth-hurst/,1,-6,1,-10,0,0,0,0
MSNP,Organic Search,/about/state-authorization-status/,1,,3,,0,,0,
Default - (not set),Organic Search,/admissions/international-studies-at-university-of-san-diego/,1,,2,,0,,0,
Default - (not set),Direct,/give/ldt/,1,,1,,0,,0,
MED,Organic Search,/student-spotlight-chantell-robinson/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-spotlight-gary-harrison/,1,,1,,0,,0,
MSAAI,Referral,/tuition-financial-aid/tuition/,1,,4,,0,,0,
MSLDT,Unknown - copilot.com / (not set),/addie-model-instructional-design/,1,,1,,0,,0,
Data Science,Organic Search,/resources/data-science-self-assessment/,1,-1,2,0,0,0,0,0
CyberOps,Unknown - chatgpt.com / (not set),/masters-cyber-security-operations/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/student-services/,1,,1,,0,,0,
MSNNL,Direct,/online-programs/,1,0,3,-2,0,0,0,0
MSLDT,Referral,/hr-career-advancement-opportunities/,1,,1,,0,,0,
MESH,Direct,/faculty/glevys-rondon/,1,,1,,0,,0,
CyberOps,Direct,/resources/which-cybersecurity-program-is-right-for-you/,1,-3,1,-2,0,0,0,0
MSLDT,Organic Search,/how-to-start-career-in-cyber-security/,1,,5,,0,,0,
Data Science,Referral,/advisory-board/eric-colson/,1,,0,,0,,0,
MSAAI,Referral,/classes/machine-learning-fundamentals-and-applications-maai-510/,1,,1,,0,,0,
MED,Direct,/teaching-digital-literacy-in-the-classroom/,1,-2,1,-2,0,0,0,0
MTS,Referral,/classes/capstone-finding-your-voice-in-the-franciscan-tradition/,1,,1,,0,,0,
Default - (not set),Referral,/business-entrepreneurship/,1,,0,,0,,0,
MED,Referral,/online-teaching-strategies/,1,,1,,0,,0,
Informatics,Direct,/advisory-board/kohrumel/,1,,1,,0,,0,
Informatics,Direct,/faculty/razel-milo/,1,,1,,0,,0,
MSLDT,Referral,/instructional-design-interview-questions/,1,,1,,0,,0,
MSAAI,Organic Search,/aws-azure-gcp-certification/,1,0,1,0,0,0,0,0
MED,Organic Search,/faculty-spotlight-dr-ricardo-medina/,1,-7,1,-6,0,0,0,0
MSAAI,Paid Search,/masters-health-informatics/health-analytics-track/,1,,13,,0,,0,
Default - (not set),Direct,/masters-applied-data-science/apply/,1,0,3,-1,1,1,1,1
CyberOps,Organic Search,/should-you-become-a-cyber-security-engineer/,1,,2,,0,,0,
MED,Unknown - perplexity / (not set),/cooperative-learning-strategies/,1,,1,,0,,0,
MED,Direct,/masters-law-enforcement-leadership/,1,-2,5,-2,0,-1,0,-0.3333333333333333
LEPSL,Organic Search,/police-comunication-important -today/,1,,2,,0,,0,
MTS,Paid Search,/faculty/keith-warner/,1,,1,,0,,0,
MSNP,Display,/masters-nonprofit-leadership-management/lp/thank-you/,1,,2,,0,,0,
MED,Organic Search,/police-communication-important-today/,1,,6,,0,,0,
LEPSL,Organic Search,/masters-in-law-enforcement-leadership-hits-1000-graduate-milestone/,1,-2,1,-2,0,0,0,0
MED,Direct,/search/Why+homework+is+not+healthy/,1,,1,,0,,0,
MESH,Organic Search,/faculty/susan-abookire/,1,0,3,2,0,0,0,0
CyberOps,Direct,/using-biomimicry-to-combat-cyber-security-attacks-using-biomimicry-to-combat-cyber-security-attacks,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/andrew-leyva/,1,,1,,0,,0,
MTS,Direct,/seeing-our-brokenness-with-compassion/,1,,1,,0,,0,
MESH,Organic Social,/career-changes-for-engineers/,1,-1,1,0,0,0,0,0
MED,Paid Search,/masters-applied-data-science/apply/,1,,5,,1,,1,
Default - (not set),Organic Search,/masters-applied-data-science/apply/,1,0,4,1,1,1,1,1
LEPSL,Organic Search,/masters-law-enforcement-leadership/lp/police/,1,-1,2,-1,0,-1,0,-0.5
MSAAI,Display,/masters-cyber-security-engineering/lp/smartbrief-display/,1,,12,,4,,4,
LEPSL,Organic Search,/ambassador/gene-harris/,1,0,1,0,0,0,0,0
EML,Organic Social,/effective-engineering-manager/,1,,1,,0,,0,
Data Science,Organic Search,/faculty/dave-hurst/,1,,1,,0,,0,
Default - (not set),Direct,/graduate-success-in-applied-data-science/,1,,3,,0,,0,
Default - (not set),Organic Search,/study-tips-for-gmat-preparation/,1,,0,,0,,0,
Data Science,Paid Search,/resources/msads-request-program-brochure/,1,-4,2,-5,0,0,0,0
MSITL,Paid Search,/masters-education/specializations/steam/,1,,3,,0,,0,
Default - (not set),Direct,/data-communication/,1,,4,,0,,0,
Data Science,Direct,/faculty/wesley-pasfield/,1,,1,,0,,0,
Default - (not set),Unknown - chatgpt.com / (not set),/business-entrepreneurship/,1,,1,,0,,0,
MSITL,Unknown - Data Not Available / Data Not Available,/resources/free-itl-program-brochure/,1,,1,,0,,0,
MSLDT,Paid Search,/masters-health-informatics/classes/,1,,7,,0,,0,
EML,Direct,/search/Roboticcs+engineer/,1,,1,,0,,0,
Data Science,Direct,/masters-applied-data-science/careers/,1,,1,,0,,0,
Data Science,Organic Search,/resources/look-inside-data-science-masters/,1,-2,1,-1,0,0,0,0
MSNNL,Organic Social,/masters-nursing-leadership/scholarships/,1,,1,,0,,0,
Default - (not set),Referral,/contact-us/,1,,2,,0,,0,
CyberEng,Referral,/cyber-crime-investigator-career/,1,,1,,0,,0,
MSNP,Direct,/programs/,1,-1,4,-6,0,0,0,0
MSNP,Organic Search,/admissions/,1,,4,,0,,0,
CyberOps,Direct,/blog/page/30/,1,,1,,0,,0,
MESH,Referral,/masters-engineering-sustainability-health/mesh-combined-degree/,1,-2,1,-4,0,0,0,0
MSLDT,Organic Search,/instructional-design-courses/,1,-3,1,-2,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/board-of-advisors/,1,,1,,0,,0,
MSLDT,Direct,/instructional-designer-vs-elearning-developer/,1,-1,1,-1,0,0,0,0
MSAAI,Unknown - google / demandgen,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,-2,1,-2,0,0,0,0
Default - (not set),Direct,t-us-thank-you/,1,,1,,1,,1,
MSITL,Paid Social,/masters-education/lp/online-med/,1,,2,,0,,0,
MSLDT,Referral,/masters-learning-design-technology/transfer-credit/,1,,1,,0,,0,
MSAAI,Unknown - zalo / zalo,/artificial-intelligence-education/,1,,1,,0,,0,
Default - (not set),Email,/resources/cyber-security-careers-webinar-thank-you/,1,,1,,0,,0,
CyberEng,Email,/masters-cyber-security-engineering/,1,-10,3,-8,0,0,0,0
Data Science,Organic Search,/search/Some+kids+have+sports/,1,,1,,0,,0,
MSNNL,Organic Search,/advisory-board/saks/,1,,2,,0,,0,
Default - (not set),Direct,/blog/cyber-security/page/4/,1,0,1,-3,0,0,0,0
MSITL,Organic Search,/masters-cyber-security-operations/classes/,1,,4,,0,,0,
MSITL,Organic Search,/network-computer-systems-administrator-career/,1,-3,1,-2,0,0,0,0
MED,Unknown - chatgpt.com / (not set),/masters-education/specializations/school-leadership/,1,,1,,0,,0,
Default - (not set),Organic Search,/search/+/page/1/,1,,1,,0,,0,
EML,Direct,/head-of-product-career/,1,,1,,0,,0,
CyberOps,Organic Search,/why-cyber-security-is-a-great-career-option-for-military-veterans/,1,-2,1,-2,0,0,0,0
Data Science,Referral,/database-engineer-career/,1,,1,,0,,0,
MSNP,Direct,/masters-learning-design-technology/,1,-1,3,-3,0,0,0,0
MSNNL,Direct,/contact-us/,1,,1,,0,,0,
Default - (not set),Direct,/student-support/program-assistant-10/,1,,1,,0,,0,
Informatics,Direct,/classes/machine-learning-applications/,1,0,1,0,0,0,0,0
MSLDT,Direct,/search/cognitive/,1,,1,,0,,0,
MSLDT,Paid Search,/what-is-instructional-design-examples/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/luis-lealcontreras/,1,0,1,0,0,0,0,0
MSLDT,Paid Social,/masters-learning-design-technology/,1,-1,4,2,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-healthcare-analytics/,1,-2,6,0,1,1,1,1
CyberOps,Paid Social,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,0,1,0,1,0,1,0
LEPSL,Direct,/ambassador/amy-sariotti/,1,0,1,0,0,0,0,0
LEPSL,Direct,/resources/law-enforcement-careers-ebook/,1,,2,,1,,1,
MSAAI,Unknown - chatgpt.com / (not set),/artificial-intelligence-jobs/,1,,1,,0,,0,
MED,Direct,.translate.goog/complete-list-teaching-methods/,1,,1,,0,,0,
MTS,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,9,,0,,0,
MSNNL,Organic Search,/faculty/nadine-kassity-krich/,1,,1,,0,,0,
Default - (not set),Organic Social,/about/,1,,1,,0,,0,
Data Science,Organic Search,/faculty/jonathan-sixt/,1,,1,,0,,0,
MED,Direct,/teaching-stem/,1,0,1,0,0,0,0,0
MED,Organic Search,/classes/teaching-digital-readers/,1,,7,,0,,0,
MTS,Direct,/faculty/juliet-mousseau/,1,0,1,0,0,0,0,0
MSLDT,Email,/masters-education/,1,,8,,0,,0,
MSLDT,Unknown - chatgpt.com / (not set),/career-changes-for-teachers/,1,,1,,0,,0,
LEPSL,Organic Search,/transformational-leadership/,1,,3,,0,,0,
MED,Organic Search,/curriculum-and-instruction-degree-offers-hands-on-approach/,1,,1,,0,,0,
MSLDT,Referral,ctional-design-certificate-vs-masters-degree/,1,-1,1,-1,0,0,0,0
MSAAI,Referral,/masters-cyber-security-engineering/,1,,7,,0,,0,
EML,Organic Social,/future-engineering-trends/,1,-7,1,-7,0,0,0,0
LEPSL,Referral,/resilience-in-law-enforcement/,1,-1,1,0,0,0,0,0
CyberOps,Organic Search,/secure-software-development/,1,,0,,0,,0,
MSLDT,Email,/blog/,1,,1,,0,,0,
CyberEng,Organic Search,/faculty/mark-heckman/,1,,1,,0,,0,
MSLDT,Paid Search,/business-entrepreneurship/,1,,14,,0,,0,
MESH,Paid Search,/high-paying-environmental-jobs/,1,,1,,0,,0,
Data Science,Referral,/applications-of-data-science-in-healthcare/,1,,1,,0,,0,
LEPSL,Organic Search,/5-tips-for-a-successful-criminal-justice-career/,1,-1,1,-1,0,0,0,0
MSITL,Organic Search,/masters-information-technology-leadership/lp/ppc/,1,-7,1,-7,0,-1,0,-0.125
Default - (not set),Direct,/usd_testimonial/whitney-holmes,1,,1,,0,,0,
MED,Unknown - chatgpt.com / (not set),/teaching-to-every-students-unique-learning-style/,1,,1,,0,,0,
MED,Direct,/education-inequity-and-homework/. Accessed 27 January,1,,2,,0,,0,
MSLDT,Unknown - Data Not Available / Data Not Available,/masters-learning-design-technology/lp/study-learning-design-technology/,1,-9,1,-20,0,-2,0,-0.2
CyberEng,Referral,/network-forensics-tools/,1,0,1,0,0,0,0,0
Data Science,Direct,/data-science-masters-degrees-comparison/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/masters-theological-studies/masters-theological-studies-resources/,1,,1,,0,,0,
Default - (not set),Direct,/masters-engineering-sustainability-health/lp/dyna/thankyou,1,,1,,0,,0,
Data Science,Direct,/faculty/naeim-bahrami/,1,,1,,0,,0,
Default - (not set),Referral,/applications-of-data-science-in-healthcare/,1,,4,,0,,0,
Data Science,Direct,/financial-analyst-career/,1,-1,1,-1,0,0,0,0
EML,Unknown - perplexity / (not set),/engineering-manager-skills/,1,,1,,0,,0,
MESH,Direct,/faculty/christopher-marquis/,1,-1,1,-1,0,0,0,0
Default - (not set),Referral,/cyber-security-specialist-career-guide/,1,0,2,0,0,0,0,0
MSITL,Direct,/masters-cyber-security-operations/,1,-1,8,-12,0,0,0,0
MESH,Direct,/we-are-all-connected/,1,,1,,0,,0,
Default - (not set),Organic Search,/education-inequity-and-homework/https:/ncte.org/blog/2017/03/no-homeworkbeneficial/,1,,2,,0,,0,
MSITL,Referral,/how-to-become-a-site-reliability-engineer/,1,,1,,0,,0,
MSNP,Direct,/sustainability-scholarships/,1,,2,,0,,0,
MED,Organic Search,/search/pros+and+cons+of+homework/,1,,1,,0,,0,
MSAAI,Direct,/masters-law-enforcement-leadership/classes/,1,,2,,0,,0,
"Default - computer-science,engineering,technology",Email,/cyber-security/,1,-2,1,-3,0,0,0,0
EML,Organic Search,.translate.goog/how-to-become-vp-engineering/,1,,1,,0,,0,
MSHA,Direct,.translate.goog/examples-of-social-change/,1,-2,1,-2,0,0,0,0
Default - (not set),Direct,/about/online-learning/student-support/,1,-3,1,-3,0,0,0,0
MTS,Display,/masters-theological-studies/apply/,1,,1,,0,,0,
CyberEng,Direct,/search/top+five+ai+websites/,1,,1,,0,,0,
MSNP,Direct,s-nonprofit-leadership-management/apply/,1,,2,,0,,0,
MSNP,Email,/,1,,5,,0,,0,
CyberOps,Organic Search,/classes/cyber-incident-response-and-computer-network-forensics/,1,,2,,0,,0,
MSNP,Organic Search,/online-programs/,1,0,3,0,0,0,0,0
MED,Organic Search,/about/,1,,5,,0,,0,
MED,Organic Social,/educational-resources-for-teachers/,1,,1,,0,,0,
MESH,Direct,/masters-engineering-management-leadership/,1,-4,7,-1,0,0,0,0
MED,Organic Search,/adaptive-curriculum-for-special-education/https:/onlinedegrees.sandiego.edu/adaptive-curriculum-for-special-education/,1,,4,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/,1,,1,,0,,0,
Default - (not set),Organic Search,/classes/big-data/,1,,2,,0,,0,
CyberEng,Organic Search,/classes/digital-forensics-incident-response/,1,-1,3,1,0,0,0,0
MSNNL,Paid Social,/masters-nursing-leadership/lp/thank-you/,1,-2,1,-2,1,-2,1,0
MED,Organic Search,/faculty/warren-whitaker/,1,,1,,0,,0,
Default - (not set),Direct,/search/Biochemistry+courses/,1,,1,,0,,0,
CyberOps,Display,/cyber-security-scholarships/,1,,3,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/faculty/,1,0,2,-2,0,0,0,0
Default - (not set),Direct,/artificial-intelligence-education/#:~:text=Language%20Learning:%20AI%20tools%20like%20Duolingo%20use%20adaptive%20algorithms%20to%20personalize%20language%20learning%20experiences,1,,1,,0,,0,
EML,Email,/masters-engineering-management-leadership/lp/ppc/,1,0,1,-7,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/lp/nurse-cp/,1,0,3,2,0,0,0,0
LEPSL,Direct,/ambassador/dale-fors/,1,,1,,0,,0,
MED,Organic Search,/search/Share+of+the+population+Share+of+the+population+using+the+Internet+using+the+Internet+Share+of+the+population+using+the+Internet/,1,,1,,0,,0,
Default - (not set),Direct,/education inequity-and-homework/,1,,1,,0,,0,
MSLDT,Organic Search,/training-and-development-specialist/,1,0,1,0,0,0,0,0
MSLDT,Direct,/resources/9-reasons-master-education-degree-ebook/,1,,18,,0,,0,
MED,Unknown - perplexity / (not set),/brain-based-learning/,1,,2,,0,,0,
LEPSL,Direct,/become-a-criminal-justice-instructor/,1,-2,1,-1,0,0,0,0
LEPSL,Email,/faculty/brian-goldberg/,1,,4,,0,,0,
CyberEng,Paid Social,/masters-cyber-security-engineering/,1,0,1,0,0,0,0,0
MED,Organic Search,/admissions/,1,0,2,-2,0,0,0,0
MSNP,Direct,/masters-learning-design-technology/apply/,1,,3,,0,,0,
MTS,Referral,/,1,,4,,0,,0,
MSAAI,Referral,/employer-partnership/g2ops/,1,,3,,0,,0,
MSHA,Direct,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,2,,0,,0,
MED,Organic Search,.translate.goog/teacher-resume-examples/,1,-2,1,-2,0,0,0,0
MSNNL,Direct,/advisory-board/j-wymer/,1,,1,,0,,0,
MSAAI,Direct,/ethical-hacker-career-salary-guide/,1,,3,,0,,0,
Data Science,Direct,/data-science-scholarships/,1,,1,,0,,0,
MSNP,Direct,/masters-information-technology-leadership/,1,,2,,0,,0,
MED,Direct,/faculty/christie-bostic/,1,,1,,0,,0,
MESH,Direct,/admissions/,1,,12,,0,,0,
Default - (not set),Direct,/ZWR1Y2F0aW,1,,1,,0,,0,
MSNNL,Direct,/faculty/jannise-baclig/,1,0,2,1,0,0,0,0
MESH,Organic Search,.translate.goog/6-best-urban-planning-careers-degree-salary-guide/,1,,1,,0,,0,
MSITL,Direct,/masters-cyber-security-operations/apply/,1,,1,,0,,0,
MSITL,Direct,/enterprise-it-management-guide/,1,-2,1,-2,0,0,0,0
