program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
LEPSL,Organic Search,/ambassador/brandon-sanchez/,1,0,1,0,0,0,0,0
MTS,Referral,/what-is-liturgy/,1,-4,1,-3,0,0,0,0
CyberOps,Referral,/blog/,1,,1,,0,,0,
MSAAI,AI Traffic,/entry-level-ai-careers/,1,-1,1,-5,0,0,0,0
Informatics,AI Traffic,/masters-health-informatics/health-informatics-track/,1,,1,,0,,0,
Informatics,AI Traffic,/masters-health-informatics/health-analytics-track/,1,,1,,0,,0,
MSAAI,AI Traffic,/resources/msaai-artificial-intelligence-self-assessment/,1,0,2,-2,0,0,0,0
Default - (not set),AI Traffic,/smartphones-in-the-classroom/,1,,1,,0,,0,
MED,Organic Search,.translate.goog/3-ways-to-create-inclusive-learning/,1,,1,,0,,0,
MTS,Email,/jobs-for-catholics/,1,,1,,0,,0,
MTS,Referral,/religious-vocational-discernment/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/students-agencies/,1,-1,4,2,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-business/,1,-4,1,-8,0,0,0,0
MTS,Organic Search,/masters-theological-studies/faculty/,1,,1,,0,,0,
LEPSL,AI Traffic,/how-become-federal-correctional-officer/,1,,1,,0,,0,
Default - computer-science,Direct,/what-is-dbaas/,1,0,1,-1,0,0,0,0
Data Science,Direct,/advisory-board/jules-malin/,1,,1,,0,,0,
Default - (not set),Organic Search,/life-skills-education-in-schools/ when was it created,1,,1,,0,,0,
Data Science,Direct,/storytelling-with-data-part-2/,1,-8,1,-5,0,0,0,0
MED,Organic Search,/search/published/,1,,5,,0,,0,
MED,Organic Search,/search/Why+homework+should+be+banned/,1,0,1,0,0,0,0,0
Data Science,Organic Search,/data-protection-officer-career-guide/,1,,4,,0,,0,
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,1,0,2,1,0,0,0,0
MSNP,Direct,/masters-humanitarian-action/apply/,1,0,2,-7,0,0,0,0
MTS,Paid Search,/masters-information-technology-leadership/lp/ppc/,1,,7,,0,,0,
CyberOps,Paid Social,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,0,1,0,1,0,1,0
MSNNL,Paid Search,/online-ms-nursing-nl/,1,,1,,0,,0,
LEPSL,Direct,/faculty/jeffrey-jordon/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-in-finance/,1,,1,,0,,0,
MED,Direct,.translate.goog/implementing-universal-design-learning/,1,,1,,0,,0,
MESH,Direct,/masters-engineering-management-leadership/,1,0,3,-4,0,0,0,0
Default - (not set),Referral,/blog/computer-science/,1,,12,,0,,0,
Default - (not set),Organic Search,/search/No+homework+causes+less+stress/page/1/,1,,1,,0,,0,
MTS,Direct,/masters-theological-studies/resources/,1,,1,,0,,0,
Default - (not set),Email,/employer-partnership/,1,-2,0,-4,0,0,0,0
MESH,AI Traffic,/6-best-urban-planning-careers-degree-salary-guide/,1,-1,1,0,0,0,0,0
Default - (not set),Direct,/about/online-learning/student-support/,1,0,0,-1,0,0,0,0
MED,Direct,/search/should+homework+be+optional/,1,,2,,0,,0,
MESH,Direct,/mesh-scholarship-awarded/,1,0,1,-1,0,0,0,0
Default - (not set),Direct,/search/70-20-10/,1,,1,,0,,0,
MSNNL,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,1,,4,,0,,0,
MESH,Direct,/advisory-board/michelle-gonzalez/,1,,1,,0,,0,
MED,Organic Search,/author/joseph-lathan/,1,0,2,0,0,0,0,0
Default - (not set),Organic Search,/education-inequity-and-homeworkz,1,,1,,0,,0,
CyberOps,Organic Search,/classes/cyber-security-operations/,1,,2,,0,,0,
LEPSL,Direct,/lieutenant-picks-usd-criminal-justice-masters-degree/,1,,1,,0,,0,
MSHA,Direct,/emails/MTS/Gra=,1,,1,,0,,0,
MED,Organic Search,/admissions/how-to-apply/,1,,1,,0,,0,
MSLDT,Referral,/training-and-development-specialist/,1,,1,,0,,0,
MSLDT,Referral,/what-is-learning-design/,1,,1,,0,,0,
MSLDT,Referral,/instructional-design-interview-questions/,1,,1,,0,,0,
CyberEng,Direct,/network-security-engineer/,1,0,1,0,0,0,0,0
MSITL,AI Traffic,/masters-in-information-technology-salary/,1,,1,,0,,0,
Default - (not set),Paid Social,/resources/msaai-artificial-intelligence-self-assessment/,1,-1,1,-1,0,0,0,0
MSNNL,Organic Search,/classes/advanced-nurse-clinician-practicum/,1,,1,,0,,0,
LEPSL,Unknown - ig / social,/masters-law-enforcement-leadership/,1,,1,,0,,0,
MSNNL,Organic Search,/offers/oed-leads/,1,,2,,0,,0,
Informatics,Organic Search,/masters-health-informatics/healthcare-leadership-track/,1,,1,,0,,0,
Default - (not set),Organic Search,/getting-masters-degree-online/,1,-1,1,-1,0,0,0,0
MTS,Direct,.translate.goog/how-to-become-a-spiritual-director/,1,,1,,0,,0,
CyberOps,Direct,/resources/cyber-security-scholarship-checklist/,1,,1,,0,,0,
MTS,Direct,/gfembed/,1,,5,,0,,0,
MTS,Organic Search,/masters-humanitarian-action/app-waiver/,1,,3,,0,,0,
MED,Direct,s-education/,1,,1,,0,,0,
CyberOps,Direct,.translate.goog/resources/top-paying-cybersecurity-jobs/,1,,1,,0,,0,
MTS,Organic Search,/seeing-our-brokenness-with-compassion/,1,,1,,0,,0,
MSNP,Organic Search,.translate.goog/ngo-vs-nonprofit/,1,,1,,0,,0,
CyberOps,Organic Search,/resources/cyber-newsletter-signup/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/adolfo-gonzales/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/cisa-certification/,1,-1,1,-1,0,0,0,0
MED,Referral,/blog/education/,1,0,1,-1,0,0,0,0
MSLDT,Referral,/masters-information-technology-leadership/classes/,1,,0,,0,,0,
MSLDT,Organic Social,/resources/things-to-know-about-careers-in-instructional-design/,1,,1,,0,,0,
LEPSL,Paid Search,/masters-law-enforcement-leadership/apply/,1,,1,,0,,0,
LEPSL,Email,/masters-in-public-administration-vs-masters-in-leadership/,1,,0,,0,,0,
MED,Email,/resources/inside-look-med-webinar-thank-you/,1,,0,,0,,0,
MSLDT,Direct,/faculty/david-haigh/,1,-2,1,-1,0,0,0,0
MED,Direct,/search/banning+homework/,1,,1,,0,,0,
Default - (not set),Direct,/search/commencement/,1,,1,,0,,0,
MSLDT,Organic Search,/technology-degrees/,1,,2,,0,,0,
MED,Direct,/about/state-authorization-status/,1,,2,,0,,0,
CyberOps,Organic Search,/cyber-road-trip/,1,,1,,0,,0,
MSLDT,Organic Search,.translate.goog/addie-model-instructional-design/,1,-1,1,-1,0,0,0,0
MESH,AI Traffic,/high-paying-environmental-jobs/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/faculty/shailja-somani/,1,,3,,0,,0,
MSNP,Direct,/best-degrees-data-science/,1,,1,,0,,0,
LEPSL,Direct,/faculty/ryan-sheehy/,1,,1,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/testimonials/,1,,1,,0,,0,
MSNP,Organic Search,/resources/6-nonprofit-careers-ebook/,1,0,0,0,0,0,0,0
CyberOps,Organic Search,/cyber-security-coding/,1,,2,,0,,0,
MED,Organic Search,/student-support/amy-zapatka/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/imari-washington/,1,0,1,0,0,0,0,0
Default - (not set),Referral,/black-vs-gray-white-hat-hackers/,1,,1,,0,,0,
Default - (not set),Referral,/resources/complete-guide-to-teacher-centered-vs-student-centered-learning-thank-you/,1,,1,,0,,0,
MED,Direct,.translate.goog/brain-based-learning/,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/apply/,1,0,1,-1,0,0,0,0
Informatics,Paid Search,/tuition-financial-aid/,1,,4,,0,,0,
MSHA,Paid Search,/international-aid-worker-tips/,1,,1,,0,,0,
MESH,Email,/resources/msesh-information-session-webinar-thank-you/,1,,1,,1,,1,
Default - (not set),Paid Social,/tuition-financial-aid/tuition/,1,0,1,0,0,0,0,0
Informatics,Paid Social,/healthcare/,1,-1,1,-1,0,0,0,0
MSLDT,Email,/masters-learning-design-technology/lp/instructional-design-for-teachers/,1,,1,,0,,0,
MED,Direct,-captain-promotion-guide/,1,,3,,0,,0,
MSHA,Referral,/humanitarian-aid-certificate-courses/,1,,1,,0,,0,
Informatics,Direct,/tuition-financial-aid/financial-aid/,1,,3,,0,,0,
MED,Direct,/teaching-to-every- students-unique-learning-style/,1,,4,,0,,0,
MTS,Direct,.translate.goog/resources/7-applications-of-theology-degree-ebook/,1,0,1,-1,0,0,0,0
MSITL,Direct,/resources/information-technology-leadership-degree-webinar/,1,,1,,0,,0,
LEPSL,Direct,/top-law-enforcement-blogs-websites/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/it-leadership/,1,,1,,0,,0,
MESH,AI Traffic,/masters-in-sustainability-degree-comparison/,1,,1,,0,,0,
EML,AI Traffic,/engineering-manager-vs-tech-lead/,1,0,1,0,0,0,0,0
MESH,Organic Search,/online-masters-degree-integrates-sustainability-health-and-engineering/,1,0,1,0,0,0,0,0
Default - (not set),Organic Search,/classes/secure-network-engineering-2/,1,,3,,0,,0,
EML,Organic Search,.translate.goog/engineering-manager-skills/,1,-1,1,-1,0,0,0,0
LEPSL,Organic Search,/ambassador/rickey-hawkins/,1,,1,,0,,0,
Data Science,Email,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,1,,0,,0,
MSAAI,Organic Social,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,0,2,-7,0,0,0,0
Default - (not set),Referral,/how-to-become-an-intrapreneur/,1,,1,,0,,0,
Informatics,Referral,/online-programs/,1,,2,,0,,0,
"Default - engineering,sustainability",Paid Search,/blog/sustainability/,1,,2,,0,,0,
Informatics,Email,/masters-health-informatics/lp/health-informatics-for-nurses/,1,,1,,0,,0,
Informatics,Email,/what-skills-do-you-need-to-work-in-health-care-informatics/,1,,11,,0,,0,
MSLDT,Organic Search,/admissions/,1,,4,,0,,0,
LEPSL,Organic Search,/masters-law-enforcement-leadership/transfer-credit/perf-smip/,1,-5,1,-6,0,0,0,0
MESH,Organic Search,/classes/sustainable-water/,1,,1,,0,,0,
MED,Referral,/search/student+success+center/,1,,0,,0,,0,
MED,Referral,/when-teachers-become-learners/,1,,1,,0,,0,
MSHA,Unknown - ig / social,/social-advocacy-definition/,1,,1,,0,,0,
Default - (not set),Direct,/ethical-hacker-career-salary-guide/,1,,5,,0,,0,
MSITL,Organic Search,/msit-vs-mba-degree/,1,,1,,0,,0,
CyberEng,Organic Social,/masters-cyber-security-engineering/apply/,1,,1,,0,,0,
MSNNL,Direct,.translate.goog/masters-nursing-leadership/,1,,2,,0,,0,
EML,Direct,/engineering/,1,0,4,0,0,0,0,0
MSHA,Direct,/masters-humanitarian-action/student-services/,1,0,3,2,0,0,0,0
LEPSL,Direct,/faculty/jonni-redick/,1,,1,,0,,0,
Default - (not set),Direct,/wp-content/uploads/2024/01/USD-Which-Cybersecurity-Prog[…]56323906&utm_content=356323906&utm_source=hs_automation,1,,1,,0,,0,
Default - (not set),Organic Search,/threat-or-opportunity-big-data-and-cyber-security/,1,,0,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/ambassadors/,1,-1,1,-2,0,0,0,0
MTS,Referral,/resources/master-of-theological-studies-application-guide-thank-you/,1,,1,,1,,1,
MSHA,Organic Search,/offers/oed-leads/,1,,4,,0,,0,
MED,Organic Search,/jennifer-gagner/,1,,1,,0,,0,
MSHA,Referral,/admitted-students/,1,,3,,0,,0,
MSAAI,Paid Search,/resources/msads-request-program-brochure/,1,,15,,0,,0,
MESH,Paid Search,/environmental-consultant-career/,1,,0,,0,,0,
MSNNL,Direct,/education/,1,,5,,0,,0,
EML,Paid Search,/engineering-management-masters-worth-it/,1,,1,,0,,0,
MTS,Referral,/faculty/joe-chinnici/,1,,1,,0,,0,
Default - (not set),Direct,/understanding-catholic-vocational-discernment,1,,0,,0,,0,
MSLDT,Direct,/search/sli+transfer+credt/,1,,15,,0,,0,
MTS,Referral,/faculty/mary-beth-ingham/,1,,1,,0,,0,
CyberOps,Direct,.translate.goog/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/brandon-barclay/,1,0,1,0,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/thank-you/,1,,1,,0,,0,
Default - (not set),Unknown - Data Not Available / Data Not Available,/tuition-financial-aid/tuition/,1,,1,,0,,0,
Data Science,Organic Search,/advisory-board/albert-wang/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/cristina-saeteurn/,1,,1,,0,,0,
Default - (not set),Direct,/understanding-catholic-vocational-discernment/,1,,2,,0,,0,
Default - (not set),Organic Search,/education-inequity-and homework/,1,,1,,0,,0,
MSNNL,Organic Search,/faculty/briony-dubose/,1,,1,,0,,0,
MSNNL,Paid Search,/masters-health-informatics/,1,,3,,0,,0,
Informatics,Paid Search,/bachelors-nursing/,1,,1,,0,,0,
Default - (not set),Unknown - ihsa / social,/about/,1,,1,,0,,0,
MTS,AI Traffic,/how-to-pay-for-theology-degree/,1,,1,,0,,0,
EML,AI Traffic,/tuition-financial-aid/tuition/,1,,2,,0,,0,
LEPSL,Direct,"/search/high+stress,+burnout+and+sleep+deprivation/",1,,1,,0,,0,
CyberEng,Email,/how-to-become-a-cyber-threat-hunter/,1,0,1,0,0,0,0,0
MED,Direct,/search/homework/,1,,1,,0,,0,
LEPSL,Direct,/lessons-in-police-leadership-phil-hansen/,1,0,1,0,0,0,0,0
Data Science,Direct,/data-science-in-finance/,1,-2,1,-2,0,0,0,0
MED,Direct,/residue-of-covid-19-impact/,1,0,1,0,0,0,0,0
Default - (not set),Direct,logy/,1,,1,,0,,0,
MSLDT,AI Traffic,/instructional-design-certificate-vs-masters-degree/,1,,1,,0,,0,
MED,Organic Search,/resources/9-reasons-master-education-degree-ebook/,1,,1,,0,,0,
MED,Organic Search,/search/should+you+do+homework+and+then+have+fun+pro+side/,1,,1,,0,,0,
Default - (not set),Organic Search,/forms/msads-gar/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/apply/,1,-3,1,-7,0,0,0,0
EML,Organic Search,/master-of-engineering-management-careers/,1,,1,,0,,0,
LEPSL,Organic Search,/admissions/,1,,3,,0,,0,
MSLDT,Organic Search,/what-is-data-analytics/,1,,10,,0,,0,
MSLDT,AI Traffic,/job-aid-examples-template/,1,0,1,0,0,0,0,0
Default - business-entrepreneurship,Referral,/top-engineering-leaders/,1,,1,,0,,0,
MSAAI,Referral,/masters-cyber-security-engineering/,1,0,20,13,0,0,0,0
MSHA,Organic Search,.translate.goog/international-social-work/,1,0,1,0,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/app-waiver/,1,,1,,0,,0,
CyberOps,Direct,/classes/secure-software-design-and-development/,1,,1,,0,,0,
MSLDT,Paid Search,/tuition-financial-aid/tuition/,1,,2,,0,,0,
MSHA,AI Traffic,/humanitarian-crises-around-the-world/,1,0,1,0,0,0,0,0
Default - (not set),Referral,/faq/,1,-1,1,-1,0,0,0,0
Default - (not set),Email,/tuition-financial-aid/tuition/,1,-1,3,0,0,0,0,0
LEPSL,Direct,/faculty/james-r-davis/,1,,1,,0,,0,
MED,AI Traffic,/what-is-educational-technology-definition-examples-impact/,1,0,1,0,0,0,0,0
LEPSL,Email,/university-of-san-diego-adds-online-masters-in-law-enforcement-and-public-safety-leadership/,1,,1,,0,,0,
MSAAI,Organic Search,/admissions/how-to-apply/,1,,3,,0,,0,
Default - (not set),Referral,/blog/leadership-management/,1,,0,,0,,0,
MSAAI,Unknown - Keystone / ReadMoreSchoolWebsiteCTA,/masters-applied-artificial-intelligence/,1,-1,0,-3,0,0,0,0
MSLDT,Email,/instructional-design-courses/,1,,1,,0,,0,
Default - (not set),Email,/about/career-and-professional-resources/,1,,1,,0,,0,
Default - (not set),Paid Search,/admissions/international-students/,1,0,1,-2,0,0,0,0
MSAAI,Direct,.translate.goog/artificial-intelligence-salary-guide/,1,,1,,0,,0,
MSHA,Direct,/classes/foundations-peace-justice-and-social-change/,1,,1,,0,,0,
Default - (not set),Direct,/is-homework-necessary/,1,,1,,0,,0,
MED,Direct,/search/STEM/,1,,1,,0,,0,
MTS,Direct,/nonprofit-grant-databases/,1,,11,,0,,0,
MSITL,Paid Social,/resources/free-itl-program-brochure/,1,-2,1,-4,0,-1,0,-0.3333333333333333
MSLDT,Direct,/masters-learning-design-technology/lp/dyna/,1,0,0,0,0,0,0,0
MSAAI,Direct,/classes/data-analytics-and-internet-of-things-maai-530/,1,,1,,0,,0,
MTS,Direct,/masters-cyber-security-engineering/student-services/,1,,1,,0,,0,
MSITL,Direct,/masters-cyber-security-engineering/classes/,1,,3,,0,,0,
MSNNL,Paid Search,/admissions/how-to-apply/,1,,3,,0,,0,
Default - (not set),Organic Search,/blog/technology/,1,0,1,-2,0,0,0,0
Default - (not set),Organic Search,/faculty/michele-mcconnell/,1,0,1,0,0,0,0,0
MED,Direct,/education-inequity-and-homework/\,1,,4,,0,,0,
MESH,Direct,.translate.goog/sustainability-engineer-career/,1,,1,,0,,0,
MED,Direct,/7-tips-pursuing-masters-degree-working-full-time-education/,1,-2,1,-2,0,0,0,0
MSHA,Paid Search,/masters-humanitarian-action/lp/thank-you/,1,-2,1,-1,1,1,1,1
EML,Referral,/masters-cyber-security-engineering/,1,,0,,0,,0,
Default - (not set),Organic Search,/resources/msaai-artificial-intelligence-self-assessment/,1,-1,1,-2,0,0,0,0
Data Science,Organic Social,/resources/questions-to-ask-masters-data-science-checklist/,1,,1,,0,,0,
MSITL,Referral,/sports-analytics-careers/,1,,33,,0,,0,
Default - (not set),Direct,/ms-cyber-security-engineering/,1,,1,,0,,0,
MSAAI,Paid Search,/resources/msaai-on-campus-artificial-intelligence-self-assessment/,1,,1,,0,,0,
Informatics,Direct,/about/career-and-professional-resources/,1,,5,,0,,0,
Default - (not set),Paid Social,/quantitative-analyst-career/,1,,3,,0,,0,
Default - computer-science,Display,/masters-applied-data-science/lp/study-data-science/,1,,4,,1,,1,
MESH,Direct,/faculty/georgina-yeboah/,1,,1,,0,,0,
MED,Email,/resources/career-in-ai-webinar-thank-you/,1,,1,,0,,0,
CyberEng,Direct,/faculty/doug-magedman/,1,-1,1,-1,0,0,0,0
MSAAI,Unknown - zalo / zalo,/ai-impact-on-job-market/,1,,1,,0,,0,
CyberOps,Email,/cyber-security-statistics/,1,,2,,0,,0,
CyberOps,Email,/best-jobs-in-cyber-security/,1,,1,,0,,0,
MED,Direct,/student-profile-joshua-truax/,1,,1,,0,,0,
MSLDT,Direct,/instructional-design-cover-letter-guide/,1,-2,1,-2,0,0,0,0
Data Science,Direct,/data-science-vs-computer-science/,1,-1,1,-1,0,0,0,0
CyberEng,Direct,/cybersecurity-masters-degree-comparison/,1,,1,,0,,0,
"Default - engineering,healthcare,sustainability",Direct,/resources/meeting-the-planets-most-urgent-challenges/,1,0,1,0,0,0,0,0
MSITL,Direct,/ai-for-teachers/,1,,3,,0,,0,
MED,Organic Search,/top-22-med/,1,,1,,0,,0,
Informatics,Direct,/faculty/dorothy-ohagan/,1,,6,,0,,0,
MSITL,Organic Search,/masters-information-technology-leadership/classes/applied-ai-specialization/,1,,0,,0,,0,
"Default - computer-science,engineering,technology",Direct,/masters-cyber-security-operations/,1,0,5,2,1,0,1,0
Default - (not set),Direct,/coding-salary/,1,,2,,0,,0,
Data Science,Organic Search,/advisory-board/eric-colson/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/student-support/ashleigh-zellmer/,1,,23,,0,,0,
LEPSL,Organic Search,/ambassador/daniel-hays/,1,,1,,0,,0,
Default - (not set),Organic Search,/classes/digital-forensics-incident-response/,1,,2,,0,,0,
MSLDT,Direct,/masters-learning-design-technology/lp/osu/,1,,1,,0,,0,
MTS,Direct,/blog/theology/,1,0,1,-1,0,0,0,0
MTS,AI Traffic,/philosophy-degree-jobs/,1,,1,,0,,0,
MSLDT,Paid Search,/health-informatics-job-description-explained/,1,,1,,0,,0,
MESH,Paid Search,/online-programs/,1,,5,,0,,0,
MTS,Paid Search,/master-of-theology-vs-divinity-vs-ministry-degrees/,1,-1,1,-1,0,0,0,0
Data Science,AI Traffic,/data-science-bootcamps/,1,,1,,0,,0,
Default - (not set),Direct,/masters-education/cybersecurity.sandiego.edu,1,,1,,0,,0,
MSITL,Direct,/resources/free-ms-aai-program-brochure/,1,,7,,0,,0,
"Default - engineering,sustainability",Referral,/usd-mesh-aashe-rating/,1,,1,,0,,0,
Informatics,Organic Search,/advisory-board/berkovich/,1,,1,,0,,0,
MED,Direct,/resources/webinar-teaching-race/,1,,1,,0,,0,
MSHA,Referral,/masters-humanitarian-action/classes/,1,,1,,0,,0,
Default - (not set),AI Traffic,/programs/,1,0,1,0,0,0,0,0
CyberOps,Direct,/faculty/william-hess/,1,,1,,0,,0,
Default - (not set),Direct,/search/Gradright/,1,,0,,0,,0,
MSNP,Direct,/classes/resource-development-and-philanthropy/,1,,1,,0,,0,
MSLDT,Paid Search,/addie-model-instructional-design/,1,,1,,0,,0,
Default - (not set),Direct,/vulnerability-and-penetration-testing/,1,,2,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,-5,1,-4,0,0,0,0
Default - (not set),Direct,/student-support/katie-gonzales/,1,,1,,0,,0,
MSITL,Direct,/masters-degree-in-information-technology-worth-it/,1,,1,,0,,0,
MED,Organic Search,/teaching-digital-literacy-to-21st-century-students/,1,0,1,0,0,0,0,0
CyberOps,Organic Search,.translate.goog/women-cyber-security-reasons-to-enter-field/,1,,1,,0,,0,
Informatics,Direct,/search/faculty/,1,,1,,0,,0,
MED,Direct,/search/why+does+homework+cause+stress/,1,,1,,0,,0,
MTS,Direct,/masters-theological-studies/lp/mts-ppc/,1,,1,,0,,0,
MSITL,Organic Search,.translate.goog/what-is-devops/,1,,1,,0,,0,
CyberEng,Direct,/masters-cyber-security-engineering/lp/blackhat/,1,,1,,0,,0,
MSNNL,Organic Search,/online-programs/,1,,3,,0,,0,
MED,Organic Search,/tuition-financial-aid/,1,,3,,0,,0,
CyberOps,Organic Search,.translate.goog/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,2,,0,,0,
Informatics,Direct,/masters-health-informatics/lp/request-info/,1,0,1,0,0,0,0,0
Informatics,Direct,/classes/strategic-planning-management-health-systems/,1,,1,,0,,0,
MTS,Organic Search,/tuition-financial-aid/financial-aid/,1,,12,,0,,0,
MSHA,AI Traffic,/types-of-advocacy/,1,,1,,0,,0,
CyberEng,Organic Search,/masters-cyber-security-engineering/program-outcomes/,1,0,4,3,0,0,0,0
MSHA,Direct,.translate.goog/examples-of-social-change/,1,0,1,0,0,0,0,0
MSLDT,Paid Search,/resources/things-to-know-about-careers-in-instructional-design/,1,0,1,0,0,0,0,0
MSNP,Paid Social,/nonprofit-leadership/,1,,1,,0,,0,
Default - (not set),Direct,/education-inequailty,1,,1,,0,,0,
Informatics,Organic Search,.translate.goog/what-is-clinical-informatics/,1,-1,1,-1,0,0,0,0
MSNP,Direct,/faculty/laura-deitrick/,1,,8,,0,,0,
Informatics,Direct,/how-to-get-a-job-in-health-informatics/,1,-2,1,-2,0,0,0,0
MTS,Direct,/faculty/angela-zautcke/,1,,1,,0,,0,
Default - (not set),Referral,/master-cyber-security-engineering/lp/techtarget/,1,,1,,0,,0,
LEPSL,Organic Search,/admissions/how-to-apply/,1,,1,,0,,0,
MED,AI Traffic,/masters-in-special-education-careers/,1,,1,,0,,0,
MTS,Paid Search,/masters-learning-design-technology/lp/study-learning-design-technology/,1,,5,,0,,0,
MTS,Email,/masters-theological-studies/lp/ncr/,1,-1,1,-2,0,0,0,0
Default - (not set),Direct,/educarion-inequility-and-homework,1,,1,,0,,0,
CyberEng,Organic Search,/classes/introduction-to-cybersecurity-concepts-and-tools/,1,0,1,0,0,0,0,0
MSAAI,Organic Search,/cyber-security-internships/,1,,10,,1,,1,
MSLDT,Paid Search,/what-is-instructional-design-examples/,1,0,0,-1,0,0,0,0
Default - (not set),Organic Search,/ethical-hacker-career-salary-guide/,1,,3,,0,,0,
CyberEng,Organic Search,/masters-cyber-security-engineering/scholarships-and-grants/,1,,1,,0,,0,
Informatics,Direct,/masters-health-informatics/testimonials/,1,0,1,0,0,0,0,0
MSHA,Direct,/is-homework-necessary/](https:/onlinedegrees.sandiego.edu/is-homework-necessary/,1,,1,,0,,0,
MED,Direct,/faculty/elizabeth-ferguson/,1,,1,,0,,0,
MSNP,Referral,/,1,,3,,0,,0,
LEPSL,Referral,/online-programs/,1,,11,,0,,0,
LEPSL,Referral,/masters-law-enforcement-leadership/ambassadors/,1,0,1,0,0,0,0,0
MTS,Email,/theology-careers/,1,,1,,0,,0,
LEPSL,Organic Search,/faculty/jay-bishop/,1,0,3,2,0,0,0,0
MSAAI,Organic Search,/software-engineer-to-machine-learning-engineer/,1,0,1,0,0,0,0,0
MTS,Display,/masters-theological-studies/classes/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/faculty/brad-palm/,1,,1,,0,,0,
LEPSL,Direct,/faculty/greg-morgan/,1,,1,,0,,0,
MSLDT,Organic Social,/ai-instructional-design/,1,-3,1,-3,0,0,0,0
MED,Direct,/search/+pros+and+cons+about+homework+for+kids+/,1,,1,,0,,0,
LEPSL,Email,/,1,,2,,0,,0,
MSNNL,Direct,-programs/,1,,3,,0,,0,
MSHA,Referral,/masters-humanitarian-action/lp/dyna/,1,,4,,1,,1,
MSAAI,Unknown - canva / iframely,/application-of-ai-in-robotics/,1,,1,,0,,0,
LEPSL,Unknown - fashion-valley-mall / ooh,/,1,,2,,0,,0,
MED,Organic Search,/top-online-education-programs/,1,-2,1,-4,0,0,0,0
MTS,Email,/masters-theological-studies/careers/,1,,2,,0,,0,
MED,Direct,.translate.goog/mental-health-issues-in-schools/,1,,1,,0,,0,
MED,Direct,/grants-for-masters-degree-in-teaching/,1,,1,,0,,0,
MSNNL,Direct,/masters-law-enforcement-leadership/lp/re=,1,,1,,0,,0,
Data Science,Direct,/masters-applied-data-science/faculty/,1,-1,2,1,0,0,0,0
Default - (not set),Direct,/education-inequilt-and-homework/,1,,1,,0,,0,
Default - (not set),Organic Search,/ who made this atricel /,1,,1,,0,,0,
MSNNL,Direct,/masters-law-enforcement-leadership/lp/r=,1,,1,,0,,0,
MSLDT,Organic Search,/ambassador/laurence-vogt-tetaz/,1,,1,,0,,0,
Default - (not set),Organic Social,/masters-applied-artificial-intelligence/��,1,,1,,0,,0,
Default - (not set),Direct,/cyber-security-salary-california/,1,,3,,0,,0,
MTS,Direct,/what-is-a-nurse-administrator/,1,,9,,0,,0,
MSNP,Direct,/resources/msnp-program-brochure/,1,,2,,0,,0,
MSNNL,Direct,/faculty/stacy-nilsen/,1,,1,,0,,0,
MSAAI,Direct,/masters-health-informatics/health-analytics-track/,1,,2,,0,,0,
MSNNL,Direct,/forms/msn-application-evaluation/,1,,1,,1,,1,
Default - (not set),Direct,/search/The+Impact+of+AI+on+the+Job+Market+and+Employment+Opportunities/page/1/,1,,1,,0,,0,
Data Science,Organic Search,/data-science-masters-degrees-comparison/,1,-1,1,-1,0,0,0,0
MSNNL,Direct,/programs/,1,,25,,0,,0,
MSAAI,Direct,/masters-health-informatics/apply/,1,,4,,0,,0,
MED,Paid Social,/,1,,2,,0,,0,
MSAAI,Direct,/programs/,1,-1,8,-5,0,0,0,0
MSLDT,Email,/masters-learning-design-technology/classes/,1,,1,,0,,0,
