program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MSNNL,Organic Search,/faculty/polly-king/,1,,4,,0,,0,
MSITL,Organic Search,/online-programs/,1,0,2,-8,0,0,0,0
Data Science,Organic Search,.translate.goog/sports-analytics-careers/,1,,1,,0,,0,
Data Science,Organic Search,/masters-applied-data-science/msads-combined-degree/,1,,1,,0,,0,
MED,Direct,/online-teaching-strategies/,1,-1,1,-1,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/endorsements-testimonials/,1,,1,,0,,0,
MTS,Direct,.translate.goog/ways-to-deepen-your-faith/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/database-administrator-career/,1,,1,,0,,0,
MSLDT,Referral,/learning-objectives-examples/,1,,1,,0,,0,
MSAAI,Email,/masters-applied-artificial-intelligence/classes/,1,-5,1,-12,0,0,0,0
MSITL,Paid Social,/resources/free-itl-program-brochure/,1,,1,,0,,0,
MED,Paid Search,/masters-education/scholarships-and-grants/,1,-1,1,-1,0,0,0,0
CyberEng,Referral,/from-no-technical-experience-to-information-security-analyst-adrian-villegas-story/,1,,1,,0,,0,
Data Science,Organic Social,/masters-applied-data-science/,1,-1,1,-3,0,0,0,0
CyberOps,Referral,/cyber-security-scholarships/,1,0,1,0,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/apply/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/how-to-become-a-computer-scientist-salary-career-guide/,1,,1,,0,,0,
Default - (not set),AI Traffic,/programs/,1,,1,,0,,0,
LEPSL,Paid Search,/faq/,1,,2,,0,,0,
LEPSL,Direct,/top-ranked-law-enforcement-masters-degree/,1,-5,1,-8,0,0,0,0
Default - (not set),Email,/masters-cyber-security-operations/,1,,3,,0,,0,
CyberOps,Organic Search,.translate.goog/how-to-become-a-security-consultant-career-guide/,1,-5,1,-7,0,0,0,0
MED,Unknown - Data Not Available / Data Not Available,/resources/free-med-program-brochure-thank-you/,1,,0,,0,,0,
Default - (not set),Paid Social,/about/,1,,1,,0,,0,
MSLDT,Direct,/search/sli+transfer+credt/,1,,15,,0,,0,
LEPSL,Direct,/classes/communication-law-enforcement-leaders/,1,0,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/data-science-vs-software-engineering/,1,,1,,0,,0,
EML,Direct,/masters-engineering-management-leadership/board-of-advisors/,1,0,1,0,0,0,0,0
CyberOps,Direct,/faculty/todd-raines/,1,0,1,0,0,0,0,0
MED,Direct,/teaching-digital-literacy-to-21st-century-students/,1,0,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/data-science-careers/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/jay-alvarado/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-data-science/lp/study-data-science/,1,-1,2,-25,0,0,0,0
MED,Direct,/search/how+many+people+get+stresst+by+homework/,1,,1,,0,,0,
MTS,Direct,/masters-theological-studies/lp/mts-ppc/,1,,1,,0,,0,
MSNNL,Direct,/it-job-titles/,1,,6,,1,,1,
Default - (not set),Paid Social,/tuition-financial-aid/tuition/,1,,1,,0,,0,
MED,Organic Search,/faculty/melanie-brown/,1,,1,,0,,0,
MSAAI,Organic Search,/usd-launches-online-masters-degree-in-applied-artificial-intelligence/,1,,3,,0,,0,
MTS,Organic Search,/faculty/jeffrey-burns/,1,,1,,0,,0,
MSLDT,AI Traffic,/instructional-design-interview-questions/,1,,1,,0,,0,
CyberEng,Referral,/network-forensics-tools/,1,-3,1,-1,0,0,0,0
Default - (not set),Email,/employer-partnership/,1,,0,,0,,0,
MTS,Direct,/masters-applied-data-science/classes/,1,-1,4,-92,0,0,0,0
Informatics,Organic Social,/faculty/juhi-israni/,1,,1,,0,,0,
MSITL,Direct,/masters-engineering-management-leadership/board-of-advisors/,1,,5,,0,,0,
MESH,Direct,/classes/getting-to-zero-waste/,1,0,1,0,0,0,0,0
MSNP,Direct,/forms/msnp-application-evaluation/,1,,1,,1,,1,
CyberOps,Direct,/information-security-analyst/,1,-4,1,-4,0,0,0,0
CyberOps,Direct,/resources/top-paying-cybersecurity-jobs-thank-you/,1,,1,,1,,1,
MSAAI,Direct,/top-cyber-security-blogs-websites/,1,,3,,0,,0,
MESH,Direct,/mesh-scholarship-awarded/,1,-2,1,-4,0,0,0,0
MED,Direct,/faculty/elizabeth-ferguson/,1,0,1,0,0,0,0,0
MSLDT,Direct,/masters-humanitarian-action/apply/,1,,5,,0,,0,
Default - (not set),Direct,/best-paying-non-clinical-healthcare-careers/,1,,2,,0,,0,
CyberEng,Direct,/classes/security-test-engineering/,1,,1,,0,,0,
Default - (not set),Direct,/forms/mesh-applicant/,1,-1,2,0,0,0,0,0
MSAAI,Direct,/classes/computational-roots-cyber-security/,1,,2,,0,,0,
MED,AI Traffic,/admissions/,1,,4,,0,,0,
MSHA,Direct,/masters-engineering-sustainability-health/classes/,1,,2,,0,,0,
MTS,Direct,/masters-engineering-management-leadership/apply/,1,0,2,-144,0,0,0,0
MSNP,Direct,/faculty/kenneth-hurst/,1,,1,,0,,0,
MSAAI,Direct,/online-programs/,1,-3,6,-26,1,1,1,1
Informatics,Direct,/masters-health-informatics/lp/study-health-informatics-old-page/,1,,1,,0,,0,
MSNNL,Direct,/masters-in-special-education-careers/,1,,8,,0,,0,
MSNNL,Organic Search,/online-programs/,1,0,3,-2,0,0,0,0
MED,AI Traffic,/search/differentiated+/,1,,0,,0,,0,
MSAAI,Organic Search,.translate.goog/ethics-in-artificial-intelligence/,1,,1,,0,,0,
LEPSL,Organic Search,/search/Less+homework+for+those+who+are+part+of+the+school%27s+productions./,1,,1,,0,,0,
MSAAI,Direct,/faq/,1,,3,,0,,0,
CyberOps,AI Traffic,/information-assurance-vs-cybersecurity/,1,-1,1,0,0,0,0,0
CyberOps,Organic Search,/classes/cyber-security-operations/,1,,2,,0,,0,
MTS,Direct,obs-in-cyber-security/,1,,15,,0,,0,
Default - (not set),Referral,/blog/,1,,1,,0,,0,
Default - (not set),Organic Search,/forms/msaai-gar/,1,,0,,0,,0,
Default - (not set),AI Traffic,/tuition-financial-aid/additional-funding-options/,1,,1,,0,,0,
CyberOps,Direct,er-security/,1,,3,,0,,0,
MSHA,Direct,/classes/foundations-peace-justice-and-social-change/,1,,1,,0,,0,
MED,Referral,/admissions/how-to-apply/,1,,5,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/resources/msads-request-program-brochure/,1,,1,,1,,1,
MSITL,Direct,/search/operating+systems/,1,,1,,0,,0,
Default - (not set),Organic Search,/data-science-vs-software-engineering/,1,,4,,0,,0,
Informatics,Organic Search,/advisory-board/berkovich/,1,,1,,0,,0,
CyberOps,Direct,/is-cyber-security-hard/,1,,4,,0,,0,
MSHA,Direct,/masters-engineering-sustainability-health/let-us-pay-for-your-msesh-program-application-fee/,1,,8,,0,,0,
MSLDT,Referral,/top-instructional-design-software/,1,-1,1,-4,0,0,0,0
MSLDT,Referral,/elearning-developer/,1,,1,,0,,0,
Default - (not set),Direct,/forms/msaai-gar/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/jerry-locke/,1,-1,1,-1,0,0,0,0
Data Science,Organic Search,/classes/capstone-project/,1,,1,,0,,0,
MSLDT,AI Traffic,/instructional-designer-job/,1,,1,,0,,0,
MSITL,AI Traffic,/masters-in-information-technology-salary/,1,0,1,0,0,0,0,0
LEPSL,Direct,/faculty/nuno-tavares/,1,0,1,0,0,0,0,0
CyberOps,Direct,/masters-cyber-security-operations/lp/smartbrief-display/,1,0,0,-1,0,0,0,0
"Default - engineering,sustainability",Referral,/usd-mesh-aashe-rating/,1,,1,,0,,0,
MSHA,AI Traffic,/types-of-advocacy/,1,,1,,0,,0,
MED,Paid Social,/,1,,2,,0,,0,
MSAAI,Paid Search,/artificial-intelligence-education/,1,0,1,0,0,0,0,0
MED,Organic Search,.translate.goog/3-ways-to-create-inclusive-learning/,1,,1,,0,,0,
MSAAI,Direct,/about/,1,,2,,0,,0,
LEPSL,Organic Search,/ambassador/holly-martinez/,1,,1,,0,,0,
CyberOps,AI Traffic,/best-industries-cyber-security-job-seekers/,1,-2,1,-4,0,0,0,0
Default - (not set),Organic Search,/malware-analyst-career-guide/,1,,3,,0,,0,
MSAAI,Email,/university-of-san-diego-launches-full-time-on-campus-masters-degree-programs-in-applied-artificial-intelligence-and-cyber-security-engineering/,1,,2,,0,,0,
Informatics,Direct,/search/should+hw+be+optional/,1,,1,,0,,0,
LEPSL,Unknown - ig / social,/masters-law-enforcement-leadership/,1,,1,,0,,0,
MTS,Direct,.translate.goog/how-to-become-a-spiritual-director/,1,,1,,0,,0,
MTS,Direct,/gfembed/,1,,5,,0,,0,
MED,Paid Search,/programs/,1,-66,9,-132,0,-1,0,-0.014925373134328358
MESH,Paid Search,/resources/msesh-information-session-webinar-thank-you/,1,,2,,0,,0,
MSLDT,Organic Search,.translate.goog/job-aid-examples-template/,1,-3,1,-3,0,0,0,0
MSNNL,Direct,/masters-health-informatics/careers/,1,,44,,0,,0,
MSNNL,Direct,/resources/data-science-masters-degree-application-free-guide/,1,,0,,0,,0,
MSLDT,Referral,/right-masters-in-instructional-design-and-technology/,1,,1,,0,,0,
Informatics,Paid Search,/mha-vs-mph-vs-ms-health-informatics/,1,,3,,0,,0,
CyberOps,Referral,/cyber-security-specialist-career-guide/,1,0,1,0,0,0,0,0
LEPSL,AI Traffic,/masters-law-enforcement-leadership/classes/,1,,1,,0,,0,
Informatics,Direct,/resources/health-informatics-careers-thank-you/,1,,1,,1,,1,
MED,AI Traffic,/masters-education/specializations/steam/,1,-11,1,-11,0,0,0,0
MSLDT,Paid Search,/instructional-design-courses/,1,,0,,0,,0,
Default - (not set),Direct,/faculty/alec-henning-ms/,1,,3,,0,,0,
MED,Organic Search,/top-online-education-programs/,1,-2,1,-3,0,0,0,0
Default - (not set),Direct,.translate.goog/how-to-become-an-entrepreneur/,1,-4,1,-5,0,0,0,0
CyberOps,Organic Social,/masters-cyber-security-operations/classes/,1,,1,,0,,0,
MED,Paid Search,/faculty-spotlight-chris-garcia/,1,,1,,0,,0,
MSAAI,Direct,.translate.goog/nlp-engineer-career/,1,,1,,0,,0,
Default - (not set),Direct,/cyber-security-salary-california/,1,,3,,0,,0,
MED,Direct,/education-inequity-and-homework/\,1,,4,,0,,0,
MSITL,AI Traffic,/masters-information-technology-leadership/,1,-4,5,-4,0,-2,0,-0.4
MTS,Organic Search,/seeing-our-brokenness-with-compassion/,1,,1,,0,,0,
MESH,Organic Search,.translate.goog/what-is-sustainable-development/,1,-7,1,-9,0,0,0,0
EML,Direct,.translate.goog/senior-engineer-vs-tech-lead-vs-lead-engineer/,1,0,1,0,0,0,0,0
Informatics,Organic Search,/student-support/ashley-dominguez/,1,-2,1,-1,0,0,0,0
LEPSL,Organic Search,.translate.goog/what-is-intelligence-led-policing/,1,-3,1,-4,0,0,0,0
CyberOps,Organic Search,/is-a-cyber-security-engineering-degree-right-for-you/,1,-15,1,-13,0,0,0,0
MESH,Direct,/faculty/chris-byrne/,1,,1,,0,,0,
Informatics,Direct,/masters-health-informatics/lp/rv-edu/,1,,1,,0,,0,
MSITL,Direct,/masters-degree-in-information-technology-worth-it/,1,-9,1,-7,0,0,0,0
LEPSL,Direct,/admissions/how-to-apply/,1,-3,3,-5,0,0,0,0
MSNP,Organic Search,.translate.goog/ngo-vs-nonprofit/,1,,1,,0,,0,
Default - (not set),Organic Search,/contact-us-thank-you/,1,,0,,0,,0,
MTS,Direct,/what-is-a-nurse-administrator/,1,,9,,0,,0,
Default - (not set),Direct,/entrepreneurship-degree-worth-it/,1,0,1,0,0,0,0,0
MTS,Direct,/employer-partnership/,1,,3,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/lp/mesh-webinar-thank-you-page/,1,,1,,1,,1,
MSNP,Organic Search,/masters-education/faculty/,1,,12,,0,,0,
MED,Direct,/search/benefits+of+not+having+homework++/,1,,1,,0,,0,
MSAAI,Direct,/tuition-financial-aid/,1,,9,,0,,0,
MSAAI,Paid Social,/masters-engineering-management-leadership/lp/ppc/,1,,10,,0,,0,
LEPSL,Organic Search,/ambassador/virginia-passamentt/,1,0,1,0,0,0,0,0
MED,Referral,/blog/education/,1,,1,,0,,0,
LEPSL,Organic Search,/blog/leadership-management/,1,,3,,0,,0,
Data Science,AI Traffic,/masters-applied-data-science/lp/study-data-science/,1,,2,,0,,0,
EML,Direct,/about/online-learning/course-experience/,1,,2,,0,,0,
MSLDT,Referral,/masters-information-technology-leadership/classes/,1,,0,,0,,0,
MSLDT,Referral,/masters-applied-artificial-intelligence/,1,0,16,11,0,0,0,0
MED,Organic Search,/classes/social-justice-and-educational-equity/,1,0,2,1,0,0,0,0
MSHA,Direct,/emails/MESH/MESH-ema=,1,,1,,0,,0,
Informatics,Paid Search,/8-technologies-changing-healthcare/,1,0,1,0,0,0,0,0
MSNP,Organic Search,/masters-education/specializations/special-ed/,1,,3,,0,,0,
LEPSL,Email,/masters-in-public-administration-vs-masters-in-leadership/,1,,0,,0,,0,
CyberOps,Organic Search,/women-cyber-security-reasons-to-enter-field/,1,-9,1,-9,0,0,0,0
MSHA,Organic Search,/admissions/,1,,2,,0,,0,
MTS,Email,/masters-theological-studies/lp/ncr/,1,-7,1,-7,0,0,0,0
MSAAI,Organic Search,/masters-education/,1,0,2,1,0,0,0,0
MED,Direct,.translate.goog/inclusive-education-strategies/,1,-25,1,-28,0,0,0,0
EML,Direct,/masters-engineering-management-leadership/app-waiver/,1,,1,,0,,0,
MSNP,Referral,/,1,,3,,0,,0,
LEPSL,Organic Search,/ambassador/brandon-sanchez/,1,0,1,0,0,0,0,0
Data Science,Organic Search,.translate.goog/business-intelligence-certifications/,1,-4,1,-4,0,0,0,0
Default - (not set),AI Traffic,/admissions/military-veterans/,1,-1,2,-1,0,0,0,0
EML,AI Traffic,/engineering-scholarships/,1,0,1,0,0,0,0,0
MSLDT,Direct,/masters-engineering-management-leadership/,1,0,4,2,0,0,0,0
LEPSL,AI Traffic,/masters-law-enforcement-leadership/scholarships-grants/,1,,1,,0,,0,
MED,Direct,/search/psychology/,1,,1,,0,,0,
CyberEng,Unknown - Data Not Available / Data Not Available,/masters-cyber-security-engineering/,1,,1,,0,,0,
Default - (not set),Unknown - Data Not Available / Data Not Available,/admissions/,1,,1,,0,,0,
MSNNL,Paid Search,/online-ms-nursing-nl/,1,,1,,0,,0,
MED,Direct,/search/why+homework+is+good/,1,,1,,0,,0,
EML,Organic Search,/advisory-board/silvia-de-dea/,1,-10,1,-10,0,0,0,0
Default - (not set),Email,/about/career-and-professional-resources/,1,,1,,0,,0,
LEPSL,Organic Search,/the-importance-of-building-trust-inside-your-community/,1,-5,1,-7,0,0,0,0
Informatics,AI Traffic,/health-informatics-impact-covid-19/,1,-3,1,-1,0,0,0,0
Informatics,Direct,/resources/health-informatics-career-guide/,1,0,1,0,0,0,0,0
MED,Direct,/search/is+homework+necessary+for+students+success/,1,,1,,0,,0,
MED,Direct,/humanitarian-nonprofit/,1,,2,,0,,0,
Informatics,Referral,/ai-healthcare/,1,0,1,-2,0,0,0,0
MSLDT,Organic Search,.translate.goog/what-is-learning-design/,1,-4,1,-4,0,0,0,0
MED,Direct,/search/is+homework+neccesary+for+students+success/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/amy-sariotti/,1,0,1,0,0,0,0,0
MSLDT,AI Traffic,/top-instructional-design-skills/,1,,1,,0,,0,
Default - (not set),Organic Search,/education-inequity-and homework/,1,,1,,0,,0,
MSLDT,Paid Search,/about/state-authorization-status/,1,,4,,0,,0,
Data Science,Direct,/resources/questions-to-ask-masters-data-science-checklist/,1,-2,1,-2,0,0,0,0
CyberOps,Organic Search,/classes/foundations-of-cyber-security/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/best-degrees-data-science/,1,-22,1,-23,0,0,0,0
Data Science,Unknown - optin monster / exit overlay,/masters-applied-data-science/lp/let-us-pay-for-your-msads-program-application-fee/,1,,1,,0,,0,
Data Science,AI Traffic,/business-intelligence-certifications/,1,-6,1,-12,0,0,0,0
MSHA,Referral,/tuition-financial-aid/tuition/,1,,2,,0,,0,
MTS,AI Traffic,/moral-theology/,1,-6,1,-13,0,0,0,0
MED,Direct,-captain-promotion-guide/,1,,3,,0,,0,
MED,Email,/resources/free-med-program-brochure-thank-you/,1,,1,,0,,0,
LEPSL,Organic Search,/ambassador/julie-rodriguez/,1,-3,1,-7,0,0,0,0
LEPSL,AI Traffic,/why-police-officer-education-is-important/,1,-9,1,-7,0,0,0,0
Data Science,AI Traffic,/storytelling-with-data-part-1/,1,-1,1,0,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/classes/,1,-36,1,-52,0,0,0,0
LEPSL,Direct,/faculty/dave-nisleit/,1,-3,1,-3,0,0,0,0
EML,Display,/masters-engineering-management-leadership/,1,-1,1,0,0,0,0,0
EML,Referral,/engineering-manager-vs-tech-lead/,1,,1,,0,,0,
LEPSL,Unknown - ihsa / social,/search/vacancies/,1,,0,,0,,0,
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/combined-degree/,1,0,1,0,0,0,0,0
MTS,Direct,/author/dr-darleen-pryds/,1,,2,,0,,0,
MSITL,Paid Search,/masters-information-technology-leadership/classes/cyber-security-pathway/,1,,1,,0,,0,
MTS,Direct,/masters-education/,1,-1,4,-8,0,0,0,0
MSAAI,Unknown - twitter / social,/masters-applied-artificial-intelligence/,1,,1,,0,,0,
Informatics,Direct,/about/career-and-professional-resources/,1,,5,,0,,0,
EML,Direct,/masters-applied-data-science/,1,-1,1,-3,0,0,0,0
Default - (not set),Organic Social,/masters-applied-artificial-intelligence/��,1,,1,,0,,0,
MSNNL,Paid Search,/12-types-of-msn-degrees-how-to-choose-the-best-nursing-track/,1,,1,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/request-info/,1,-2,1,-12,0,0,0,0
CyberOps,Organic Search,/classes/enterprise-security-architecture/,1,,1,,0,,0,
MSAAI,Organic Search,/masters-health-informatics/health-analytics-track/,1,,5,,0,,0,
Default - (not set),Organic Search,/cyber-security-statistics/,1,-64,11,-127,0,0,0,0
MSNP,Unknown - ihsa / social,/masters-humanitarian-action/,1,,3,,0,,0,
MTS,Organic Search,/masters-theological-studies/faculty/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/derek-swenningsen/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/program-assistant/,1,,1,,0,,0,
CyberOps,Organic Search,/cyber-security-salaries-make-case-for-masters/,1,-30,2,-36,0,0,0,0
MSAAI,Unknown - ig / social,/university-of-san-diego-launches-full-time-on-campus-masters-degree-programs-in-applied-artificial-intelligence-and-cyber-security-engineering/,1,,2,,0,,0,
MSNP,AI Traffic,/nonprofit-executive-director/,1,-1,1,-2,0,0,0,0
MSLDT,Organic Social,/resources/things-to-know-about-careers-in-instructional-design/,1,,1,,0,,0,
Informatics,Paid Social,/,1,,3,,0,,0,
MSLDT,Paid Search,/about/online-learning/,1,,7,,0,,0,
Default - (not set),Direct,/resources/why-every-aspiring-startup-entrepreneur-tech-exec-needs-to-know-about-connectivity/,1,,1,,0,,0,
MED,Direct,/search/Tuition+for+online+masters+in+ED/,1,,1,,0,,0,
Default - (not set),Organic Social,/technology/,1,,1,,0,,0,
MED,Email,/resources/inside-look-med-webinar-thank-you/,1,,0,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Paid Search,/resources/msads-request-program-brochure/,1,,0,,0,,0,
Informatics,Paid Search,/search/Biostatistics+/,1,,4,,0,,0,
Data Science,Direct,/storytelling-with-data-part-2/,1,-2,1,-2,0,0,0,0
Default - (not set),Direct,/forms/csol-gar/,1,,1,,0,,0,
MED,Direct,.translate.goog/brain-based-learning/,1,-13,1,-13,0,0,0,0
MSITL,Organic Search,.translate.goog/information-technology-scholarships/,1,-4,1,-4,0,0,0,0
MSLDT,Direct,/search/curriculum/,1,,1,,0,,0,
MSITL,Direct,/search/Information+Assurance+vs.+Cybersecurity:+Roles+Explained/,1,,1,,0,,0,
EML,Paid Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,-1,3,-8,0,0,0,0
MSNP,Direct,/masters-learning-design-technology/related-articles/,1,,4,,0,,0,
Default - (not set),Organic Search,/about/online-learning/,1,-4,1,-4,0,0,0,0
MED,Direct,/faculty/rucheeta-kulkarni/,1,-1,1,-2,0,0,0,0
MTS,Direct,gical-education/,1,,2,,0,,0,
MSITL,AI Traffic,/it-organizational-structure/,1,,1,,0,,0,
EML,Email,/,1,0,3,3,0,0,0,0
MSAAI,AI Traffic,/best-artificial-intelligence-degrees/,1,-4,1,-4,0,0,0,0
MSLDT,Direct,/masters-law-enforcement-leadership/ambassadors/,1,0,16,12,0,0,0,0
Informatics,AI Traffic,/masters-health-informatics/lp/study-healthcare-analytics/,1,,1,,0,,0,
MSNP,Direct,/masters-law-enforcement-leadership/faculty/,1,,5,,0,,0,
Default - business-entrepreneurship,Organic Social,/best-engineering-software/,1,,1,,0,,0,
MSAAI,Direct,/10/innovative/police/technologies/,1,,4,,0,,0,
MTS,Organic Search,/blog/theology/,1,-5,0,-31,0,0,0,0
MESH,Direct,/degree-in-public-health/,1,-4,1,-3,0,0,0,0
MSNP,Direct,/forms/msha-application-evaluation/,1,,8,,0,,0,
Data Science,Organic Search,.translate.goog/how-to-become-database-developer/,1,,1,,0,,0,
CyberOps,Direct,.translate.goog/what-is-a-chief-security-officer-high-demand-skyrocketing-pay-for-csos/,1,,1,,0,,0,
MSNP,Direct,/classes/resource-development-and-philanthropy/,1,,1,,0,,0,
MSAAI,Email,/resources/msaai-online-artificial-intelligence-self-assessment/,1,,1,,0,,0,
Default - (not set),Organic Search,/leadership-management/,1,-4,1,-6,0,-1,0,-0.2
MED,Direct,/grants-for-masters-degree-in-teaching/,1,-2,1,-2,0,0,0,0
MSNNL,Organic Search,/student-support/natalie-oneal/,1,,15,,0,,0,
MESH,Direct,/student-spotlight-mahtaub-golab/,1,,1,,0,,0,
MESH,Direct,/advisory-board/georgina-yeboah/,1,0,1,0,0,0,0,0
MSNNL,Direct,/online-programs/,1,-1,3,-7,0,0,0,0
MTS,Organic Search,.translate.goog/incorporate-faith-in-career/,1,,1,,0,,0,
MED,Organic Search,/resources/the-complete-list-of-teaching-methods-thank-you/,1,-1,0,-4,0,-1,0,-0.5
MESH,Organic Search,/online-programs/,1,0,13,7,1,1,1,1
MESH,AI Traffic,/masters-in-sustainability-degree-comparison/,1,0,1,0,0,0,0,0
MED,Referral,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,,5,,0,,0,
MED,Paid Search,/classes/master-education-orientation/,1,,1,,0,,0,
MSITL,Organic Search,/faculty/raheleh-dilmaghani/,1,0,1,0,0,0,0,0
MSAAI,Referral,/machine-learning-engineer-career/,1,-4,1,-5,0,0,0,0
MED,Organic Search,/search/Texts+about+why+homework+should+be+banned/page/3/,1,,1,,0,,0,
LEPSL,AI Traffic,/how-become-federal-correctional-officer/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/students-agencies/,1,0,4,4,0,0,0,0
Default - (not set),Organic Search,/education-inequity-and-homework/ when was this written,1,,1,,0,,0,
MSLDT,Email,/masters-learning-design-technology/testimonials/,1,,1,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/ambassadors/,1,-5,1,-6,0,0,0,0
MSHA,AI Traffic,/humanitarian-crises-around-the-world/,1,,1,,0,,0,
Default - (not set),Direct,/education-inequity-and-homework/\,1,,1,,0,,0,
MSNNL,Direct,/masters-in-nursing-worth-it/,1,,1,,0,,0,
MED,Direct,/masters-education/lp/request-info-rv/,1,,1,,0,,0,
LEPSL,Direct,/best-degrees-federal-law-enforcement-jobs/,1,-13,1,-17,0,0,0,0
LEPSL,Direct,/masters-engineering-management-leadership/,1,0,2,1,0,0,0,0
Data Science,Direct,/faculty/roozbeh-sadeghian/,1,-1,1,-1,0,0,0,0
Default - (not set),Direct,/classes/advanced-health-care-information-management/,1,,1,,0,,0,
CyberEng,Referral,/network-security-solutions/,1,-2,1,-2,0,0,0,0
MTS,Direct,/masters-nursing-leadership/lp/ppc/,1,,10,,0,,0,
MSAAI,Direct,.translate.goog/masters-applied-artificial-intelligence/,1,,1,,0,,0,
CyberOps,Organic Search,/information-security-analyst/,1,-5,1,-5,0,0,0,0
Default - (not set),Organic Search,/faculty-spotlight-carlton-oneal/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-learning-design-technology/related-articles/,1,,1,,0,,0,
MSAAI,Referral,/resources/free-ms-aai-program-brochure/,1,,1,,0,,0,
CyberOps,Organic Search,.translate.goog/women-cyber-security-reasons-to-enter-field/,1,,1,,0,,0,
Data Science,Referral,/data-communication/,1,-3,4,0,0,0,0,0
LEPSL,Email,/,1,,2,,0,,0,
Informatics,Organic Search,/forms/ldt-applicant/,1,,1,,0,,0,
CyberOps,Organic Search,/network-forensics-tools/,1,-8,3,-24,0,0,0,0
Default - (not set),Paid Search,/blog/sustainability/,1,,0,,0,,0,
LEPSL,Unknown - fashion-valley-mall / ooh,/,1,,2,,0,,0,
MSHA,Organic Social,/international-affairs-careers/,1,,1,,0,,0,
MTS,Email,/masters-theological-studies/careers/,1,,2,,0,,0,
MSHA,Direct,/faculty/hector-vivero/,1,,1,,0,,0,
MSLDT,Organic Social,/masters-learning-design-technology/apply/,1,,1,,0,,0,
Data Science,Direct,/faculty/vicente-malave/,1,,1,,0,,0,
MTS,Email,/what-is-lay-ministry/,1,,1,,0,,0,
EML,Referral,/masters-engineering-management-leadership/lp/ppc/,1,,1,,0,,0,
MESH,Direct,/faculty/josephine-nabukenya/,1,,1,,0,,0,
Default - (not set),Direct,/education-inequilt-and-homework/,1,,1,,0,,0,
MTS,Email,/online-mts-benefits/,1,,1,,0,,0,
MSLDT,Direct,/top-ranked-law-enforcement-masters-degree/,1,,4,,0,,0,
"Default - business-entrepreneurship,computer-science,engineering,technology",Paid Search,/masters-applied-data-science/lp/study-data-science/,1,,3,,1,,1,
LEPSL,Direct,/bachelors-nursing/,1,,4,,0,,0,
MTS,Direct,.translate.goog/why-study-theology/,1,-2,1,-7,0,0,0,0
Data Science,AI Traffic,/data-consultant-career/,1,-1,1,-1,0,0,0,0
Data Science,Referral,/storytelling-with-data-part-2/,1,-4,2,-3,0,0,0,0
MSHA,Referral,/top-humanitarian-degrees/,1,-2,1,-3,0,0,0,0
CyberOps,Direct,/masters-cyber-security-engineering/classes/,1,0,3,3,1,1,1,1
MSNNL,Email,/resources/nurse-leader-career-paths-opportunities/,1,,1,,0,,0,
MSHA,Direct,/search/Sponsors/,1,,1,,0,,0,
MSHA,Direct,.translate.goog/theory-of-change/,1,,1,,0,,0,
Default - (not set),Direct,/faculty/dr-ramesh-rajagopalan-phd/,1,,1,,0,,0,
MSNNL,Direct,/resources/msaai-online-artificial-intelligence-self-assessment/,1,,4,,0,,0,
EML,Organic Search,.translate.goog/lead-engineer-career/,1,-11,1,-9,0,0,0,0
CyberOps,Email,/resources/top-paying-cybersecurity-jobs/,1,,2,,0,,0,
MSLDT,Direct,/masters-engineering-sustainability-health/let-us-pay-for-your-msesh-program-application-fee/,1,,10,,1,,1,
LEPSL,Direct,/online-programs/,1,-1,3,-9,0,-1,0,-0.5
MTS,Direct,/masters-theological-studies/lp/ppc/thank-you/,1,,1,,1,,1,
MSLDT,Organic Search,/resources/things-to-know-about-careers-in-instructional-design-thank-you/,1,0,0,0,0,0,0,0
Default - (not set),Organic Search,/ communication-in-criminal-justice/ Author: University of San Diego Publishing Date: Not clearly listed (website article,1,,1,,0,,0,
