program_category,default_channel,Landing_page,Session,sessions_yoy_difference,Pageview,pageview_yoy_difference,Conversions,conversions_yoy_difference,Conversion_Rate,conversion_rate_yoy_percent_difference
MESH,Organic Search,/environmental-policy-analyst-career/,38,-32,34,-51,0,0,0,0
CyberOps,Direct,/best-jobs-in-cyber-security/,38,-88,38,-121,0,-1,0,-0.007936507936507936
MESH,Organic Search,/sustainability-engineer-career/,38,9,50,21,4,4,0.10526315789473684,0.10526315789473684
Default - (not set),Direct,/forms/,38,32,95,68,3,-4,0.07894736842105263,-1.087719298245614
MED,Organic Search,/teach-in-private-or-public-school/,38,,41,,0,,0,
MTS,Organic Search,/minimalist-catholic/,37,-35,36,-45,0,0,0,0
MED,Direct,/manage-cell-phones-in-class-tips/,37,,43,,0,,0,
MSAAI,Organic Search,/data-scientist-vs-artificial-intelligence-engineer/,37,-286,42,-296,0,0,0,0
Default - (not set),Direct,/online-programs/,37,,40,,0,,0,
MSNP,Organic Search,/masters-nonprofit-leadership-management/,37,-10,103,13,2,0,0.05405405405405406,0.011500862564692356
Default - (not set),Organic Search,/admissions/,37,36,38,31,0,-2,0,-2
MSNNL,Paid Search,/masters-nursing-leadership/apply/,37,,42,,1,,0.02702702702702703,
MSLDT,Direct,/career-changes-for-teachers/,36,15,37,14,0,0,0,0
MESH,Organic Search,/environmental-science-vs-engineering-degree/,36,-40,34,-62,0,-1,0,-0.013157894736842105
CyberOps,Organic Search,/cyber-security-information-security-network-security/,36,-347,38,-403,0,0,0,0
EML,Organic Search,/principal-engineer-vs-senior-engineer/,36,,35,,0,,0,
MSNP,Organic Search,/benefits-of-working-in-nonprofit/,36,-2,36,-5,0,0,0,0
EML,Paid Social,/masters-engineering-management-leadership/lp/ppc/,36,-84,41,-96,1,0,0.027777777777777776,0.019444444444444445
MTS,Organic Search,/what-is-ecospirituality/,36,-105,40,-122,0,0,0,0
MSNP,Organic Search,/nonprofit-executive-director/,35,,39,,0,,0,
Informatics,Organic Search,/what-skills-do-you-need-to-work-in-health-care-informatics/,35,-93,36,-108,0,0,0,0
MSLDT,Organic Search,/ai-instructional-design/,35,,33,,0,,0,
Default - (not set),Organic Search,/tuition-financial-aid/tuition/,35,,46,,0,,0,
MSAAI,Direct,/ethics-in-ai/,35,,34,,0,,0,
MSLDT,Organic Search,/learning-experience-design/,35,17,37,12,0,0,0,0
MSLDT,Direct,/learning-objectives-examples/,35,,37,,0,,0,
MSAAI,Direct,/artificial-intelligence-courses-and-certifications/,35,-5,34,-11,0,0,0,0
MSITL,Organic Search,/it-career-paths/,34,-143,30,-150,0,0,0,0
MSITL,Organic Search,/it-leadership-skills/,34,-93,38,-101,2,2,0.058823529411764705,0.058823529411764705
MSAAI,Organic Search,/masters-applied-artificial-intelligence/apply/,34,-24,40,-62,0,-5,0,-0.08620689655172414
CyberEng,Organic Search,/cybersecurity-vs-it-degree/,34,-100,34,-109,0,0,0,0
CyberEng,Organic Search,/cyber-security-vs-software-engineering/,34,,33,,0,,0,
MSAAI,AI Traffic,/machine-learning-podcast/,34,29,35,29,0,0,0,0
MED,Organic Search,/masters-education-non-teachers-offers-options/,34,-87,41,-147,0,-3,0,-0.024793388429752067
Default - (not set),Direct,/tuition-financial-aid/,33,,60,,0,,0,
MSLDT,Direct,/instructional-technology-tools/,33,-47,34,-51,0,0,0,0
MSHA,Direct,/international-aid-worker-tips/,33,-19,36,-34,0,-1,0,-0.019230769230769232
MED,Direct,/educational-resources-for-teachers/,33,-7,43,0,1,1,0.030303030303030304,0.030303030303030304
MSNP,Organic Search,/volunteer-management/,33,,46,,0,,0,
Data Science,Organic Search,/how-to-become-a-computer-scientist-salary-career-guide/,33,-42,38,-44,0,-1,0,-0.013333333333333334
LEPSL,Organic Search,/criminal-justice-masters-degree-comparison/,33,-88,34,-100,0,0,0,0
MESH,Direct,/masters-engineering-sustainability-health/apply/,32,-57,76,-129,5,3,0.15625,0.13377808988764045
MSHA,Organic Search,/types-of-advocacy/,32,,31,,0,,0,
CyberOps,AI Traffic,/top-cyber-security-blogs-websites/,32,0,31,-7,0,0,0,0
CyberOps,Organic Search,/cyber-security-architect/,32,-98,37,-115,0,0,0,0
MED,Organic Search,/can-you-teach-with-a-bachelors-degree/,32,-139,31,-156,0,0,0,0
MSAAI,Direct,/ai-research-scientist-career/,32,-8,33,-18,0,0,0,0
MESH,Direct,/environmental-justice-careers/,32,,28,,0,,0,
MSITL,Organic Search,/systems-engineer-career/,32,-110,34,-134,0,-1,0,-0.007042253521126761
MSLDT,Direct,/addie-model-instructional-design/,32,12,40,17,0,0,0,0
MED,AI Traffic,/life-skills-education-in-schools/,32,,43,,0,,0,
MSAAI,Organic Search,/masters-applied-artificial-intelligence/classes/,32,-39,47,-45,0,-3,0,-0.04225352112676056
CyberOps,Organic Search,/10-reasons-to-get-your-masters-degree-in-cyber-security/,32,-150,30,-176,0,-1,0,-0.005494505494505495
Informatics,Organic Search,/ai-healthcare/,32,-173,32,-234,0,0,0,0
MSAAI,AI Traffic,/artificial-intelligence-business/,32,18,32,16,0,0,0,0
MSHA,Organic Search,/humanitarian-aid-certificate-courses/,31,-24,36,-24,0,0,0,0
MED,Direct,/teach-in-private-or-public-school/,31,,36,,0,,0,
MSAAI,Direct,/ethics-in-artificial-intelligence/,31,-15,34,-20,0,0,0,0
MTS,Referral,/masters-theological-studies/,31,-19,51,-96,2,-3,0.06451612903225806,-0.03548387096774194
MED,Direct,/adaptive-curriculum-for-special-education/,31,,26,,0,,0,
MTS,Direct,/theology-careers/,31,-42,39,-39,0,0,0,0
MESH,Direct,/sustainability-scholarships/,31,9,70,47,0,0,0,0
MESH,Organic Search,/climate-change-analyst-career/,31,-47,34,-60,0,0,0,0
MTS,Organic Search,/st-francis-of-assisi-and-franciscan-theology/,31,-121,29,-166,0,0,0,0
MESH,Direct,/what-is-sustainable-development/,31,-3,31,-20,0,0,0,0
MSNP,Organic Search,/grant-writing-for-nonprofits/,31,,42,,0,,0,
MTS,Organic Search,/master-of-theology-vs-divinity-vs-ministry-degrees/,31,-182,35,-218,0,0,0,0
MED,Direct,/steam-education-in-schools/,31,-122,31,-155,0,0,0,0
MESH,Direct,/environmental-scientist-career/,30,4,34,6,0,0,0,0
LEPSL,Direct,/best-police-leadership-books/,30,15,31,16,0,0,0,0
CyberOps,Organic Search,/cryptographer-career/,30,-159,28,-191,0,-1,0,-0.005291005291005291
Data Science,Organic Search,/data-scientist-salary-guide/,30,-59,30,-61,0,0,0,0
MSITL,Direct,/it-organizational-structure/,30,,24,,0,,0,
CyberEng,Direct,/should-you-become-a-cyber-security-engineer/,30,-108,33,-130,0,-3,0,-0.021739130434782608
MSHA,Direct,/masters-humanitarian-action/,30,-45,51,-65,1,-1,0.03333333333333333,0.0066666666666666645
LEPSL,Organic Search,/police-conflict-management-strategies/,30,-84,31,-117,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/,30,-102,37,-175,0,-2,0,-0.015151515151515152
Default - (not set),Direct,/transformational-leadership/,30,,26,,0,,0,
MSNP,Direct,/best-nonprofit-degrees/,29,,31,,0,,0,
MTS,Direct,/why-study-theology/,29,-27,33,-40,0,0,0,0
MED,Direct,/rethinking-education-assessment-types/,29,15,28,12,0,0,0,0
Data Science,Referral,/masters-applied-data-science/,29,19,34,19,0,0,0,0
Informatics,Paid Search,/masters-health-informatics/,29,-7,38,-44,1,1,0.034482758620689655,0.034482758620689655
MSAAI,Direct,/best-artificial-intelligence-degrees/,29,-31,30,-42,0,0,0,0
MSHA,Referral,/masters-humanitarian-action/,29,20,41,21,4,3,0.13793103448275862,0.026819923371647514
CyberEng,Email,/masters-cyber-security-engineering/,29,11,31,11,0,0,0,0
LEPSL,Email,/resources/law-enforcement-careers-ebook/,29,11,43,13,12,7,0.41379310344827586,0.13601532567049807
CyberOps,Direct,/cyber-security-information-security-network-security/,29,-39,33,-45,0,-1,0,-0.014705882352941176
LEPSL,Email,/masters-law-enforcement-leadership/,28,-11,47,-22,0,-2,0,-0.05128205128205128
MESH,Direct,/community-health-degree-jobs/,28,4,27,1,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/lp/ntoa/,28,-437,32,-596,0,-42,0,-0.09032258064516129
Default - (not set),Direct,/admitted-students/,28,,25,,0,,0,
MSHA,Organic Search,.translate.goog/how-to-become-diplomat/,28,12,28,10,0,0,0,0
Data Science,Organic Search,/career-data-mining/,28,-36,28,-42,0,0,0,0
MESH,Organic Search,/top-degrees-for-social-justice-careers/,28,-78,31,-89,0,0,0,0
MSAAI,Organic Search,/ethics-in-ai/,28,,39,,0,,0,
MSAAI,Organic Search,/introduction-to-computer-vision/,28,-102,23,-124,0,0,0,0
MED,Referral,/complete-list-teaching-methods/,28,-46,26,-80,0,-2,0,-0.02702702702702703
MSNNL,Paid Social,/masters-nursing-leadership/lp/ppc/,28,,31,,2,,0.07142857142857142,
Data Science,Direct,/masters-applied-data-science/classes/,28,6,32,10,0,0,0,0
Informatics,Direct,/health-information-technology-jobs-salary/,28,-59,29,-69,0,0,0,0
MSAAI,Direct,/artificial-intelligence-scholarships/,27,-31,26,-38,0,0,0,0
MESH,Referral,/masters-engineering-sustainability-health/,27,24,43,36,1,1,0.037037037037037035,0.037037037037037035
MESH,Organic Search,/best-sustainability-podcasts/,27,-58,26,-69,0,0,0,0
MESH,Organic Search,/sustainability-consultant-career/,27,,32,,0,,0,
CyberOps,Direct,/history-of-cyber-security-standards/,27,,27,,0,,0,
Informatics,Organic Search,/health-informatics-job-description-explained/,27,-18,38,-11,0,0,0,0
MED,Organic Social,/education-inequity-and-homework/,27,-17,26,-33,0,0,0,0
"Default - business-entrepreneurship,computer-science,technology",Organic Search,/ai-for-teachers/,27,,21,,0,,0,
MSHA,Organic Search,/refugee-aid-careers/,27,23,32,28,0,0,0,0
EML,Organic Search,/engineering-manager-vs-tech-lead/,27,-140,25,-150,0,0,0,0
MED,Organic Search,/how-to-become-teacher-in-california/,27,,35,,0,,0,
MED,AI Traffic,/teacher-centered-vs-student-centered-learning/,27,-24,32,-57,0,-2,0,-0.0392156862745098
MSHA,Direct,/international-affairs-careers/,26,12,46,32,0,0,0,0
Data Science,Direct,/masters-applied-data-science/apply/,26,-75,26,-125,0,-1,0,-0.009900990099009901
MESH,Direct,/6-best-urban-planning-careers-degree-salary-guide/,26,-1,25,-4,0,0,0,0
CyberEng,Direct,/black-vs-gray-vs-white-hat-hackers/,26,11,26,10,0,0,0,0
MESH,Organic Search,/social-justice-careers/,26,-150,31,-168,0,0,0,0
Informatics,Direct,/what-is-health-care-analytics/,26,-30,28,-35,0,0,0,0
EML,Organic Search,/engineering-masters-degrees/,26,,24,,0,,0,
LEPSL,Organic Search,/why-police-officer-education-is-important/,26,-86,32,-102,0,0,0,0
MSLDT,Referral,/what-is-instructional-design-examples/,26,-30,35,-31,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/classes/,26,5,28,1,0,0,0,0
Informatics,Organic Search,/,25,6,80,19,0,0,0,0
MSLDT,Direct,/top-instructional-design-software/,25,-20,25,-23,0,0,0,0
MSNP,Organic Search,/ngo-vs-nonprofit/,25,,21,,0,,0,
LEPSL,Organic Search,/police-promotion/,25,-29,28,-32,0,0,0,0
LEPSL,Paid Search,/masters-law-enforcement-leadership/lp/criminal-justice/,25,-146,37,-179,3,-8,0.12,0.05567251461988304
CyberOps,Direct,/masters-cyber-security-operations/classes/,25,1,24,-10,0,0,0,0
Default - (not set),Direct,/tuition-financial-aid/financial-aid/,25,,31,,1,,0.04,
CyberEng,Paid Search,/masters-cyber-security-engineering/,25,-2,29,-10,0,0,0,0
LEPSL,Direct,/masters-law-enforcement-leadership/classes/,25,3,23,-11,0,0,0,0
CyberOps,Direct,/top-paying-cybersecurity-jobs/,25,-69,30,-81,0,0,0,0
EML,Direct,/future-engineering-trends/,25,,25,,0,,0,
Data Science,Direct,/database-engineer-career/,25,19,25,19,0,0,0,0
LEPSL,Direct,/what-is-intelligence-led-policing/,25,-35,26,-47,0,0,0,0
Data Science,Organic Search,/business-analyst-vs-data-analyst-vs-data-scientist/,25,-13,26,-11,0,0,0,0
MSHA,Direct,/humanitarian-intervention-success-stories/,25,-28,25,-34,0,0,0,0
MSLDT,Referral,/instructional-design-models/,25,17,38,26,0,0,0,0
Data Science,Organic Search,/what-is-data-analytics/,25,15,25,15,0,0,0,0
MSAAI,Paid Search,/masters-applied-artificial-intelligence/,25,-26,36,-62,1,0,0.04,0.0203921568627451
EML,Organic Search,/masters-engineering-management-leadership/,25,-32,46,-49,0,-2,0,-0.03508771929824561
MED,Organic Search,/summer-jobs-teachers/,24,-33,27,-31,0,0,0,0
CyberOps,Email,/masters-cyber-security-operations/,24,9,24,-2,0,0,0,0
LEPSL,Organic Search,/best-police-leadership-books/,24,-60,29,-64,0,0,0,0
MSAAI,Organic Search,/open-source-ai-tools/,24,-66,26,-75,0,0,0,0
Data Science,Direct,/quantitative-analyst-career/,24,-62,25,-69,0,0,0,0
MSAAI,Organic Search,.translate.goog/artificial-intelligence-education/,24,-8,27,-7,0,0,0,0
About,Direct,/,24,-714,24,-833,0,0,0,0
MED,Organic Search,/substitute-teacher-tips/,24,,39,,2,,0.08333333333333333,
Informatics,Paid Search,/masters-health-informatics/classes/,24,20,22,11,0,-1,0,-0.25
CyberOps,Organic Search,/cybersecurity-jobs-report/,24,-8,26,-9,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/,24,22,41,37,1,1,0.041666666666666664,0.041666666666666664
Data Science,Direct,/best-computer-science-jobs/,24,-30,26,-33,0,0,0,0
MSAAI,Direct,/resources/msaai-artificial-intelligence-self-assessment/,24,-5,30,-6,0,0,0,0
Default - (not set),Direct,/about/,24,,24,,0,,0,
CyberOps,Organic Search,/information-assurance-vs-cybersecurity/,23,-125,24,-142,0,0,0,0
MESH,Direct,/climate-change-careers/,23,-26,21,-29,0,0,0,0
MSNP,Referral,/masters-nonprofit-leadership-management/,23,-8,40,-11,1,1,0.043478260869565216,0.043478260869565216
MSNP,Organic Search,/nonprofit-certificate-programs/,23,-59,25,-72,0,0,0,0
MTS,Direct,/nature-spirituality/,23,-17,23,-25,0,0,0,0
Informatics,Direct,/masters-health-informatics/classes/,23,3,33,-3,1,0,0.043478260869565216,-0.006521739130434787
MSAAI,Direct,/machine-learning-engineer-career/,23,-29,27,-39,0,-2,0,-0.038461538461538464
MSAAI,Organic Search,/natural-language-processing-overview/,23,-323,23,-375,0,0,0,0
EML,Organic Search,/chief-engineer-officer-career/,23,-118,28,-121,0,0,0,0
MSAAI,AI Traffic,/application-of-ai-in-robotics/,23,7,20,-6,0,0,0,0
Default - (not set),Direct,/gfembed/,23,20,23,20,0,0,0,0
CyberEng,Direct,/cyber-crime-investigator-career/,23,-10,24,-12,0,0,0,0
MSNP,Organic Search,/volunteer-management-software/,23,,23,,0,,0,
MSITL,Organic Search,/it-management-leadership-certifications/,23,-129,22,-144,0,-2,0,-0.013157894736842105
Informatics,Organic Search,/5-exciting-health-care-informatics-projects/,23,-125,26,-148,0,0,0,0
CyberEng,Organic Search,/cyber-threat-intelligence-analyst/,22,-122,24,-132,0,0,0,0
Default - (not set),Organic Search,/student-support/office-of-financial-aid-services/,22,,21,,0,,0,
MSAAI,AI Traffic,/masters-applied-artificial-intelligence/,22,6,41,22,1,1,0.045454545454545456,0.045454545454545456
MTS,Paid Search,/masters-theological-studies/apply/,22,-57,26,-87,0,-4,0,-0.05063291139240506
LEPSL,Organic Social,/become-a-criminal-justice-instructor/,22,,21,,0,,0,
MSHA,Direct,/logical-framework-approach/,22,,22,,0,,0,
Informatics,Organic Search,/do-you-need-health-informatics-certification/,22,-84,24,-99,0,0,0,0
MSNP,Organic Search,/business-masters-degrees-types/,22,-28,23,-33,0,0,0,0
MED,Organic Search,/teaching-license-reciprocity-guide/,22,15,25,18,0,0,0,0
EML,Organic Search,/lead-engineer-career/,22,,20,,0,,0,
Data Science,Direct,/data-communication/,22,-96,24,-124,0,0,0,0
MESH,Organic Search,/best-sustainability-certifications/,22,-221,21,-272,0,-2,0,-0.00823045267489712
MSITL,Organic Search,/masters-information-technology-leadership/,22,-33,34,-73,0,0,0,0
null,Direct,/,22,,22,,0,,0,
MED,Organic Search,/masters-in-special-education-careers/,22,2,25,4,0,0,0,0
MSAAI,Direct,/careers-using-python/,22,-74,21,-81,0,-1,0,-0.010416666666666666
MSAAI,Organic Search,/ai-governance/,22,,26,,0,,0,
CyberOps,Organic Search,/master-of-science-in-cyber-security-or-mba/,22,-53,23,-65,0,0,0,0
LEPSL,Email,/masters-law-enforcement-leadership/classes/,21,-15,27,-34,0,-4,0,-0.1111111111111111
MTS,Direct,/masters-theological-studies/classes/,21,2,21,-20,0,-3,0,-0.15789473684210525
Data Science,Organic Search,/ata-specialist-career/,21,11,22,12,0,0,0,0
MSAAI,Direct,/how-to-start-career-artificial-intelligence/,21,-29,21,-30,0,0,0,0
MTS,Organic Search,/theological-education/,21,-85,46,-107,0,0,0,0
CyberEng,Organic Search,/masters-cyber-security-engineering/lp/cyber-security-engineering/,21,-83,22,-88,0,-1,0,-0.009615384615384616
MSLDT,Referral,/masters-learning-design-technology/lp/osu/,21,-18,48,-30,1,1,0.047619047619047616,0.047619047619047616
MSLDT,Display,/masters-learning-design-technology/lp/dyna/,21,3,27,10,4,4,0.19047619047619047,0.19047619047619047
CyberOps,Organic Search,/how-to-become-a-security-consultant-career-guide/,21,-97,19,-116,0,0,0,0
CyberOps,Organic Search,/chief-privacy-officer-career-guide/,21,-23,22,-24,0,0,0,0
MSAAI,Direct,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,21,-72,23,-127,2,-1,0.09523809523809523,0.0629800307219662
MSITL,Direct,/technology-degrees/,21,,21,,0,,0,
MED,Direct,/careers-masters-curriculum-instruction/,21,,21,,0,,0,
Default - (not set),Direct,,21,11,23,4,0,0,0,0
LEPSL,Unknown - policeone / directory,/masters-law-enforcement-leadership/lp/request-info/,21,7,31,12,3,2,0.14285714285714285,0.07142857142857142
MSLDT,Organic Search,/instructional-design-best-practices/,21,-58,19,-65,0,0,0,0
EML,Direct,/senior-engineer-vs-tech-lead-vs-lead-engineer/,21,-27,21,-32,0,0,0,0
MED,Organic Search,/mental-health-issues-in-schools/,21,-233,21,-264,0,0,0,0
Default - (not set),Direct,/offers/oed-leads/,21,-63,24,-142,0,0,0,0
CyberEng,Organic Search,/cryptanalyst-career-guide/,21,-34,21,-38,0,0,0,0
MED,Direct,/blog/education/,21,8,23,7,0,0,0,0
MSAAI,Organic Search,/ethics-in-artificial-intelligence/,21,-29,21,-39,0,0,0,0
CyberEng,Organic Search,/network-security-solutions/,21,-134,27,-137,0,0,0,0
MED,Direct,/co-teaching-models/,21,-26,25,-32,0,0,0,0
MSAAI,Organic Search,/,21,-25,101,-116,1,-2,0.047619047619047616,-0.017598343685300208
MSLDT,Organic Search,/corporate-trainer-career/,20,-41,31,-44,1,1,0.05,0.05
MSITL,Organic Search,/masters-in-information-technology-salary/,20,-55,26,-54,0,0,0,0
EML,Organic Search,/manage-engineering-team/,20,-30,20,-37,0,0,0,0
MTS,Organic Search,/apologetics-catechesis-theological-studies-comparison/,20,-67,23,-76,0,0,0,0
Informatics,Organic Search,/is-health-informatics-degree-worth-it/,20,-32,20,-37,0,0,0,0
MSLDT,Organic Search,/what-is-learning-design/,20,-278,23,-327,0,0,0,0
MSNNL,Organic Search,/masters-nursing-leadership/,20,,45,,0,,0,
MED,Organic Search,/,20,-70,63,-250,0,0,0,0
MTS,Organic Search,/theology-degree-salary/,19,-63,23,-68,0,0,0,0
MSAAI,Direct,/machine-learning-podcast/,19,9,23,14,0,0,0,0
MED,Organic Search,/masters-education/apply/,19,6,15,-20,0,-4,0,-0.3076923076923077
Data Science,Organic Search,/python-for-data-science/,19,-80,18,-92,1,1,0.05263157894736842,0.05263157894736842
MSNP,Organic Search,/public-administration-careers/,19,,19,,0,,0,
