program_category,default_channel,Landing_page,Session,sessions_mom_difference,Pageview,pageview_mom_difference,Conversions,conversions_mom_difference,Conversion_Rate,conversion_rate_mom_percent_difference
Data Science,Organic Search,/change-career-to-data-science/,1,0,1,0,0,0,0,0
MSAAI,Referral,/study-artificial-intelligence-degree/,1,,1,,0,,0,
MSHA,Direct,/tuition-financial-aid/financial-aid/,1,,2,,0,,0,
LEPSL,Email,/top-5-trends-in-law-enforcement/,1,,1,,0,,0,
MSLDT,AI Traffic,/instructional-design-cover-letter-guide/,1,,1,,0,,0,
Default - (not set),Referral,/programs/,1,-1,1,-3,0,0,0,0
MSNP,Referral,/masters-nonprofit-leadership-management/lp/thank-you/,1,,1,,1,,1,
Default - (not set),Organic Search,/about/online-learning/course-experience/,1,-2,2,0,0,0,0,0
MTS,AI Traffic,/liturgy-of-the-hours/,1,,1,,0,,0,
Default - (not set),Direct,/resources/questions-to-ask-before-selecting-an-it-leadership-degree/,1,-1,1,-1,0,0,0,0
Informatics,Direct,/advisory-board/ohagan/,1,,1,,0,,0,
MSLDT,Direct,/ambassador/josielynn-lazaga/,1,,1,,0,,0,
MSHA,Direct,/programs/,1,0,21,18,0,0,0,0
LEPSL,Organic Search,/faculty/adolfo-gonzales/,1,,1,,0,,0,
MESH,Organic Search,/faculty/andrea-haverkamp/,1,-1,2,0,0,0,0,0
Default - (not set),Direct,/student-support/molly-patrick/,1,,1,,0,,0,
MSAAI,Organic Search,/artificial-intelligence-degree-path/,1,,1,,0,,0,
MTS,AI Traffic,/religious-vocational-discernment/,1,0,2,1,0,0,0,0
MSLDT,Organic Search,/masters-learning-design-technology/resources/,1,0,0,-3,0,0,0,0
Default - (not set),AI Traffic,/admissions/how-to-apply/,1,0,1,0,0,0,0,0
MED,Referral,/technology-in-classroom/,1,,1,,0,,0,
MED,AI Traffic,/best-podcasts-for-teachers/,1,0,1,0,0,0,0,0
MSNP,Direct,/masters-degree-innovation/,1,,4,,0,,0,
MSNP,AI Traffic,/masters-nonprofit-leadership-management/apply/,1,,1,,0,,0,
Informatics,Direct,/online-programs/,1,,2,,0,,0,
Informatics,Direct,/masters-engineering-management-leadership/,1,0,5,4,0,0,0,0
MED,AI Traffic,/per-pupil-education-spending-by-state/,1,,1,,0,,0,
MESH,Email,/masters-engineering-sustainability-health/lp/dyna/,1,0,1,0,0,0,0,0
Informatics,Direct,/advisory-board/elmer/,1,-1,1,-1,0,0,0,0
EML,Direct,/classes/introduction-to-technology-and-engineering-management,1,,1,,0,,0,
Data Science,Direct,/data-science-scholarships/,1,-2,0,-3,0,0,0,0
Default - (not set),Organic Search,/faculty/penelope-brooks/,1,,1,,0,,0,
Data Science,Direct,/data-science-vs-cybersecurity/,1,-1,1,-1,0,0,0,0
MSLDT,Direct,/faculty/tameka-harris,1,,1,,0,,0,
LEPSL,Direct,/how-to-become-a-police-chief/,1,0,1,0,0,0,0,0
MSHA,Direct,/humanitarian-scholarships,1,,1,,0,,0,
MESH,Direct,/masters-engineering-sustainability-health/student-services-support-team,1,,1,,0,,0,
EML,Organic Search,/masters-cyber-security-engineering/,1,0,9,-1,0,0,0,0
Informatics,Direct,/masters-health-informatics/healthcare-leadership-track,1,,1,,0,,0,
LEPSL,Direct,/masters-law-enforcement-leadership/lp/police/,1,,1,,0,,0,
MTS,Direct,/masters-theological-studies/lp/ppc/thank-you/,1,-1,1,-2,1,-1,1,0
MSLDT,Organic Search,/masters-humanitarian-action/classes/,1,,7,,0,,0,
Default - sustainability,Direct,/mesh-scholarship/,1,,1,,0,,0,
Data Science,Direct,/search/published+in+/,1,,1,,0,,0,
MED,Direct,age/14,1,,1,,0,,0,
Informatics,Referral,/what-skills-do-you-need-to-work-in-health-care-informatics/,1,-18,0,-16,0,0,0,0
EML,AI Traffic,/principal-engineer-vs-senior-engineer/,1,,1,,0,,0,
LEPSL,Unknown - Data Not Available / Data Not Available,/masters-law-enforcement-leadership/lp/public-safety/,1,,1,,0,,0,
MSNNL,Organic Search,/online-programs/,1,0,2,-1,0,0,0,0
MTS,Organic Search,/ai-impact-on-job-market/,1,,4,,0,,0,
MED,Organic Search,/classes/capstone-projects/,1,-1,1,-1,0,0,0,0
Default - (not set),AI Traffic,/diversity-in-the-classroom/,1,,1,,0,,0,
MSAAI,Organic Search,/AI-IMPACT-ON-JOB-MARKET/,1,0,1,0,0,0,0,0
CyberEng,Organic Search,/classes/digital-forensics-incident-response/,1,,1,,0,,0,
LEPSL,Organic Search,/decision-making-authority-sid-heal/,1,-4,2,-3,0,0,0,0
MSAAI,Organic Search,/faculty/amit-manghani/,1,,1,,0,,0,
Default - (not set),Organic Search,/student-support/jessica-boyle/,1,,1,,0,,0,
MSHA,Paid Search,/international-affairs-careers/,1,0,1,0,0,0,0,0
Data Science,Organic Search,/masters-applied-data-science/msads-combined-degree/,1,,1,,0,,0,
MSNP,Organic Search,/masters-education/apply/,1,,81,,0,,0,
Default - (not set),Paid Search,/usd-online-alumni/,1,,1,,0,,0,
MESH,Organic Search,/value-what-we-do-for-a-living/,1,,3,,0,,0,
EML,AI Traffic,/how-to-become-vp-engineering/,1,,1,,0,,0,
MSNNL,Organic Social,/masters-in-nursing-worth-it/,1,,1,,0,,0,
EML,Referral,/engineering-management-leadership-certifications/,1,0,1,0,0,0,0,0
Data Science,Referral,/faculty/jonathan-sixt/,1,,1,,0,,0,
Data Science,Referral,/masters-applied-data-science/faculty/,1,,1,,0,,0,
MED,Referral,/teaching-license-reciprocity-guide/,1,,2,,0,,0,
LEPSL,Direct,/ambassador/gene-harris/,1,,1,,0,,0,
Informatics,Direct,/admissions/military-veterans/,1,0,4,2,0,0,0,0
Default - (not set),Direct,/resources/cyber-security-scholarship-checklist/,1,,8,,0,,0,
MSITL,Organic Search,/faculty/raheleh-dilmaghani/,1,0,1,0,0,0,0,0
Informatics,Direct,/resources/hci-program-webinar/,1,0,1,0,0,0,0,0
MSLDT,Organic Social,/kirkpatrick-training-evaluation-model/,1,,1,,0,,0,
LEPSL,Direct,/faculty/tarrick-mcguire/,1,,1,,0,,0,
MESH,Organic Search,.translate.goog/best-sustainability-podcasts/,1,,1,,0,,0,
Data Science,Paid Search,/business-intelligence-certifications/,1,,1,,0,,0,
Data Science,Organic Search,/data-analyst-careers-and-salary/,1,,1,,0,,0,
Default - (not set),Organic Search,/search/67/,1,,1,,0,,0,
LEPSL,Referral,/community-policing-through-leadership/,1,,1,,0,,0,
Data Science,Referral,/supervised-machine-learning-with-gradient-boosting/,1,,1,,0,,0,
MSNNL,Direct,/ai-healthcare/,1,,4,,0,,0,
Default - (not set),AI Traffic,/education-inequity-and-homework/$$,1,,1,,0,,0,
Data Science,Direct,/resources/data-science-scholarship-checklist/,1,,1,,0,,0,
MTS,Organic Search,.translate.goog/how-to-regain-your-faith/,1,-1,1,-1,0,0,0,0
LEPSL,Direct,/ambassador/daniel-shivers/,1,,2,,0,,0,
Default - (not set),Direct,/blog/computer-science/page/3,1,,1,,0,,0,
Default - (not set),Direct,/blog/computer-science/page/5,1,0,1,1,0,0,0,0
CyberOps,Direct,/classes/secure-software-design-and-development/,1,,1,,0,,0,
MSLDT,AI Traffic,/instructional-technology-tools/,1,-4,1,-4,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/employer-partnership/axos/,1,,7,,1,,1,
MSHA,Organic Search,/resources/msha-how-a-masters-degree-can-benefit-your-humanitarian-career/,1,-4,1,-9,0,0,0,0
LEPSL,Direct,/faculty/jonni-redick/,1,-1,1,-1,0,0,0,0
MSAAI,Referral,/resources/8-questions-artificial-intelligence-masters-ebook/,1,,0,,0,,0,
MESH,Referral,/faculty/jessica-mikels/,1,,2,,0,,0,
MSAAI,Referral,/masters-applied-data-science/,1,,12,,0,,0,
EML,Organic Search,/classes/sustainability-ethics-and-compliance/,1,,4,,0,,0,
MSNNL,Referral,/masters-applied-artificial-intelligence/,1,,8,,0,,0,
MSAAI,Direct,/faculty/andrew-van-benschoten/,1,-6,1,-10,0,0,0,0
MSAAI,Direct,/masters-applied-data-science/faculty/,1,,3,,0,,0,
MED,Organic Search,/faculty/elizabeth-ferguson/,1,,1,,0,,0,
MED,Email,/best-paying-school-districts-ca-teachers/,1,,1,,0,,0,
CyberOps,Organic Search,/network-forensics-tools/,1,,3,,0,,0,
MESH,Direct,/resources/mesh-info-session-webinar-registration/,1,,1,,0,,0,
EML,Direct,.translate.goog/engineering-leadership/,1,,1,,0,,0,
MED,Direct,/teaching-stem/,1,0,1,0,0,0,0,0
MSITL,AI Traffic,/information-technology-management/,1,,2,,0,,0,
EML,Organic Search,.translate.goog/future-engineering-trends/,1,,1,,0,,0,
MSAAI,AI Traffic,/data-scientist-vs-artificial-intelligence-engineer/,1,,2,,0,,0,
MSNP,Paid Search,/masters-nursing-leadership/lp/ppc/,1,,3,,1,,1,
MESH,Email,/masters-engineering-sustainability-health/apply/,1,-1,1,-4,0,0,0,0
Informatics,Organic Search,.translate.goog/what-skills-do-you-need-to-work-in-health-care-informatics/,1,,1,,0,,0,
MTS,Unknown - Data Not Available / Data Not Available,/master-of-theology-vs-divinity-vs-ministry-degrees/,1,,1,,0,,0,
MTS,Unknown - Data Not Available / Data Not Available,/masters-theological-studies/apply/,1,,1,,0,,0,
"Default - engineering,healthcare,sustainability",Paid Search,/masters-cyber-security-engineering/,1,,4,,1,,1,
Data Science,Direct,.translate.goog/how-to-become-database-developer/,1,,1,,0,,0,
Default - (not set),Unknown - Data Not Available / Data Not Available,/campus-programs/,1,,1,,0,,0,
Informatics,Organic Search,/resources/health-informatics-careers-thank-you/,1,,1,,1,,1,
MED,Direct,/classes/cognition-learning/,1,,1,,0,,0,
MESH,Organic Search,/online-programs/,1,0,4,-3,0,0,0,0
LEPSL,Organic Search,/ambassador/ryan-rodriguez/,1,0,1,-1,0,0,0,0
CyberOps,Organic Search,/classes/cyber-security-law-privacy/,1,,1,,0,,0,
MSAAI,Direct,/masters-applied-data-science/msads-combined-degree/,1,,3,,0,,0,
"Default - computer-science,engineering,technology",Direct,/resources/10-reasons-to-get-your-masters-degree-in-cyber-security/,1,,1,,0,,0,
CyberEng,Referral,/masters-cyber-security-engineering/student-services/,1,,0,,0,,0,
MSNNL,Paid Search,/search/fnp/,1,,1,,0,,0,
CyberOps,Paid Search,/masters-cyber-security-operations/scholarships-grants/,1,0,1,-1,0,0,0,0
MED,Direct,/effectiveeducational-leadership/,1,,2,,0,,0,
Data Science,Organic Search,.translate.goog/supervised-machine-learning-with-gradient-boosting/,1,0,1,0,0,0,0,0
MSAAI,Organic Search,/faculty/saeed-esmaili-sardari/,1,,1,,0,,0,
MESH,Organic Search,/masters-engineering-sustainability-health/resources/,1,-1,1,0,0,0,0,0
MSITL,Organic Search,/msit-vs-mba-degree/,1,-17,1,-15,0,0,0,0
MSHA,Direct,/offers/oed-leads/,1,-1,1,-1,0,0,0,0
Default - (not set),Organic Search,/cyber-security-salaries-make-case-for-masters/,1,,5,,0,,0,
Default - (not set),Paid Search,/resources/data-science-self-assessment/,1,,4,,0,,0,
MTS,Direct,/masters-theological-studies/let-us-pay-for-your-mts-program-application-fee/,1,,1,,0,,0,
MED,Organic Search,/resources/free-med-program-brochure-thank-you/,1,,1,,1,,1,
MTS,Email,/theology-careers/,1,,1,,0,,0,
Default - (not set),Organic Search,/search/AI/,1,,1,,0,,0,
Informatics,Organic Search,/faculty/thidarat-tinnakornsrisuphap/,1,0,1,0,0,0,0,0
MSAAI,Paid Search,/masters-health-informatics/lp/study-health-informatics/,1,-2,6,-18,0,0,0,0
MED,Referral,/masters-education/apply/,1,,0,,0,,0,
CyberOps,Referral,/cyber-security-information-security-network-security/,1,0,1,0,0,0,0,0
MSLDT,Organic Search,/instructional-design-cover-letter-guide/,1,-2,1,-2,0,0,0,0
LEPSL,Email,/criminal-justice-masters-degree-comparison/,1,,1,,0,,0,
MED,Direct,/resources/9-reasons-master-education-degree-ebook-thank-you/,1,,1,,0,,0,
LEPSL,Referral,/resources/law-enforcement-careers-ebook/,1,,1,,0,,0,
MSHA,Organic Social,/masters-humanitarian-action/,1,-3,1,-3,0,0,0,0
EML,Referral,/masters-engineering-management-leadership/lp/ppc/,1,,1,,0,,0,
MSAAI,Paid Search,/classes/applications-of-artificial-intelligence-and-big-data-maai-540/,1,,3,,0,,0,
MSNP,Paid Search,/masters-nonprofit-leadership-management/faculty/,1,,2,,0,,0,
MSNNL,Direct,/classes/management-of-quality-and-safety-practicum-specialty/,1,,1,,0,,0,
"Default - engineering,healthcare,sustainability",Paid Search,/resources/cyber-security-engineers-high-demand/,1,,0,,0,,0,
Informatics,Direct,/masters-health-informatics/lp/rv-edu/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/amy-sariotti/,1,,1,,0,,0,
MTS,Paid Search,/how-to-become-a-catholic-school-teacher/,1,,1,,0,,0,
CyberOps,Referral,/ceh-certification/,1,,1,,0,,0,
Default - (not set),Email,/leadership-management/,1,,1,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-vs-cybersecurity/,1,0,1,0,0,0,0,0
Informatics,Direct,/search/when+was+this+uploaded/,1,,1,,0,,0,
MTS,Direct,/search/what+atre+diffrent+types+or+examples+of++Target+school/,1,,1,,0,,0,
CyberEng,Unknown - ig / social,/should-you-become-a-cyber-security-engineer/,1,,1,,0,,0,
Default - (not set),Direct,/education -inequity-and-homework/,1,,1,,0,,0,
Default - (not set),Direct,/resources/questions-to-ask-masters-data-science-checklist/,1,,2,,0,,0,
MSNNL,Direct,/classes/advanced-nurse-clinician-practicum/,1,,1,,0,,0,
MED,Direct,/resources/inside-look-med-webinar/,1,-1,2,0,0,0,0,0
MSNNL,Direct,/best-sustainability-certifications/,1,,5,,0,,0,
MESH,Direct,/faculty/katrina-mitchell/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/dr-venkat-shastri/,1,,1,,0,,0,
Default - (not set),Direct,/forms/csol-gar/,1,0,1,0,0,0,0,0
MSHA,Organic Search,/masters-humanitarian-action/app-waiver/,1,-2,1,-2,0,0,0,0
MED,Organic Search,/faculty/lisa-yegin/,1,-4,1,-6,0,0,0,0
Informatics,Direct,/masters-cyber-security-engineering/,1,0,3,1,0,0,0,0
MSITL,Organic Search,/how-to-start-it-career/,1,-5,1,-4,0,0,0,0
MSNP,Direct,/masters-law-enforcement-leadership/,1,,8,,0,,0,
Informatics,Organic Search,/faculty/alfred-livingstone/,1,,1,,0,,0,
LEPSL,Organic Search,/police-education-study/,1,-2,2,-1,0,0,0,0
MSAAI,Organic Search,/faculty/jonathan-sixt/,1,,4,,0,,0,
CyberOps,Direct,/masters-cyber-security-operations/lp/csol-refer-a-friend-page/,1,,1,,0,,0,
MSHA,Paid Social,/masters-humanitarian-action/app-waiver/,1,,1,,0,,0,
MSITL,Referral,/masters-information-technology-leadership/classes/,1,,1,,0,,0,
MSITL,Referral,/masters-information-technology-leadership/apply/,1,,1,,0,,0,
MSAAI,Direct,/masters-engineering-management-leadership/,1,,2,,0,,0,
MTS,Direct,/masters-theological-studies/resources/,1,-2,1,-2,0,0,0,0
Data Science,Direct,/faculty/mohammad-yavarimanesh/,1,-1,1,-2,0,0,0,0
Data Science,Organic Search,/advisory-board/eva-pereira/,1,,1,,0,,0,
MSAAI,Direct,/resources/planning-your-future-a-career-in-data-science/,1,,3,,0,,0,
Default - (not set),AI Traffic,/educational-leadership-certificates/,1,,1,,0,,0,
MTS,Organic Social,/masters-theological-studies/,1,-2,2,-1,0,0,0,0
"Default - business-entrepreneurship,computer-science,engineering,technology",Direct,/masters/,1,0,1,0,0,0,0,0
Default - (not set),AI Traffic,/health-informatics-terminology/,1,,1,,0,,0,
CyberEng,Direct,s-cyber-security-engineering/let-us-pay-for-your-cse-program-application-fee/,1,,1,,0,,0,
MSLDT,Direct,/search/ai+tools+role+in+consumer+pshycology+research+and+learning/,1,,1,,0,,0,
MSHA,Direct,/forms/,1,-2,2,-7,1,-2,1,0
LEPSL,Email,/masters-law-enforcement-leadership/transfer-credit/,1,,1,,0,,0,
Data Science,AI Traffic,/business-intelligence-certifications/,1,-1,1,0,0,0,0,0
MSHA,Organic Search,.translate.goog/theory-of-change/,1,0,1,-1,0,0,0,0
LEPSL,Organic Search,/ambassador/james-kidd/,1,,1,,0,,0,
MSNNL,Paid Search,/masters-nursing-leadership/apply-for-free-usd-msn-in-nursing-leadership-online/,1,-1,1,-1,0,0,0,0
MSITL,Direct,/ai-blogs/,1,,3,,0,,0,
MSLDT,Organic Search,.translate.goog/ai-instructional-design/,1,,1,,0,,0,
MED,Direct,.translate.goog/resources/complete-guide-to-teacher-centered-vs-student-centered-learning/,1,0,1,-1,0,0,0,0
Default - (not set),Direct,/education-inequity-and-homework/” have shown that excessive homework has many negative effects,1,,1,,0,,0,
Default - (not set),Organic Search,/blog/business-entrepreneurship/,1,-4,1,-3,0,0,0,0
CyberEng,Organic Search,/classes/cyber-engineering-research-i/,1,,1,,0,,0,
CyberOps,Direct,/masters-cyber-security-engineering/lp/cyber-security-engineering/,1,0,5,3,0,0,0,0
Default - (not set),Direct,/cyber-crime-investigator-career/,1,,5,,0,,0,
Default - (not set),Organic Search,/faculty/derek-swenningsen/,1,,1,,0,,0,
MSLDT,Direct,/masters-in-information-technology-salary/,1,,20,,0,,0,
Data Science,Referral,/quantitative-analyst-career/,1,-3,1,-5,0,0,0,0
Informatics,Organic Search,/faculty/laurie-ecoff/,1,,1,,0,,0,
MSHA,Organic Search,/faculty/stephen-commins/,1,,1,,0,,0,
CyberOps,Direct,/zoom-security-tips/,1,,1,,0,,0,
LEPSL,Direct,/faculty/manuel-rodriguez/,1,,1,,0,,0,
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/thank-you/,1,,1,,1,,1,
MSNNL,Organic Search,/masters-applied-artificial-intelligence/,1,,11,,0,,0,
LEPSL,Email,/masters-law-enforcement-leadership/lp/law-enforcement/,1,,1,,0,,0,
MTS,Email,/masters-theological-studies/lp/ncr/,1,0,1,0,0,0,0,0
CyberOps,Organic Search,/masters-cyber-security-engineering/apply/,1,-1,0,-7,0,0,0,0
Data Science,Organic Search,.translate.goog/data-science-certifications/,1,0,1,0,0,0,0,0
MSITL,Organic Search,.translate.goog/systems-engineer-career/,1,,1,,0,,0,
Data Science,Organic Search,/resources/msads-request-program-brochure/,1,0,1,1,0,0,0,0
LEPSL,Organic Search,/university-of-san-diego-adds-online-masters-in-law-enforcement-and-public-safety-leadership/,1,,2,,0,,0,
MED,Direct,/online-teaching-certification-licensure-programs/,1,-1,2,0,0,0,0,0
MTS,Organic Social,/catholic-charism-comparison/,1,,1,,0,,0,
Data Science,Referral,/financial-analyst-career/,1,,1,,0,,0,
MESH,Paid Search,/masters-engineering-sustainability-health/board-of-advisors/,1,,0,,1,,1,
MTS,Organic Search,/artificial-intelligence-education/,1,-1,4,-4,0,0,0,0
MESH,Email,/masters-engineering-sustainability-health/,1,-5,1,-13,0,0,0,0
MTS,Email,/masters-theological-studies/classes/,1,-3,1,-4,0,0,0,0
Default - (not set),Paid Search,/masters-applied-data-science/apply/,1,,4,,0,,0,
MED,Organic Search,/student-support/feliciana-stevenson/,1,,1,,0,,0,
MSAAI,Organic Search,/masters-health-informatics/,1,,2,,0,,0,
MSNP,Organic Search,/artificial-intelligence-education/,1,,7,,0,,0,
MSITL,Paid Social,/masters-applied-artificial-intelligence/lp/study-artificial-intelligence/,1,,4,,1,,1,
MED,Organic Search,/tuition-financial-aid/tuition/,1,,4,,0,,0,
MSNNL,Organic Search,/masters-law-enforcement-leadership/classes/,1,,22,,0,,0,
Data Science,AI Traffic,/data-science-bootcamps/,1,-2,1,-2,0,0,0,0
LEPSL,AI Traffic,/shift-in-law-enforcement-leadership/,1,,2,,0,,0,
Data Science,AI Traffic,/13-essential-data-science-textbooks/,1,-1,1,-1,0,0,0,0
MESH,Organic Social,/masters-engineering-sustainability-health/lp/ppc/,1,,1,,0,,0,
LEPSL,Referral,/classes/budget-finance-for-law-enforcement-leaders/,1,,1,,0,,0,
MED,Referral,/,1,0,3,-5,0,0,0,0
Informatics,Unknown - Data Not Available / Data Not Available,/masters-health-informatics/lp/study-health-informatics/,1,-6,2,-13,0,-1,0,-0.14285714285714285
MSAAI,Unknown - copilot.com / (not set),/artificial-intelligence-education/,1,,1,,0,,0,
MED,Direct,/offers/oed-leads/,1,,2,,0,,0,
Data Science,Direct,/data-engineer-career/,1,,1,,0,,0,
Default - (not set),Referral,/blog/leadership-management/,1,,1,,0,,0,
Data Science,AI Traffic,/data-warehouse-engineer/,1,,1,,0,,0,
EML,AI Traffic,/masters-engineering-management-leadership/apply/,1,,1,,0,,0,
MSITL,Organic Search,/resources/questions-to-ask-before-selecting-an-it-leadership-degree-thank-you/,1,-1,1,-7,1,0,1,0.5
MSAAI,Organic Search,/top-cyber-security-threats/,1,0,4,2,0,0,0,0
MSAAI,Organic Search,/faculty/kahila-mokhtari/,1,0,1,0,0,0,0,0
Default - (not set),Direct,/category/news/,1,,1,,0,,0,
MSHA,Direct,/admissions/,1,0,4,2,0,0,0,0
MSAAI,Direct,/machine-learning-bootcamps/,1,0,1,0,0,0,0,0
MSNP,Direct,/masters-health-informatics/,1,,6,,0,,0,
Informatics,Organic Search,/admissions/,1,-1,2,-5,0,0,0,0
MSAAI,Direct,/faculty/ying-lin/,1,-1,1,-1,0,0,0,0
MSNP,Organic Search,/classes/new-student-orientation-2/,1,,1,,0,,0,
MSNNL,Referral,/masters-in-nursing-worth-it/,1,,1,,0,,0,
MSAAI,Direct,/masters-health-informatics/,1,0,1,-5,0,0,0,0
Default - (not set),Unknown - Data Not Available / Data Not Available,/masters-cyber-security-operations/lp/bva-cyber-security-operations-leadership/,1,,5,,0,,0,
CyberOps,Organic Search,/classes/applied-cryptography-5/,1,,4,,0,,0,
Default - (not set),AI Traffic,/tuition-financial-aid/financial-aid/,1,-1,0,-5,0,-1,0,-0.5
LEPSL,Organic Search,/classes/communication-law-enforcement-leaders/,1,0,1,0,0,0,0,0
MSNP,Paid Search,/masters-nonprofit-leadership-management/apply/,1,-1,0,-2,0,0,0,0
MSNP,Email,/masters-nonprofit-leadership-management/classes/,1,0,2,1,0,0,0,0
Default - (not set),Paid Search,/how-to-become-an-entrepreneur/,1,,6,,0,,0,
Default - (not set),Email,/admissions/how-to-apply/,1,-1,1,-2,0,0,0,0
CyberOps,Organic Social,/best-jobs-in-cyber-security/,1,,1,,0,,0,
CyberOps,AI Traffic,/cyber-security-information-security-network-security/,1,-1,1,-2,0,0,0,0
MESH,Organic Search,.translate.goog/environmental-policy-analyst-career/,1,,1,,0,,0,
MSLDT,AI Traffic,/learning-experience-design/,1,0,1,0,0,0,0,0
MSHA,Paid Search,/,1,,12,,0,,0,
Default - (not set),Referral,/masters-cyber-security-engineering/program-outcomes/,1,,2,,0,,0,
Data Science,Organic Search,.translate.goog/data-science-vs-software-engineering/,1,,1,,0,,0,
EML,Unknown - Data Not Available / Data Not Available,/masters-engineering-management-leadership/apply/,1,-2,0,-4,0,0,0,0
LEPSL,Organic Search,/classes/budget-finance-for-law-enforcement-leaders/,1,-7,1,-11,0,0,0,0
MED,Referral,/mental-health-issues-in-schools/,1,-6,1,-5,0,0,0,0
MESH,AI Traffic,/blog-msph-vs-mph-degree-comparison/,1,,1,,0,,0,
MSHA,Organic Search,.translate.goog/humanitarian-intervention-success-stories/,1,-1,1,-2,0,0,0,0
MSHA,Direct,/classes/humanitarian-diplomacy/,1,,1,,0,,0,
Default - (not set),Organic Search,/faculty/jaime-gomez-ph-d/,1,,1,,0,,0,
CyberOps,Organic Search,/how-to-pick-best-online-cyber-security-program/,1,-5,1,-5,0,0,0,0
MESH,Referral,/top-degrees-for-social-justice-careers/,1,,1,,0,,0,
MSAAI,Referral,/admissions/how-to-apply/,1,,2,,0,,0,
MSAAI,Direct,.translate.goog/artificial-intelligence-finance/,1,0,2,1,0,0,0,0
MED,Organic Search,.translate.goog/special-education-masters-vs-masters-in-education-degree/,1,,2,,0,,0,
MSITL,Direct,.translate.goog/masters-technology-management-vs-mba/,1,,1,,0,,0,
MSNNL,Organic Search,/resources/online-masters-degree-evaluation-guide/msn-nl-thanks/,1,,2,,1,,1,
Informatics,Direct,/classes/management-health-system-care-delivery-outcomes/,1,,1,,0,,0,
MED,Direct,.translate.goog/teaching-digital-literacy-in-the-classroom/,1,,1,,0,,0,
MSLDT,Organic Search,/masters-education/,1,0,5,3,0,0,0,0
Informatics,Referral,/healthcare-informatics-jobs-salary/,1,,1,,0,,0,
LEPSL,Direct,/ambassador/virginia-passamentt/,1,,1,,0,,0,
MESH,Direct,/faculty/michelle-gonzalez/,1,,1,,0,,0,
Default - (not set),Organic Search,/top-100-cybersecurity-companies/,1,-2,6,0,0,0,0,0
MED,Organic Search,/student-life-university-san-diego/,1,,1,,0,,0,
Default - (not set),Referral,/data-science/,1,,3,,0,,0,
Data Science,Direct,/masters-data-analytics-worth-it/,1,0,1,0,0,0,0,0
MSAAI,Organic Search,/engineering/,1,,6,,0,,0,
CyberOps,Referral,/threat-or-opportunity-big-data-and-cyber-security/,1,,1,,0,,0,
EML,Direct,/resources/engineering-leadership-skills-webinar/,1,,1,,0,,0,
MSLDT,Email,/masters-education/specializations/curriculum-and-instruction/,1,,8,,0,,0,
EML,Organic Search,/classes/introduction-to-technology-and-engineering-management/,1,,1,,0,,0,
Informatics,Organic Search,/advisory-board/rosales/,1,,1,,0,,0,
LEPSL,Direct,/faculty/adolfo-gonzales/,1,,1,,0,,0,
Default - (not set),Organic Search,/ai-impact-on-job-market/.(วันที่,1,,1,,0,,0,
CyberEng,Direct,/faculty/haydar-majeed/,1,,1,,0,,0,
Informatics,Organic Search,.translate.goog/8-technologies-changing-healthcare/,1,,1,,0,,0,
Informatics,Organic Search,/masters-health-informatics/board-of-advisors/,1,0,1,0,0,0,0,0
CyberOps,Direct,/masters-cyber-security-engineering/scholarships-and-grants/,1,,5,,0,,0,
MSAAI,Organic Search,/faculty/som-shahapurkar/,1,,1,,0,,0,
Informatics,Organic Search,/masters-cyber-security-engineering/,1,0,3,-6,0,0,0,0
MED,Organic Search,/about/online-learning/,1,-1,2,-2,0,0,0,0
MTS,Organic Search,/faculty/joe-lonergan/,1,0,1,0,0,0,0,0
MSLDT,Organic Search,/masters-law-enforcement-leadership/,1,,30,,0,,0,
MTS,AI Traffic,/campus-minister/,1,,1,,0,,0,
Default - (not set),AI Traffic,/student-support/its-help-desk/,1,0,1,0,0,0,0,0
MSLDT,AI Traffic,/instructional-design-career-guide/,1,,1,,0,,0,
MSLDT,Referral,/instructional-design-masters-degree-worth-it/,1,,3,,0,,0,
MSNNL,Organic Search,/search/Graduate/,1,,1,,0,,0,
MTS,Organic Search,/student-support/jessica-guerrero/,1,0,1,0,0,0,0,0
LEPSL,Direct,/ambassador/jamison-maehler/,1,,1,,0,,0,
CyberOps,Direct,/classes/enterprise-security-architecture/,1,-1,1,-1,0,0,0,0
MSAAI,Organic Search,/masters-cyber-security-operations-leadership/,1,,5,,0,,0,
Default - (not set),Paid Search,/humanitarian-nonprofit/,1,-7,2,-6,0,0,0,0
MSLDT,Referral,/masters-learning-design-technology/resources/,1,,1,,0,,0,
Default - (not set),Referral,/faculty/jeff-teza/,1,,1,,0,,0,
Data Science,Direct,/faculty/john-chandler/,1,,1,,0,,0,
EML,Direct,.translate.goog/resources/from-engineer-to-leader/,1,,1,,0,,0,
MSHA,Organic Search,/faculty/usd-msha-faculty/,1,0,2,-2,0,0,0,0
Data Science,Organic Search,/storytelling-with-data-part-1/,1,-4,1,-4,0,0,0,0
MSAAI,Organic Search,/how-to-become-a-software-engineer/,1,,4,,1,,1,
MESH,Paid Social,/masters-engineering-sustainability-health/,1,-6,1,-6,0,0,0,0
